split,configuration_index,sequence_index,sequence_seed,sequence_id,trajectory_kind,snr_db,signal_model,source_maximum_frequency_hz,doppler_bandlimit_checked,station_id,estimator_variant,frame_index,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,true_emission_time_s_evaluator_only,available_timestamp_s,modeled_processing_delay_s,modeled_delivery_delay_s,measured_algorithm_runtime_s,effective_station_snr_db,valid,invalid_reason,boundary_hit,geodesic_error_deg,source_seed,noise_seed,truth_used_by_audio_estimator,frame_from_continuous_stream,source_recording_id,source_session_id,source_interval_start_s,source_interval_stop_s,source_data_independent_between_splits,result_scope,source_is_emitted_waveform_approximation,absolute_spl_or_detection_range_validated,truth_local_0,truth_local_1,truth_local_2,truth_world_0,truth_world_1,truth_world_2,estimate_local_0,estimate_local_1,estimate_local_2,estimate_world_0,estimate_world_1,estimate_world_2,residual_rad_0,residual_rad_1,quality_metadata_json
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,166,2.2706666666666666,2.2813229166666664,2.2919791666666667,1.971715479667623,2.3019791666666665,0.01,0.0,0.005171600001631305,-5.9991962697988495,True,,False,2.0755413671386402,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7891306696085741,0.4622128289922034,0.4045146313770956,0.7891306696085741,0.4622128289922034,0.4045146313770956,0.8095517750969887,0.43361182646498353,0.39573565341906675,0.8095517750969887,0.43361182646498353,0.39573565341906675,-0.03500789854714023,-0.009311277172435734,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8281862606209396, ""srp_peak_score"": 0.05978136883005883, ""srp_score_margin"": 0.005541622385175277, ""srp_used_spectral_energy"": 461941.4495162431}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,167,2.2813333333333334,2.2919895833333332,2.302645833333333,1.9822365713270031,2.312645833333333,0.01,0.0,0.002793699997710064,-5.9991962697988495,True,,False,2.6217792535537816,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7894529859363117,0.4616985229495746,0.404473060787023,0.7894529859363117,0.4616985229495746,0.404473060787023,0.8166154711078,0.43174636635341485,0.38305906527324096,0.8166154711078,0.43174636635341485,0.38305906527324096,-0.03958157954481646,-0.022959864494061826,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0013432043729853249, ""gcc_mean_peak_ratio"": 1.142339895203584, ""gcc_minimum_peak_ratio"": 1.0281094561226651, ""gcc_total_spectral_energy"": 436038.9237939218, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,167,2.2813333333333334,2.2919895833333332,2.302645833333333,1.9822365713270031,2.312645833333333,0.01,0.0,0.006378300007781945,-5.9991962697988495,True,,False,2.1924492325488076,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7894529859363117,0.4616985229495746,0.404473060787023,0.7894529859363117,0.4616985229495746,0.404473060787023,0.7987686019248808,0.4289270259470117,0.4218889984240202,0.7987686019248808,0.4289270259470117,0.4218889984240202,-0.03299975920075038,0.019371658489451826,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8301315212633885, ""srp_peak_score"": 0.054281886993843065, ""srp_score_margin"": 0.0011137140859987585, ""srp_used_spectral_energy"": 436038.9237939218}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,168,2.292,2.30265625,2.3133125000000003,1.9927575500112997,2.3233125,0.01,0.0,0.002317499995115213,-5.9991962697988495,True,,False,6.155160423939345,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7897747040913289,0.4611845351593507,0.40443138022080755,0.7897747040913289,0.4611845351593507,0.40443138022080755,0.8091583670350083,0.3695082457083841,0.4568658374301489,0.8091583670350083,0.3695082457083841,0.4568658374301489,-0.0891127831627297,0.059997061558396146,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0024026822962993403, ""gcc_mean_peak_ratio"": 1.2602674833928074, ""gcc_minimum_peak_ratio"": 1.156025067966025, ""gcc_total_spectral_energy"": 390580.7795551866, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,168,2.292,2.30265625,2.3133125000000003,1.9927575500112997,2.3233125,0.01,0.0,0.0051562000007834285,-5.9991962697988495,True,,False,2.622969554003415,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7897747040913289,0.4611845351593507,0.40443138022080755,0.7897747040913289,0.4611845351593507,0.40443138022080755,0.763529360747867,0.4725018069333365,0.44018741204251355,0.763529360747867,0.4725018069333365,0.44018741204251355,0.023015658890480732,0.03957319719831582,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8263136476442883, ""srp_peak_score"": 0.05531083849585013, ""srp_score_margin"": 0.005759195470860672, ""srp_used_spectral_energy"": 390580.7795551866}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,169,2.3026666666666666,2.3133229166666665,2.3239791666666667,2.0032784158834027,2.3339791666666665,0.01,0.0,0.0023138999968068674,-5.9991962697988495,True,,False,1.99376558000824,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7900958249909933,0.46067086597219425,0.4043895900937986,0.7900958249909933,0.46067086597219425,0.4043895900937986,0.8078565626947439,0.43083028416172553,0.40218533086148245,0.8078565626947439,0.43083028416172553,0.40218533086148245,-0.03473173125812819,-0.0021428744948310827,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.002240470007377439, ""gcc_mean_peak_ratio"": 1.2619023260153666, ""gcc_minimum_peak_ratio"": 1.1035293582408654, ""gcc_total_spectral_energy"": 445796.06500217516, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,169,2.3026666666666666,2.3133229166666665,2.3239791666666667,2.0032784158834027,2.3339791666666665,0.01,0.0,0.005755699996370822,-5.9991962697988495,True,,False,2.3788516706841825,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7900958249909933,0.46067086597219425,0.4043895900937986,0.7900958249909933,0.46067086597219425,0.4043895900937986,0.8094908951782657,0.4240054199177278,0.40613285326833837,0.8094908951782657,0.4240054199177278,0.40613285326833837,-0.04145571604346185,0.002287764924876642,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8378283866051085, ""srp_peak_score"": 0.05673567557738026, ""srp_score_margin"": 0.003166351342685475, ""srp_used_spectral_energy"": 445796.06500217516}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,170,2.3133333333333335,2.3239895833333333,2.334645833333333,2.013799169106011,2.344645833333333,0.01,0.0,0.002809300000080839,-5.9991962697988495,True,,False,0.41959691489745105,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7904163495524249,0.4601575157360551,0.4043476908204634,0.7904163495524249,0.4601575157360551,0.4043476908204634,0.7871514825255764,0.4666284494668073,0.40329943429912046,0.7871514825255764,0.4666284494668073,0.40329943429912046,0.007234971969944374,-0.0011342848289260543,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.001966323368150449, ""gcc_mean_peak_ratio"": 1.2472891707000642, ""gcc_minimum_peak_ratio"": 1.115753248361422, ""gcc_total_spectral_energy"": 465500.78844169166, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,170,2.3133333333333335,2.3239895833333333,2.334645833333333,2.013799169106011,2.344645833333333,0.01,0.0,0.005102699986309744,-5.9991962697988495,True,,False,1.1831948368885545,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7904163495524249,0.4601575157360551,0.4043476908204634,0.7904163495524249,0.4601575157360551,0.4043476908204634,0.7883505190790476,0.44842243391281794,0.42121346112333674,0.7883505190790476,0.44842243391281794,0.42121346112333674,-0.009102926034269545,0.01853607027281422,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8299252519940722, ""srp_peak_score"": 0.05720102358933734, ""srp_score_margin"": 0.0042290710828869135, ""srp_used_spectral_energy"": 465500.78844169166}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,171,2.324,2.33465625,2.3453125,2.024319809841632,2.3553124999999997,0.01,0.0,0.0025584999966667965,-5.9991962697988495,True,,False,6.123821589430532,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7907362786924903,0.4596444847961784,0.4043056828143874,0.7907362786924903,0.4596444847961784,0.4043056828143874,0.8428400215476582,0.36699682466732875,0.39361660122718545,0.8428400215476582,0.36699682466732875,0.39361660122718545,-0.1064857228174028,-0.009181875326217344,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.002574085935699681, ""gcc_mean_peak_ratio"": 1.2974341459889647, ""gcc_minimum_peak_ratio"": 1.1075202918722225, ""gcc_total_spectral_energy"": 443536.0954186712, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,171,2.324,2.33465625,2.3453125,2.024319809841632,2.3553124999999997,0.01,0.0,0.005581699995673262,-5.9991962697988495,True,,False,1.020288387736247,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7907362786924903,0.4596444847961784,0.4043056828143874,0.7907362786924903,0.4596444847961784,0.4043056828143874,0.7983005642828114,0.44377805956436567,0.4071575160979243,0.7983005642828114,0.44377805956436567,0.4071575160979243,-0.01751964573193886,0.003188292972903394,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8350746764258624, ""srp_peak_score"": 0.05817353009132501, ""srp_score_margin"": 0.005081932734523273, ""srp_used_spectral_energy"": 443536.0954186712}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,172,2.3346666666666667,2.3453229166666665,2.3559791666666667,2.0348403382525793,2.3659791666666665,0.01,0.0,0.002414099988527596,-5.9991962697988495,True,,False,1.2580108045756364,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7910556133277941,0.4591317734951137,0.4042635664882743,0.7910556133277941,0.4591317734951137,0.4042635664882743,0.8036169629193128,0.44209151481008874,0.39844054693424585,0.8036169629193128,0.44209151481008874,0.39844054693424585,-0.021045001500432904,-0.00626041172965022,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0032208811604689295, ""gcc_mean_peak_ratio"": 1.3868434157998795, ""gcc_minimum_peak_ratio"": 1.160293093223429, ""gcc_total_spectral_energy"": 475731.20110039285, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,172,2.3346666666666667,2.3453229166666665,2.3559791666666667,2.0348403382525793,2.3659791666666665,0.01,0.0,0.006064599991077557,-5.9991962697988495,True,,False,1.1283225672008776,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7910556133277941,0.4591317734951137,0.4042635664882743,0.7910556133277941,0.4591317734951137,0.4042635664882743,0.798724019797034,0.4415548756026671,0.40874103296681713,0.798724019797034,0.4415548756026671,0.40874103296681713,-0.01905251335511304,0.004981342312868073,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.859679990339937, ""srp_peak_score"": 0.07282130041526351, ""srp_score_margin"": 0.0112241916975035, ""srp_used_spectral_energy"": 475731.20110039285}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,173,2.3453333333333335,2.3559895833333333,2.366645833333333,2.045360754500977,2.376645833333333,0.01,0.0,0.0023966000007931143,-5.9991962697988495,True,,False,1.763682159938804,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7913743543746727,0.4586193821727214,0.4042213422539453,0.7913743543746727,0.4586193821727214,0.4042213422539453,0.772284685358951,0.47447812444668885,0.4224297269151151,0.772284685358951,0.47447812444668885,0.4224297269151151,0.023296559556423145,0.020119780582072734,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.003096155714091331, ""gcc_mean_peak_ratio"": 1.3426121760823646, ""gcc_minimum_peak_ratio"": 1.1379782291452738, ""gcc_total_spectral_energy"": 481678.1805804828, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,173,2.3453333333333335,2.3559895833333333,2.366645833333333,2.045360754500977,2.376645833333333,0.01,0.0,0.0050534999900264665,-5.9991962697988495,True,,False,1.9946851775247314,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7913743543746727,0.4586193821727214,0.4042213422539453,0.7913743543746727,0.4586193821727214,0.4042213422539453,0.7696220574871324,0.4784662314831394,0.4227906739269401,0.7696220574871324,0.4784662314831394,0.4227906739269401,0.028084170571447478,0.02057381095119995,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8422475671612699, ""srp_peak_score"": 0.07245435897846718, ""srp_score_margin"": 0.005542758616981544, ""srp_used_spectral_energy"": 481678.1805804828}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,174,2.356,2.36665625,2.3773125,2.055881058748754,2.3873124999999997,0.01,0.0,0.003382799986866303,-5.9991962697988495,True,,False,1.814142555388373,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7916925027491873,0.45810731116618303,0.40417901052234023,0.7916925027491873,0.45810731116618303,0.40417901052234023,0.8009329919557094,0.430353885032148,0.4162954191852372,0.8009329919557094,0.430353885032148,0.4162954191852372,-0.028654498750275204,0.01347034208971007,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0027715131909340023, ""gcc_mean_peak_ratio"": 1.2703431617431438, ""gcc_minimum_peak_ratio"": 1.201382691747951, ""gcc_total_spectral_energy"": 441502.485287913, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,174,2.356,2.36665625,2.3773125,2.055881058748754,2.3873124999999997,0.01,0.0,0.006463899990194477,-5.9991962697988495,True,,False,1.3156359927565335,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7916925027491873,0.45810731116618303,0.40417901052234023,0.7916925027491873,0.45810731116618303,0.40417901052234023,0.7782526704975773,0.4658005108045592,0.4211325978805263,0.7782526704975773,0.4658005108045592,0.4211325978805263,0.013391143912554922,0.018653122186923728,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8232224377051898, ""srp_peak_score"": 0.05786453259368457, ""srp_score_margin"": 0.005714331610589284, ""srp_used_spectral_energy"": 441502.485287913}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,175,2.3666666666666667,2.3773229166666665,2.3879791666666668,2.0664012511576493,2.3979791666666666,0.01,0.0,0.002457399998093024,-5.9991962697988495,True,,False,1.186249533519362,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7920100593671163,0.45759556081000763,0.40413657170351663,0.7920100593671163,0.45759556081000763,0.40413657170351663,0.7822357130016228,0.4579285458578157,0.4223845832809117,0.7822357130016228,0.4579285458578157,0.4223845832809117,0.00517849608817181,0.020045875947632557,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0033032112388635057, ""gcc_mean_peak_ratio"": 1.2951619866619108, ""gcc_minimum_peak_ratio"": 1.102358760139578, ""gcc_total_spectral_energy"": 435258.8483055393, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,175,2.3666666666666667,2.3773229166666665,2.3879791666666668,2.0664012511576493,2.3979791666666666,0.01,0.0,0.004913899989333004,-5.9991962697988495,True,,False,1.343857390390209,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7920100593671163,0.45759556081000763,0.40413657170351663,0.7920100593671163,0.45759556081000763,0.40413657170351663,0.7801654386926357,0.45971484484451675,0.42426895915104307,0.7801654386926357,0.45971484484451675,0.42426895915104307,0.007761234758322624,0.022133410997922567,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8298788882877829, ""srp_peak_score"": 0.07001928792470077, ""srp_score_margin"": 0.013063215583315184, ""srp_used_spectral_energy"": 435258.8483055393}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,176,2.3773333333333335,2.3879895833333333,2.398645833333333,2.0769213318892086,2.408645833333333,0.01,0.0,0.0028386999911163002,-5.9991962697988495,True,,False,0.16197372584970468,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7923270251439486,0.457084131436041,0.4040940262066501,0.7923270251439486,0.457084131436041,0.4040940262066501,0.7913525632044915,0.45957463273059374,0.4031777246577756,0.7913525632044915,0.45957463273059374,0.4031777246577756,0.002644210828111728,-0.0009999678579694516,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0032584107049399187, ""gcc_mean_peak_ratio"": 1.358545934539948, ""gcc_minimum_peak_ratio"": 1.0519402704272205, ""gcc_total_spectral_energy"": 502796.7181982853, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,176,2.3773333333333335,2.3879895833333333,2.398645833333333,2.0769213318892086,2.408645833333333,0.01,0.0,0.006320299988146871,-5.9991962697988495,True,,False,0.1776607775006927,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7923270251439486,0.457084131436041,0.4040940262066501,0.7923270251439486,0.457084131436041,0.4040940262066501,0.7921246921287664,0.45931752477570226,0.4019525886890508,0.7921246921287664,0.45931752477570226,0.4019525886890508,0.0020356713321687454,-0.002338971789366998,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8424518316791528, ""srp_peak_score"": 0.07375079055736328, ""srp_score_margin"": 0.014248385503884652, ""srp_used_spectral_energy"": 502796.7181982853}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,177,2.388,2.39865625,2.4093125,2.0874413011047843,2.4193124999999998,0.01,0.0,0.0025703999999677762,-5.9991962697988495,True,,False,0.8375863782895319,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7926434009948767,0.45657302337347344,0.40405137444003425,0.7926434009948767,0.45657302337347344,0.40405137444003425,0.7903196567557906,0.4680811869904821,0.3953414252655426,0.7903196567557906,0.4680811869904821,0.3953414252655426,0.011132379515339085,-0.009474954556730744,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0027022072487358473, ""gcc_mean_peak_ratio"": 1.2380575276816321, ""gcc_minimum_peak_ratio"": 1.086601707472693, ""gcc_total_spectral_energy"": 540489.5138504171, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,177,2.388,2.39865625,2.4093125,2.0874413011047843,2.4193124999999998,0.01,0.0,0.00524779999977909,-5.9991962697988495,True,,False,0.9955807534898822,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7926434009948767,0.45657302337347344,0.40405137444003425,0.7926434009948767,0.45657302337347344,0.40405137444003425,0.7879655749166042,0.4713363890134412,0.3961720095338834,0.7879655749166042,0.4713363890134412,0.3961720095338834,0.015128458348087523,-0.00854755859630013,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8487606687805845, ""srp_peak_score"": 0.06828888057859177, ""srp_score_margin"": 0.006803376362688678, ""srp_used_spectral_energy"": 540489.5138504171}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,178,2.3986666666666667,2.4093229166666665,2.419979166666667,2.0979611589655365,2.4299791666666666,0.01,0.0,0.0023486000136472285,-5.9991962697988495,True,,False,0.5025639710989961,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7929591878347899,0.45606223694884807,0.4040086168110813,0.7929591878347899,0.45606223694884807,0.4040086168110813,0.7978545144657659,0.4535016771877943,0.3971956728546455,0.7978545144657659,0.4535016771877943,0.3971956728546455,-0.0046603154206043594,-0.007430938562978018,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0022066871074720544, ""gcc_mean_peak_ratio"": 1.3083414291801654, ""gcc_minimum_peak_ratio"": 1.1735973889411064, ""gcc_total_spectral_energy"": 514401.4830454236, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,178,2.3986666666666667,2.4093229166666665,2.419979166666667,2.0979611589655365,2.4299791666666666,0.01,0.0,0.0049008000059984624,-5.9991962697988495,True,,False,0.315472535869981,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7929591878347899,0.45606223694884807,0.4040086168110813,0.7929591878347899,0.45606223694884807,0.4040086168110813,0.7962412358274773,0.45353708538575227,0.40037982784816817,0.7962412358274773,0.45353708538575227,0.40037982784816817,-0.003825261712207976,-0.003960276278711754,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8554274308517105, ""srp_peak_score"": 0.06755777279712558, ""srp_score_margin"": 0.007818362565082136, ""srp_used_spectral_energy"": 514401.4830454236}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,179,2.4093333333333335,2.4199895833333334,2.430645833333333,2.1084809056324336,2.440645833333333,0.01,0.0,0.0029221999866422266,-5.9991962697988495,True,,False,2.284105239543239,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7932743865782672,0.4555517724860689,0.40396575372632126,0.7932743865782672,0.4555517724860689,0.40396575372632126,0.8073059562062136,0.41982731792195216,0.41473137836487783,0.8073059562062136,0.41982731792195216,0.41473137836487783,-0.037977246996396714,0.012122683061314992,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0035974941740854424, ""gcc_mean_peak_ratio"": 1.4177633590521432, ""gcc_minimum_peak_ratio"": 1.1248427441015227, ""gcc_total_spectral_energy"": 468320.26632783114, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,179,2.4093333333333335,2.4199895833333334,2.430645833333333,2.1084809056324336,2.440645833333333,0.01,0.0,0.00580269999045413,-5.9991962697988495,True,,False,0.8670978210924697,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7932743865782672,0.4555517724860689,0.40396575372632126,0.7932743865782672,0.4555517724860689,0.40396575372632126,0.7967284197966901,0.44277638696850724,0.411306328946424,0.7967284197966901,0.44277638696850724,0.411306328946424,-0.01279914229515557,0.008075344750072568,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8344176742301151, ""srp_peak_score"": 0.07856489905610885, ""srp_score_margin"": 0.004478375771514789, ""srp_used_spectral_energy"": 468320.26632783114}"
