split,configuration_index,sequence_index,sequence_seed,sequence_id,trajectory_kind,snr_db,signal_model,source_maximum_frequency_hz,doppler_bandlimit_checked,station_id,estimator_variant,frame_index,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,true_emission_time_s_evaluator_only,available_timestamp_s,modeled_processing_delay_s,modeled_delivery_delay_s,measured_algorithm_runtime_s,effective_station_snr_db,valid,invalid_reason,boundary_hit,geodesic_error_deg,source_seed,noise_seed,truth_used_by_audio_estimator,frame_from_continuous_stream,source_model_comparison,paired_recording_id,paired_session_id,paired_origin_asset_id,source_recording_id,source_session_id,source_interval_start_s,source_interval_stop_s,source_data_independent_between_splits,result_scope,source_is_emitted_waveform_approximation,absolute_spl_or_detection_range_validated,frames_are_independent_trials,truth_local_0,truth_local_1,truth_local_2,truth_world_0,truth_world_1,truth_world_2,estimate_local_0,estimate_local_1,estimate_local_2,estimate_world_0,estimate_world_1,estimate_world_2,residual_rad_0,residual_rad_1,quality_metadata_json
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,144,2.036,2.04665625,2.0573125,1.740222548357521,2.0673125,0.01,0.0,0.00257430000056047,9.982215029791096,True,,False,0.05831577602522488,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7818865133099808,0.47360733519288184,0.40540050857819404,0.7818865133099808,0.47360733519288184,0.40540050857819404,0.7816913585077736,0.4744225613542338,0.40482323712005436,0.7816913585077736,0.4744225613542338,0.40482323712005436,0.0007983917922287497,-0.0006312622774167515,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02609967041146986, ""gcc_mean_peak_ratio"": 1.9465253161267206, ""gcc_minimum_peak_ratio"": 1.7592562723802825, ""gcc_total_spectral_energy"": 6963609.065698919, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,144,2.036,2.04665625,2.0573125,1.740222548357521,2.0673125,0.01,0.0,0.007163699992815964,9.982215029791096,True,,False,0.05575639046752159,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7818865133099808,0.47360733519288184,0.40540050857819404,0.7818865133099808,0.47360733519288184,0.40540050857819404,0.7817134902827458,0.4743782587725274,0.4048324180619835,0.7817134902827458,0.4743782587725274,0.4048324180619835,0.000749032371497063,-0.0006212387217462669,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9794711534600502, ""srp_peak_score"": 0.3685080694302337, ""srp_score_margin"": 0.09355417723205811, ""srp_used_spectral_energy"": 6963609.065698919}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,145,2.046666666666667,2.0573229166666667,2.0679791666666665,1.750746167066491,2.0779791666666663,0.01,0.0,0.002304299996467307,9.982215029791096,True,,False,0.03152931189636522,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7822222219376209,0.4730861219091563,0.40536146433020265,0.7822222219376209,0.4730861219091563,0.40536146433020265,0.781880551882998,0.4733808014475513,0.4056764960014478,0.781880551882998,0.4733808014475513,0.4056764960014478,0.00042896842022666787,0.0003446817554674406,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02530189382894089, ""gcc_mean_peak_ratio"": 1.9163015975721907, ""gcc_minimum_peak_ratio"": 1.7819282515293096, ""gcc_total_spectral_energy"": 6769649.659923296, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,145,2.046666666666667,2.0573229166666667,2.0679791666666665,1.750746167066491,2.0779791666666663,0.01,0.0,0.005349600003683008,9.982215029791096,True,,False,0.03085799578811552,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7822222219376209,0.4730861219091563,0.40536146433020265,0.7822222219376209,0.4730861219091563,0.40536146433020265,0.7818910975618865,0.47334432668141324,0.4056987305279475,0.7818910975618865,0.47334432668141324,0.4056987305279475,0.00039230031157989887,0.0003690013784645568,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.97712890722183, ""srp_peak_score"": 0.36178794302678075, ""srp_score_margin"": 0.09376166171793193, ""srp_used_spectral_energy"": 6769649.659923296}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,146,2.0573333333333332,2.0679895833333335,2.0786458333333333,1.7612696691685434,2.088645833333333,0.01,0.0,0.002337500001885928,9.982215029791096,True,,False,0.052489896438041944,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7825573121630665,0.47256521846035,0.4053223007455163,0.7825573121630665,0.47256521846035,0.4053223007455163,0.7820313125511101,0.47329798316678556,0.40548248460302355,0.7820313125511101,0.47329798316678556,0.40548248460302355,0.0008991720922897693,0.00017540861474852162,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02516462012207742, ""gcc_mean_peak_ratio"": 1.9136639886855102, ""gcc_minimum_peak_ratio"": 1.7807065094567647, ""gcc_total_spectral_energy"": 6286858.147021555, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,146,2.0573333333333332,2.0679895833333335,2.0786458333333333,1.7612696691685434,2.088645833333333,0.01,0.0,0.005320900003425777,9.982215029791096,True,,False,0.050296704821876745,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7825573121630665,0.47256521846035,0.4053223007455163,0.7825573121630665,0.47256521846035,0.4053223007455163,0.782043367649227,0.4732503464847962,0.40551483409103095,0.782043367649227,0.4732503464847962,0.40551483409103095,0.0008521621404027693,0.00021077997597723072,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9768618953923993, ""srp_peak_score"": 0.3628293116516034, ""srp_score_margin"": 0.09296434125184994, ""srp_used_spectral_energy"": 6286858.147021555}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,147,2.068,2.07865625,2.0893125,1.7717930548307523,2.0993125,0.01,0.0,0.0024196000158553943,9.982215029791096,True,,False,0.06096661689550146,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7828917849072125,0.4720446252588807,0.40528301825884816,0.7828917849072125,0.4720446252588807,0.40528301825884816,0.7834229385918681,0.47112371485632804,0.4053281936752679,0.7834229385918681,0.47112371485632804,0.4053281936752679,-0.0010629084392287985,4.9666700602205965e-05,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.025194327412070006, ""gcc_mean_peak_ratio"": 1.8437236459388169, ""gcc_minimum_peak_ratio"": 1.652366150523919, ""gcc_total_spectral_energy"": 6211321.075612407, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,147,2.068,2.07865625,2.0893125,1.7717930548307523,2.0993125,0.01,0.0,0.005137200001627207,9.982215029791096,True,,False,0.061614979850401715,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7828917849072125,0.4720446252588807,0.40528301825884816,0.7828917849072125,0.4720446252588807,0.40528301825884816,0.7834267904536911,0.47111311306495585,0.40533307131009516,0.7834267904536911,0.47111311306495585,0.40533307131009516,-0.001073976486215028,5.5007532558456085e-05,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9767571139077961, ""srp_peak_score"": 0.36082048688803475, ""srp_score_margin"": 0.10069972844133201, ""srp_used_spectral_energy"": 6211321.075612407}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,148,2.078666666666667,2.0893229166666667,2.0999791666666665,1.7823163242200033,2.1099791666666663,0.01,0.0,0.0029491000022972003,9.982215029791096,True,,False,0.04923201184065593,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7832256410908767,0.4715243427142727,0.405243617304034,0.7832256410908767,0.4715243427142727,0.405243617304034,0.7831081887953281,0.47108967945385655,0.40597546545790636,0.7831081887953281,0.47108967945385655,0.40597546545790636,-0.00031180825405810095,0.0008006900587245326,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02524449699943132, ""gcc_mean_peak_ratio"": 1.8668354840517258, ""gcc_minimum_peak_ratio"": 1.67868303840433, ""gcc_total_spectral_energy"": 6139278.334110814, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,148,2.078666666666667,2.0893229166666667,2.0999791666666665,1.7823163242200033,2.1099791666666663,0.01,0.0,0.0053985999984433874,9.982215029791096,True,,False,0.05095312692789873,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7832256410908767,0.4715243427142727,0.405243617304034,0.7832256410908767,0.4715243427142727,0.405243617304034,0.7831253679354324,0.47104957293377725,0.4059888642991327,0.7831253679354324,0.47104957293377725,0.4059888642991327,-0.00035502906769743943,0.0008153579257533388,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9750447191861404, ""srp_peak_score"": 0.3624513699117545, ""srp_score_margin"": 0.09951918766861279, ""srp_used_spectral_energy"": 6139278.334110814}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,149,2.0893333333333333,2.0999895833333335,2.1106458333333333,1.7928394775029937,2.120645833333333,0.01,0.0,0.0027091000083601102,9.982215029791096,True,,False,0.08362961540474072,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7835588816347901,0.47100437123316513,0.4052040983140318,0.7835588816347901,0.47100437123316513,0.4052040983140318,0.7827632083056734,0.4722220917511839,0.4053246301239854,0.7827632083056734,0.4722220917511839,0.4053246301239854,0.0014536027741461168,0.00013231242238757678,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.025082832860387715, ""gcc_mean_peak_ratio"": 1.8605770689660541, ""gcc_minimum_peak_ratio"": 1.624187423006758, ""gcc_total_spectral_energy"": 6060314.27588553, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,149,2.0893333333333333,2.0999895833333335,2.1106458333333333,1.7928394775029937,2.120645833333333,0.01,0.0,0.007063199998810887,9.982215029791096,True,,False,0.08349593607546184,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7835588816347901,0.47100437123316513,0.4052040983140318,0.7835588816347901,0.47100437123316513,0.4052040983140318,0.7827661036739596,0.4722216811112437,0.40531951695860735,0.7827661036739596,0.4722216811112437,0.40531951695860735,0.001451759145402311,0.00012671802370208178,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9760226898406485, ""srp_peak_score"": 0.3595748143298638, ""srp_score_margin"": 0.09695968025448876, ""srp_used_spectral_energy"": 6060314.27588553}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,150,2.1,2.11065625,2.1213125,1.8033625148462307,2.1313125,0.01,0.0,0.0023578999971505255,9.982215029791096,True,,False,0.1643832677570921,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7838915074595901,0.47048471121932056,0.4051644617209212,0.7838915074595901,0.47048471121932056,0.4051644617209212,0.7823189119905256,0.4728699321581534,0.40542711700465184,0.7823189119905256,0.4728699321581534,0.40542711700465184,0.0028544247069800755,0.0002891167114715204,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.025367373973251468, ""gcc_mean_peak_ratio"": 1.83464058586239, ""gcc_minimum_peak_ratio"": 1.6665879352903825, ""gcc_total_spectral_energy"": 6286458.713775272, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,150,2.1,2.11065625,2.1213125,1.8033625148462307,2.1313125,0.01,0.0,0.004571600002236664,9.982215029791096,True,,False,0.16163542154398053,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7838915074595901,0.47048471121932056,0.4051644617209212,0.7838915074595901,0.47048471121932056,0.4051644617209212,0.7823411894788298,0.47282598112779056,0.40543538919955197,0.7823411894788298,0.47282598112779056,0.40543538919955197,0.002805275634818947,0.00029810436964871554,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9783802604762882, ""srp_peak_score"": 0.365278742040783, ""srp_score_margin"": 0.09484769744501897, ""srp_used_spectral_energy"": 6286458.713775272}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,151,2.110666666666667,2.1213229166666667,2.1319791666666665,1.8138854364160342,2.1419791666666663,0.01,0.0,0.0030658000032417476,9.982215029791096,True,,False,0.11313668420984568,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7842235194858115,0.46996536307363235,0.40512470795590333,0.7842235194858115,0.46996536307363235,0.40512470795590333,0.7833778572938656,0.4717069838605932,0.40473652427080775,0.7833778572938656,0.4717069838605932,0.40473652427080775,0.0019286092589385366,-0.0004237235833306706,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02539695951752004, ""gcc_mean_peak_ratio"": 1.892196455615247, ""gcc_minimum_peak_ratio"": 1.7396029690295338, ""gcc_total_spectral_energy"": 6361465.251840277, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,151,2.110666666666667,2.1213229166666667,2.1319791666666665,1.8138854364160342,2.1419791666666663,0.01,0.0,0.005566399995586835,9.982215029791096,True,,False,0.11017440832534586,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7842235194858115,0.46996536307363235,0.40512470795590333,0.7842235194858115,0.46996536307363235,0.40512470795590333,0.7834148722439841,0.47166179305394657,0.40471754461609166,0.7834148722439841,0.47166179305394657,0.40471754461609166,0.0018708188636743302,-0.00044452777614554113,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9771104580317541, ""srp_peak_score"": 0.36221612968971756, ""srp_score_margin"": 0.09831275215219748, ""srp_used_spectral_energy"": 6361465.251840277}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,152,2.1213333333333333,2.1319895833333335,2.1426458333333334,1.8244082423785335,2.152645833333333,0.01,0.0,0.002333199998247437,9.982215029791096,True,,False,0.02614653544823038,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7845549186338786,0.46944632719413387,0.4050848374493006,0.7845549186338786,0.46944632719413387,0.4050848374493006,0.7842815713893035,0.46963068488723675,0.40540034113388446,0.7842815713893035,0.46963068488723675,0.40540034113388446,0.0002985528205893833,0.00034513079700463186,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.025218334417246652, ""gcc_mean_peak_ratio"": 1.837017904307989, ""gcc_minimum_peak_ratio"": 1.65453218314747, ""gcc_total_spectral_energy"": 5939195.963345633, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,152,2.1213333333333333,2.1319895833333335,2.1426458333333334,1.8244082423785335,2.152645833333333,0.01,0.0,0.004185700003290549,9.982215029791096,True,,False,0.02328081259291636,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7845549186338786,0.46944632719413387,0.4050848374493006,0.7845549186338786,0.46944632719413387,0.4050848374493006,0.7843165018991782,0.46958859840784234,0.40538151548139745,0.7843165018991782,0.46958859840784234,0.40538151548139745,0.0002445024138209391,0.00032453052902836475,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9770659318919571, ""srp_peak_score"": 0.36213167600413226, ""srp_score_margin"": 0.10340099395875624, ""srp_used_spectral_energy"": 5939195.963345633}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,153,2.1319999999999997,2.14265625,2.1533125,1.8349309328996684,2.1633125,0.01,0.0,0.002313799996045418,9.982215029791096,True,,False,0.10330069216984619,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7848857058240981,0.46892760397600597,0.4050448506305561,0.7848857058240981,0.46892760397600597,0.4050448506305561,0.7848507050337524,0.4677811693700414,0.40643590932743434,0.7848507050337524,0.4677811693700414,0.40643590932743434,-0.0009662155228133061,0.0015221728230516447,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02457338478024636, ""gcc_mean_peak_ratio"": 1.7764017338696816, ""gcc_minimum_peak_ratio"": 1.6250048594775293, ""gcc_total_spectral_energy"": 5913800.973497472, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,153,2.1319999999999997,2.14265625,2.1533125,1.8349309328996684,2.1633125,0.01,0.0,0.00486490000912454,9.982215029791096,True,,False,0.10338721529948079,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7848857058240981,0.46892760397600597,0.4050448506305561,0.7848857058240981,0.46892760397600597,0.4050448506305561,0.784844976918439,0.4677858671496038,0.40644156369764667,0.784844976918439,0.4677858671496038,0.40644156369764667,-0.0009592448170674424,0.0015283584267793446,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9755896089170872, ""srp_peak_score"": 0.35973496664642557, ""srp_score_margin"": 0.10448997268814675, ""srp_used_spectral_energy"": 5913800.973497472}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,154,2.142666666666667,2.1533229166666668,2.1639791666666666,1.8454535081451908,2.1739791666666664,0.01,0.0,0.0030534999823430553,9.982215029791096,True,,False,0.07280069610872074,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7852158819766498,0.4684091938115857,0.4050047479282337,0.7852158819766498,0.4684091938115857,0.4050047479282337,0.7855847500746739,0.46732067772702834,0.4055465258374964,0.7855847500746739,0.46732067772702834,0.4055465258374964,-0.0011237943952063353,0.0005929086080949389,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.023794645535249504, ""gcc_mean_peak_ratio"": 1.7427374510386924, ""gcc_minimum_peak_ratio"": 1.6230162932395846, ""gcc_total_spectral_energy"": 6015511.205543991, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,154,2.142666666666667,2.1533229166666668,2.1639791666666666,1.8454535081451908,2.1739791666666664,0.01,0.0,0.005447399991680868,9.982215029791096,True,,False,0.07198804805200087,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7852158819766498,0.4684091938115857,0.4050047479282337,0.7852158819766498,0.4684091938115857,0.4050047479282337,0.785577963174035,0.46733390314470274,0.4055444325186477,0.785577963174035,0.46733390314470274,0.4055444325186477,-0.0011089593869501105,0.0005906111704658761,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9741725664319033, ""srp_peak_score"": 0.3555365836037705, ""srp_score_margin"": 0.10480318211914258, ""srp_used_spectral_energy"": 6015511.205543991}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,155,2.1533333333333333,2.1639895833333336,2.1746458333333334,1.8559759682806618,2.184645833333333,0.01,0.0,0.0023714999988442287,9.982215029791096,True,,False,0.18159142681859505,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7855454480115804,0.4678910970903741,0.4049645297700176,0.7855454480115804,0.4678910970903741,0.4049645297700176,0.7862343391673051,0.4652833247022098,0.4066288131308567,0.7862343391673051,0.4652833247022098,0.4066288131308567,-0.002592988882590922,0.0018224445179915226,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.025264593584431328, ""gcc_mean_peak_ratio"": 1.8292139059891603, ""gcc_minimum_peak_ratio"": 1.622896563554445, ""gcc_total_spectral_energy"": 6645099.768817341, ""gcc_valid_pair_count"": 6}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,equal_weight_srp_phat,155,2.1533333333333333,2.1639895833333336,2.1746458333333334,1.8559759682806618,2.184645833333333,0.01,0.0,0.00541969999903813,9.982215029791096,True,,False,0.18093154131614517,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7855454480115804,0.4678910970903741,0.4049645297700176,0.7855454480115804,0.4678910970903741,0.4049645297700176,0.7862237453680213,0.46529737399427845,0.4066332204499645,0.7862237453680213,0.46529737399427845,0.4066332204499645,-0.002575497260010333,0.0018272486253282836,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.9751799173315717, ""srp_peak_score"": 0.3635926817824129, ""srp_score_margin"": 0.11337945958400014, ""srp_used_spectral_energy"": 6645099.768817341}"
evaluation,1,0,14189773874213735854,s8-independent-evaluation-random_broadband-0-1,constant_velocity,10.0,random_broadband,10000.0,True,S0,all_6_equal_gcc_wls,156,2.1639999999999997,2.17465625,2.1853125,1.866498313471452,2.1953125,0.01,0.0,0.00272689999837894,9.982215029791096,True,,False,0.04453471949341673,10937270169711799083,329633322743765558,False,True,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,,,5.0,11.0,True,held_out_independent_recording_evaluation,False,False,False,0.7858744048487939,0.4673733141990449,0.404924196582712,0.7858744048487939,0.4673733141990449,0.404924196582712,0.7855347378684253,0.46733882858804654,0.4056224782922377,0.7855347378684253,0.46733882858804654,0.4056224782922377,0.00014398195370716218,0.0007638255613691409,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.02492602762744341, ""gcc_mean_peak_ratio"": 1.7977895577201666, ""gcc_minimum_peak_ratio"": 1.6599062533945064, ""gcc_total_spectral_energy"": 6586151.497022991, ""gcc_valid_pair_count"": 6}"
