study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,exact_reference_trials_per_configuration,exact_reference_sampling_scope,exact_fast_disagreement_covers_all_evaluation_trials,runtime_component,runtime_sample_count,exact_reference_trial_count,exact_fast_disagreement_trial_count,exact_fast_disagreement_scope,mean_exact_fast_disagreement_deg,max_exact_fast_disagreement_deg,mean_runtime_s,median_runtime_s,p95_runtime_s
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,397549905,692719695,692719695,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0015218562656814127,0.002133910517530471,0.28434296666334075,0.2759552999632433,0.30345723003847525
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2768304878,681767825,681767825,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0018446278009796515,0.001761099963914603,0.0025523049931507557
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2768304878,681767825,681767825,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005470783302327618,0.005044249992351979,0.009185314970090985
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2768304878,681767825,681767825,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0016858228409221757,0.0021227682033153426,0.26693166664335877,0.2625848000170663,0.2784154399647377
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1298137076,1184240916,1184240916,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001734269098029472,0.001531449961476028,0.0025558350142091514
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1298137076,1184240916,1184240916,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005024836099357344,0.00475074996938929,0.007315064937574788
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1298137076,1184240916,1184240916,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001102777873214726,0.001397067987021386,0.29496659998161096,0.29607419995591044,0.30275012997444717
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3608987616,761765435,761765435,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001766019899980165,0.001597450056578964,0.002523385005770251
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3608987616,761765435,761765435,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005190637498162687,0.004872649966273457,0.007824405067367477
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3608987616,761765435,761765435,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001567726544151865,0.002009998590043438,0.2629001666403686,0.2561602999921888,0.2774938999325968
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3301082989,2367953005,2367953005,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017247375015867874,0.0015420499839819968,0.0025476199574768544
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3301082989,2367953005,2367953005,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004959717199206353,0.004664300009608269,0.007435595022980122
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3301082989,2367953005,2367953005,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0015851370040817127,0.002223927450699163,0.25051726672487956,0.2511259000748396,0.2521212100051343
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2376626444,1623223841,1623223841,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017182194006163628,0.0015627500251866877,0.0025179400807246568
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2376626444,1623223841,1623223841,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00487369369668886,0.004509899998083711,0.007547260058345271
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2376626444,1623223841,1623223841,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00190140747808885,0.0022880283117328766,0.26224259997252375,0.26408300001639873,0.2653948399471119
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,25518466,4167730075,4167730075,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016200005022110418,0.0014406500267796218,0.0025027299649082123
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,25518466,4167730075,4167730075,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00462077730242163,0.004232999985106289,0.006827189930481833
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,25518466,4167730075,4167730075,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0012381941849707717,0.0015559757091677079,0.25782009994145483,0.2574689999455586,0.2589126899372786
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,1800744940,2012046939,2012046939,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016144057002384215,0.0014171499642543495,0.0024977550434414296
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,1800744940,2012046939,2012046939,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004694077798631042,0.00427654996747151,0.00717569491243921
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,1800744940,2012046939,2012046939,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0012417173942968075,0.00178420798695442,0.23728313331957906,0.24040500004775822,0.24200438996776938
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3314181436,1233353448,1233353448,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016280596001306549,0.001422950008418411,0.0025089950126130135
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3314181436,1233353448,1233353448,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004688353398581967,0.004239699977915734,0.007355589990038422
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3314181436,1233353448,1233353448,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0011425185965204996,0.0016899788875300518,0.2626576666564991,0.2559397000586614,0.27422751996200534
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,792081178,1262468886,1262468886,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0014328076003585011,0.0013669499894604087,0.001768434967380017
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,792081178,1262468886,1262468886,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.003552204399369657,0.0034127499675378203,0.004723629978252573
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,792081178,1262468886,1262468886,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001490076757675723,0.0016242877015964473,0.2093755666476985,0.20998479996342212,0.21013096002861859
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,3221072019,3322384401,3322384401,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0014645395005354659,0.0013882500352337956,0.0017790250421967357
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,3221072019,3322384401,3322384401,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0034759572987677527,0.003356450004503131,0.004720109951449556
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,3221072019,3322384401,3322384401,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0012781014930482724,0.0012932802447880947,0.21283969997117916,0.212984099984169,0.21607298993039875
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1386924243,2630446689,2630446689,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0022316627992549913,0.002388999972026795,0.002512620040215552
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1386924243,2630446689,2630446689,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.006171043698675931,0.00575085001764819,0.009441684937337411
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1386924243,2630446689,2630446689,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001757755211525234,0.0023680270533005584,0.2819595666369423,0.2819811999797821,0.28456248993752525
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,1812467219,3642316274,3642316274,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016396897000959143,0.001418250030837953,0.002518210076959804
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,1812467219,3642316274,3642316274,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004906891699298285,0.004493249987717718,0.007499715022277083
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,1812467219,3642316274,3642316274,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0012478774856172136,0.002342584995785937,0.2525045999791473,0.2516994000179693,0.2641703399480321
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001620738799800165,0.001394549966789782,0.0024975050415378063
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004828328700503335,0.004383549967315048,0.007794344972353428
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0014724408736087717,0.002353702971535279,0.26346483333812404,0.2613585999934003,0.2830179100041278
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016259206000249834,0.0014145500026643276,0.0025017349573317913
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00480858330137562,0.004388250003103167,0.00756936498219147
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00134428071816588,0.0013998680574446093,0.2598530000153308,0.2713637000415474,0.27269281999906525
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015909297009930015,0.001379600027576089,0.0024888099753297864
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004778944401536137,0.004415650037117302,0.007286260061664507
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0013780486356376577,0.0020672737427538945,0.26471626669323695,0.2643210000824183,0.28353023998206484
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015950551003916188,0.0013935500173829496,0.0024950299120973796
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004830816199653782,0.004398999968543649,0.007468424917897207
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0011446078762020874,0.0017117646355282953,0.25015279999934137,0.24897239997517318,0.2528476200415753
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015706233994569629,0.001381099980790168,0.0024967500299680977
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0047843467991333455,0.004316950042266399,0.007530619949102401
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0008445401457852266,0.0011021576267052193,0.2571272000204772,0.2540850000223145,0.27148092004936186
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016367881014011801,0.0014106000307947397,0.002519439975731075
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004819909901474602,0.00451589998556301,0.0075142450514249495
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001474961341970476,0.0015495297826317366,0.2443160666928937,0.24435590009670705,0.2532747200108133
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001613648898433894,0.001396800042130053,0.0025129250425379723
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004887340399902314,0.00458045001141727,0.007284710032399741
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0012954862609166052,0.0017121261313445867,0.24761479995989552,0.24661529995501041,0.2516970599885099
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016268283021636308,0.0013898499892093241,0.0025252249091863633
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004788858301239088,0.004413750022649765,0.007709885027725249
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0013097014423525616,0.001374420981048743,0.2573074666627993,0.259132600040175,0.2628055899287574
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016336237979121507,0.001408450014423579,0.0024968199199065567
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004651104601798579,0.004269550030585378,0.0071910799248144025
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0014401492093043308,0.0015528912842656714,0.2699503666566064,0.27461680001579225,0.2791764699504711
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015930290988180786,0.0013790500233881176,0.0024734199745580555
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004771637597121298,0.004426850064191967,0.007336404972011223
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.003128434822722221,0.00515754074160042,0.2612288000139718,0.2635223000543192,0.2754890600219369
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0018258662013104186,0.00177800003439188,0.0025537700043059886
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0052796835995977745,0.004928150039631873,0.008046220021788016
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0019775703608260974,0.0030183208450085533,0.24807326666389903,0.24782950000371784,0.25202025995822624
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0013357434041099622,0.0012719000224024057,0.001626589929219335
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.003954862200887874,0.003613100037910044,0.006155285052955149
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.003058830752600297,0.0036604215617584727,0.2140474000091975,0.2126311999745667,0.2194832599721849
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,328214490,2419810144,2419810144,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017054696991108359,0.0015445500030182302,0.0024978149274829777
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,328214490,2419810144,2419810144,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005073023199685849,0.00468844996066764,0.007642524974653495
