split,sequence_count,dependent_frame_count,successful_frame_count,invalid_frame_count,coverage,residual_sample_count,antipodal_residual_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,bias_az_arc_rad,bias_el_arc_rad,bias_norm_deg,calibration_mean_residual_az_arc_rad,calibration_mean_residual_el_arc_rad,calibration_bias_norm_deg,radial_tangent_rmse_rad,geodesic_rmse_rad,geodesic_rmse_deg,geodesic_p50_deg,geodesic_p95_deg,geodesic_p99_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,covariance_available,covariance_rad2_json,covariance_00_rad2,covariance_01_rad2,covariance_11_rad2,covariance_eigenvalue_min_rad2,covariance_eigenvalue_max_rad2,covariance_condition_number,covariance_correlation,covariance_rank,covariance_symmetric,covariance_positive_semidefinite,centered_nis_sample_count,centered_nis_p50,centered_nis_p95,centered_nis_p99,centered_nis_fraction_gt_chi_square_2_p95,centered_nis_fraction_gt_chi_square_rank_p95,raw_normalized_squared_error_sample_count,raw_normalized_squared_error_p50,raw_normalized_squared_error_p95,raw_normalized_squared_error_p99,chi_square_2_p50,chi_square_2_p95,chi_square_2_p99,chi_square_rank_p50,chi_square_rank_p95,chi_square_rank_p99,nis_centering_mean_az_arc_rad,nis_centering_mean_el_arc_rad,bias_correction_applied_to_centered_nis,nis_centering_mean_source_split,evaluation_mean_used_for_nis_centering,chi_square_comparison_statistic,nis_positive_covariance_rank,chi_square_degrees_of_freedom,centered_nis_support_violation_fraction,covariance_source_split,covariance_fit_used_this_split,evaluation_residual_used_to_fit_covariance,conditioning_metadata,sequence_seeds_json,source_seeds_json,noise_seeds_json,calibration_sequence_seeds_json,evaluation_sequence_seeds_json,seed_scope,calibration_evaluation_seed_overlap,calibration_evaluation_sequence_seed_overlap_count,calibration_evaluation_source_seed_overlap_count,calibration_evaluation_noise_seed_overlap_count,calibration_evaluation_all_role_seed_overlap_count,seed_disjointness_programmatically_verified,source_noise_realizations_disjoint_between_splits,common_signal_and_noise_across_methods_within_sequence,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials,truth_used_by_online_estimator,quality_score_probability_claimed,chi_square_2_is_diagnostic_gaussian_benchmark,gaussian_distribution_claimed,signal_level_crlb_claimed,tracking_implemented
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,0.001329921966104821,0.008049110128384199,0.4674326724881387,-0.00015024244934685324,0.0009777723265699224,0.05667973270533953,0.014258109480318856,0.014258109480313998,0.8169294970574597,0.6101251938483392,1.4703234022237746,2.0459158312284846,0.0,0.0,0.0,True,"[[1.3277835997657009e-05, 1.8618824969725593e-05], [1.8618824969725593e-05, 0.0001762619164546432]]",1.3277835997657009e-05,1.8618824969725593e-05,0.0001762619164546432,1.1177931256221248e-05,0.00017836182119607897,15.956603874872552,0.38486584860432405,2,True,True,60,1.1072640551554065,6.126360191166737,8.117436142890574,0.06666666666666667,0.06666666666666667,60,1.2281340291470846,5.652785010433192,8.646338663767086,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.00015024244934685324,0.0009777723265699224,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1891817205, 451858978, 2943408337]","[2440482775, 1261968438, 644327794]","[730709311, 3315731374, 2755010653]","[2670098904, 3859088627, 173683237]","[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,0.00032094645781840944,0.001383390800916196,0.08136760705755794,0.00032094645781840944,0.001383390800916196,0.08136760705755794,0.011081890684591013,0.011081890684587658,0.6349455652522153,0.3476780187104762,1.3541402702099028,1.5953404759162708,0.0,0.0,0.0,True,"[[6.8579190801243866e-06, 2.041412498171113e-07], [2.041412498171113e-07, 0.00011598091930127831]]",6.8579190801243866e-06,2.041412498171113e-07,0.00011598091930127831,6.8575371853455705e-06,0.00011598130119605712,16.912967157350163,0.007238378980420311,2,True,True,60,1.5310737058693245,5.73493077888554,6.537990008147747,0.03333333333333333,0.03333333333333333,60,1.4866656839019936,5.304208919534688,7.079408153677424,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00032094645781840944,0.001383390800916196,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2670098904, 3859088627, 173683237]","[490656868, 3918867264, 2132182971]","[724462661, 1618911840, 63812907]","[2670098904, 3859088627, 173683237]","[1891817205, 451858978, 2943408337]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,0.00046186667384654303,0.005603487140973874,0.3221449227107565,0.00032094645781840944,0.001383390800916196,0.08136760705755794,0.011256604055481028,0.011256604055477019,0.6449559040286795,0.4852972105507784,1.2854134991856792,1.6539958141080784,0.0,0.0,0.0,True,"[[6.8579190801243866e-06, 2.041412498171113e-07], [2.041412498171113e-07, 0.00011598091930127831]]",6.8579190801243866e-06,2.041412498171113e-07,0.00011598091930127831,6.8575371853455705e-06,0.00011598130119605712,16.912967157350163,0.007238378980420311,2,True,True,60,1.3071486276728566,6.513485932281585,6.915793473661685,0.06666666666666667,0.06666666666666667,60,1.4969254284629896,6.883895431534946,7.342210498143192,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00032094645781840944,0.001383390800916196,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1891817205, 451858978, 2943408337]","[2440482775, 1261968438, 644327794]","[730709311, 3315731374, 2755010653]","[2670098904, 3859088627, 173683237]","[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,0.0003670262008742559,0.0014387978132835817,0.0850769473987034,0.0003670262008742559,0.0014387978132835817,0.0850769473987034,0.011019957973246829,0.011019957973242135,0.6313970822783149,0.3512548508558234,1.358417470143251,1.5869463203248484,0.0,0.0,0.0,True,"[[6.8562490963993454e-06, -5.087231463279691e-08], [-5.087231463279691e-08, 0.00011439930312647034]]",6.8562490963993454e-06,-5.087231463279691e-08,0.00011439930312647034,6.8562250316948384e-06,0.00011439932719117484,16.685468557745935,-0.0018164628270662055,2,True,True,60,1.6047678078461525,5.7905926060421296,6.569506810398906,0.05,0.05,60,1.4147587035577354,5.216275701668553,7.168875007034955,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0003670262008742559,0.0014387978132835817,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2670098904, 3859088627, 173683237]","[490656868, 3918867264, 2132182971]","[724462661, 1618911840, 63812907]","[2670098904, 3859088627, 173683237]","[1891817205, 451858978, 2943408337]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,0.0004813996664966123,0.005526334047099594,0.31783468982712987,0.0003670262008742559,0.0014387978132835817,0.0850769473987034,0.011176284948980009,0.01117628494897423,0.6403539582118081,0.4822765678070088,1.2880730303841939,1.6281931593830203,0.0,0.0,0.0,True,"[[6.8562490963993454e-06, -5.087231463279691e-08], [-5.087231463279691e-08, 0.00011439930312647034]]",6.8562490963993454e-06,-5.087231463279691e-08,0.00011439930312647034,6.8562250316948384e-06,0.00011439932719117484,16.685468557745935,-0.0018164628270662055,2,True,True,60,1.2747646122339003,6.182887445559631,7.146726585457184,0.06666666666666667,0.06666666666666667,60,1.4871070076186657,6.9381087668631345,7.446535810323847,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0003670262008742559,0.0014387978132835817,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1891817205, 451858978, 2943408337]","[2440482775, 1261968438, 644327794]","[730709311, 3315731374, 2755010653]","[2670098904, 3859088627, 173683237]","[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,stationary,0.00011701083309349227,0.0012368005304912585,0.07117987970302643,0.00011701083309349227,0.0012368005304912585,0.07117987970302643,0.0020725635216172285,0.0020725635215519895,0.11874914255770024,0.08653992340570954,0.20179706778467618,0.2534151729535556,0.0,0.0,0.0,True,"[[1.1957847249690233e-07, 7.398121124943649e-08], [7.398121124943649e-08, 2.679220643286541e-06]]",1.1957847249690233e-07,7.398121124943649e-08,2.679220643286541e-06,1.1744198049724829e-07,2.681357135286195e-06,22.831334450707942,0.13070454704234255,2,True,True,60,1.201168721471996,6.226658807286765,6.446607361878814,0.06666666666666667,0.06666666666666667,60,2.174171059142582,5.739065236714751,8.444042085407006,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00011701083309349227,0.0012368005304912585,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1182969170, 1085721067, 1628564047]","[3743027589, 2056830643, 1286879209]","[4236685712, 538926190, 1476052533]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,stationary,3.20548023364947e-05,0.0013035326030479122,0.0747094949157784,0.00011701083309349227,0.0012368005304912585,0.07117987970302643,0.0020343614662990017,0.0020343614662423344,0.11656032601973165,0.09046356351212916,0.1937365281676782,0.2325493382381241,0.0,0.0,0.0,True,"[[1.1957847249690233e-07, 7.398121124943649e-08], [7.398121124943649e-08, 2.679220643286541e-06]]",1.1957847249690233e-07,7.398121124943649e-08,2.679220643286541e-06,1.1744198049724829e-07,2.681357135286195e-06,22.831334450707942,0.13070454704234255,2,True,True,60,1.2149221345005325,6.441018848588951,8.472067207127408,0.08333333333333333,0.08333333333333333,60,2.108011163816295,5.966842971723062,9.027639275930989,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00011701083309349227,0.0012368005304912585,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1634730771, 1940542569, 604640928]","[3094726378, 2306934493, 1215661]","[2033129033, 1021471303, 786635061]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,0.00010732898786655135,0.0002898282158557522,0.017708002572113298,0.00010732898786655135,0.0002898282158557522,0.017708002572113298,0.0016280149229494596,0.001628014922911082,0.09327838406712108,0.0577138498021787,0.18700509708723126,0.21908008259587075,0.0,0.0,0.0,True,"[[9.995742374097708e-08, 9.044628563952331e-08], [9.044628563952331e-08, 2.4982588640592416e-06]]",9.995742374097708e-08,9.044628563952331e-08,2.4982588640592416e-06,9.655129275162757e-08,2.501664995048591e-06,25.91021749945881,0.18099413027967015,2,True,True,60,1.447345766151642,5.368673396907644,7.80458699189675,0.05,0.05,60,1.6034238875194189,6.412400126491314,7.598638075564641,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00010732898786655135,0.0002898282158557522,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1182969170, 1085721067, 1628564047]","[3743027589, 2056830643, 1286879209]","[4236685712, 538926190, 1476052533]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,6.589728385069301e-05,0.0003374416012743377,0.019699192766747756,0.00010732898786655135,0.0002898282158557522,0.017708002572113298,0.0014340604647376382,0.0014340604646912135,0.08216561219337615,0.06451130587981804,0.15686616045386342,0.18511861510590924,0.0,0.0,0.0,True,"[[9.995742374097708e-08, 9.044628563952331e-08], [9.044628563952331e-08, 2.4982588640592416e-06]]",9.995742374097708e-08,9.044628563952331e-08,2.4982588640592416e-06,9.655129275162757e-08,2.501664995048591e-06,25.91021749945881,0.18099413027967015,2,True,True,60,1.129044845218341,7.846545164728984,8.811022015498857,0.11666666666666667,0.11666666666666667,60,1.294500115240715,7.428899453914325,9.998592003445316,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00010732898786655135,0.0002898282158557522,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1634730771, 1940542569, 604640928]","[3094726378, 2306934493, 1215661]","[2033129033, 1021471303, 786635061]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,stationary,0.00010708310692284657,0.00022347986569277778,0.014198495566495587,0.00010708310692284657,0.00022347986569277778,0.014198495566495587,0.0016048472565451228,0.0016048472564773055,0.09195097455929878,0.06089497270875654,0.18980320708660592,0.21488187664744443,0.0,0.0,0.0,True,"[[1.0076599827748979e-07, 9.0945424300592e-08], [9.0945424300592e-08, 2.4559709590263356e-06]]",1.0076599827748979e-07,9.0945424300592e-08,2.4559709590263356e-06,9.725939309494864e-08,2.459477564208877e-06,25.287815253050503,0.18281517142638734,2,True,True,60,1.4812119337322254,5.352132221712971,7.66680969205623,0.05,0.05,60,1.5934753113594269,6.241665898312036,7.679325276382353,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00010708310692284657,0.00022347986569277778,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1182969170, 1085721067, 1628564047]","[3743027589, 2056830643, 1286879209]","[4236685712, 538926190, 1476052533]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,stationary,6.683594228785635e-05,0.0002609327813483693,0.015432994407044435,0.00010708310692284657,0.00022347986569277778,0.014198495566495587,0.0014097098283696182,0.0014097098282968776,0.08077042349952304,0.061400930449059116,0.15877947272395884,0.18793006332757406,0.0,0.0,0.0,True,"[[1.0076599827748979e-07, 9.0945424300592e-08], [9.0945424300592e-08, 2.4559709590263356e-06]]",1.0076599827748979e-07,9.0945424300592e-08,2.4559709590263356e-06,9.725939309494864e-08,2.459477564208877e-06,25.287815253050503,0.18281517142638734,2,True,True,60,1.147939408644055,7.973101927672518,8.884886114413789,0.11666666666666667,0.11666666666666667,60,1.2984030032670035,7.770731963712515,10.083460634266073,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00010708310692284657,0.00022347986569277778,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1634730771, 1940542569, 604640928]","[3094726378, 2306934493, 1215661]","[2033129033, 1021471303, 786635061]","[1182969170, 1085721067, 1628564047]","[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,transverse,-0.00022179772637208347,0.0012149225512263111,0.07076042773455461,-0.00022179772637208347,0.0012149225512263111,0.07076042773455461,0.0020732611481900165,0.002073261148151488,0.11878911361752756,0.09000344658819713,0.21076873876458482,0.22888142302300665,0.0,0.0,0.0,True,"[[5.208036897347498e-07, 8.305191845661553e-08], [8.305191845661553e-08, 2.299380125545365e-06]]",5.208036897347498e-07,8.305191845661553e-08,2.299380125545365e-06,5.169339397169569e-07,2.303249875563158e-06,4.455598092135881,0.0758939673362762,2,True,True,60,1.5910666993327829,3.8136667532062614,10.531733151534414,0.03333333333333333,0.03333333333333333,60,1.7772547215344547,7.167321561830165,11.214951454077147,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.00022179772637208347,0.0012149225512263111,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1339363239, 1407401488, 704371999]","[564786739, 2241392084, 83415129]","[2286666551, 2946631095, 2540356740]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,transverse,-0.0001515407608512063,0.0012015987165145034,0.06939188526471074,-0.00022179772637208347,0.0012149225512263111,0.07076042773455461,0.0018565207605958198,0.0018565207605531076,0.10637080415811076,0.09162117739677222,0.17884525584778588,0.18073193593122416,0.0,0.0,0.0,True,"[[5.208036897347498e-07, 8.305191845661553e-08], [8.305191845661553e-08, 2.299380125545365e-06]]",5.208036897347498e-07,8.305191845661553e-08,2.299380125545365e-06,5.169339397169569e-07,2.303249875563158e-06,4.455598092135881,0.0758939673362762,2,True,True,60,0.9361734729142293,4.221798008848689,6.487814884695552,0.016666666666666666,0.016666666666666666,60,1.6968947772113467,5.301605232543364,6.141457173289612,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.00022179772637208347,0.0012149225512263111,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1821329971, 3161369155, 2566041764]","[3403000719, 2933749029, 2347894680]","[2672022072, 668559586, 960322532]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,-2.931652153314648e-05,0.00029826610820055463,0.017171740094370717,-2.931652153314648e-05,0.00029826610820055463,0.017171740094370717,0.001580829725889381,0.0015808297258808313,0.09057487142179448,0.06740963647990218,0.15149600794595858,0.20598917981745868,0.0,0.0,0.0,True,"[[5.651938332707425e-07, 1.2306990061724825e-07], [1.2306990061724825e-07, 1.8848405659017187e-06]]",5.651938332707425e-07,1.2306990061724825e-07,1.8848405659017187e-06,5.538144916254819e-07,1.8962199075469794e-06,3.423926127287586,0.11923831561110204,2,True,True,60,1.5955488894169534,4.965729602107381,9.423857557031718,0.03333333333333333,0.03333333333333333,60,1.5478732043708725,5.470223883931065,9.123979336567421,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-2.931652153314648e-05,0.00029826610820055463,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1339363239, 1407401488, 704371999]","[564786739, 2241392084, 83415129]","[2286666551, 2946631095, 2540356740]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,-3.064747297765407e-05,0.00012119645261013992,0.007162625059941107,-2.931652153314648e-05,0.00029826610820055463,0.017171740094370717,0.0014615845095814909,0.0014615845095702956,0.08374262380007622,0.06634045849051246,0.14428131686997625,0.18807690567213772,0.0,0.0,0.0,True,"[[5.651938332707425e-07, 1.2306990061724825e-07], [1.2306990061724825e-07, 1.8848405659017187e-06]]",5.651938332707425e-07,1.2306990061724825e-07,1.8848405659017187e-06,5.538144916254819e-07,1.8962199075469794e-06,3.423926127287586,0.11923831561110204,2,True,True,60,1.2585417663718776,4.490654254738648,7.122978060939287,0.05,0.05,60,1.1495179811142244,4.826329699678537,6.037322793117796,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-2.931652153314648e-05,0.00029826610820055463,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1821329971, 3161369155, 2566041764]","[3403000719, 2933749029, 2347894680]","[2672022072, 668559586, 960322532]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,transverse,-2.5937444429867693e-05,0.00027178794163309594,0.015643052778469765,-2.5937444429867693e-05,0.00027178794163309594,0.015643052778469765,0.0015683333623877646,0.001568333362341422,0.08985888253172516,0.0666082198726188,0.15239878895325187,0.20243006821463133,0.0,0.0,0.0,True,"[[5.761288265952477e-07, 1.247932789446598e-07], [1.247932789446598e-07, 1.8494251727313321e-06]]",5.761288265952477e-07,1.247932789446598e-07,1.8494251727313321e-06,5.640133610855445e-07,1.8615406382410352e-06,3.300525779492471,0.12089630034456025,2,True,True,60,1.5546253254545046,5.023673938858862,9.332640264927143,0.03333333333333333,0.03333333333333333,60,1.5402242687378096,5.530851458212702,8.99469434797824,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-2.5937444429867693e-05,0.00027178794163309594,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1339363239, 1407401488, 704371999]","[564786739, 2241392084, 83415129]","[2286666551, 2946631095, 2540356740]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,transverse,-2.960401046189511e-05,0.00010674674150550775,0.006346982292956252,-2.5937444429867693e-05,0.00027178794163309594,0.015643052778469765,0.0014479372776267487,0.0014479372775888233,0.08296069500550189,0.06441781364849052,0.14305757255591253,0.18696501299071244,0.0,0.0,0.0,True,"[[5.761288265952477e-07, 1.247932789446598e-07], [1.247932789446598e-07, 1.8494251727313321e-06]]",5.761288265952477e-07,1.247932789446598e-07,1.8494251727313321e-06,5.640133610855445e-07,1.8615406382410352e-06,3.300525779492471,0.12089630034456025,2,True,True,60,1.274635352103693,4.476302381638457,7.11053832204811,0.05,0.05,60,1.2013350453958056,4.794697975495706,6.11207773095402,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-2.5937444429867693e-05,0.00027178794163309594,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1821329971, 3161369155, 2566041764]","[3403000719, 2933749029, 2347894680]","[2672022072, 668559586, 960322532]","[1339363239, 1407401488, 704371999]","[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,piecewise,5.108578246817111e-05,0.0003951355271595472,0.02282802503307263,5.108578246817111e-05,0.0003951355271595472,0.02282802503307263,0.002254906039799972,0.0022549060397729368,0.1291965992775478,0.0909112374401565,0.23217395584366285,0.3193887670496609,0.0,0.0,0.0,True,"[[5.5982947287416e-07, 4.830630435406713e-07], [4.830630435406713e-07, 4.4495190759384034e-06]]",5.5982947287416e-07,4.830630435406713e-07,4.4495190759384034e-06,5.007353516640505e-07,4.508613197148513e-06,9.003984204760915,0.306069037264673,2,True,True,60,1.4271405557030068,4.701842778924308,7.094812858671777,0.016666666666666666,0.016666666666666666,60,1.4404155808726866,4.404697922599289,7.714559015447156,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,5.108578246817111e-05,0.0003951355271595472,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[773888699, 999810402, 3236118904]","[1179732343, 1980283975, 1163260590]","[3655559531, 983576518, 2289742743]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,random_broadband,piecewise,-9.958427856439181e-05,-5.859543712446862e-05,0.006620192933295886,5.108578246817111e-05,0.0003951355271595472,0.02282802503307263,0.002450753455510588,0.002450753455489031,0.14041782962662414,0.10671286404557463,0.28538123194261433,0.3329691181049329,0.0,0.0,0.0,True,"[[5.5982947287416e-07, 4.830630435406713e-07], [4.830630435406713e-07, 4.4495190759384034e-06]]",5.5982947287416e-07,4.830630435406713e-07,4.4495190759384034e-06,5.007353516640505e-07,4.508613197148513e-06,9.003984204760915,0.306069037264673,2,True,True,60,1.447657854950286,6.912770056948718,13.385601163578523,0.1,0.1,60,1.2654953601139307,7.5466529987238165,12.381987806922703,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,5.108578246817111e-05,0.0003951355271595472,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3997448321, 265452219, 3025391905]","[3943172161, 566161791, 2964733662]","[73588042, 2935015232, 1318353675]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
