geometry,motion,azimuth_noise_std_deg,elevation_noise_std_deg,delivery_schedule,sequence_index,base_seed,seed_scheme,truth_seed,bearing_noise_seed,delivery_seed,truth_provenance,bearing_noise_provenance,delivery_provenance,independent_unit,time_samples_within_sequence_are_dependent,tangent_frame,method,dependent_publication_count,valid_publication_count,initialization_succeeded,time_to_first_estimate_s,final_valid,final_failure_reason,failure_reason_counts,dependent_time_position_rmse_m,dependent_time_position_p95_m,dependent_time_velocity_rmse_mps,dependent_time_velocity_p95_mps,final_position_error_m,final_velocity_error_mps,final_state_nees,final_state_95_coverage,mean_measurement_nis,measurement_nis_95_coverage_fraction,total_runtime_s,mean_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue
informative,uniform_oblique,0.3,0.5,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",42331605305861122,11698594913635106120,3996442643216670770,s7cc1:20260908:11:1:truth,s7cc1:20260908:11:1:bearing_noise,s7cc1:20260908:11:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.405153555398776,True,,{},0.4593177025257231,0.4593177025257231,0.175342284204227,0.175342284204227,0.4593177025257231,0.175342284204227,3.3861426974171938,True,nan,nan,0.08045689999926253,nan,0.0,0.0026109674981387365
informative,uniform_oblique,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",3856202831357081527,12848199952264123437,607816580095630710,s7cc1:20260908:11:2:truth,s7cc1:20260908:11:2:bearing_noise,s7cc1:20260908:11:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.1030815507411509,True,,"{""not_initialized"": 5}",1.331102166407336,1.8453881407619293,0.9261674274597144,1.5897135453946558,0.7081156813323362,0.24740899728328636,6.171741878572332,True,1.7402115864940573,1.0,0.043566500000451924,0.000588144443706066,0.0,0.0025435831331976208
informative,uniform_oblique,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",3856202831357081527,12848199952264123437,607816580095630710,s7cc1:20260908:11:2:truth,s7cc1:20260908:11:2:bearing_noise,s7cc1:20260908:11:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.13614461466340422,True,,"{""insufficient_measurements"": 2}",1.8060986744243823,3.2345554004977393,3.4627666049842403,6.900085026668457,0.7070962904473829,0.2465448491765022,6.245207990165217,True,nan,nan,0.7011052000052587,nan,0.0,0.002571209709622868
informative,uniform_oblique,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",3856202831357081527,12848199952264123437,607816580095630710,s7cc1:20260908:11:2:truth,s7cc1:20260908:11:2:bearing_noise,s7cc1:20260908:11:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.1030815507411509,True,,"{""not_initialized"": 5}",4.7797734929186815,6.599742491312154,2.0345558566510116,2.0345558566510116,6.7197046381662995,2.0345558566510116,11.07225079027061,True,nan,nan,0.03651069999978063,nan,2.220446049250313e-16,0.003440703897344798
informative,uniform_oblique,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",3856202831357081527,12848199952264123437,607816580095630710,s7cc1:20260908:11:2:truth,s7cc1:20260908:11:2:bearing_noise,s7cc1:20260908:11:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.4787801165956056,True,,{},0.7070962904473829,0.7070962904473829,0.2465448491765022,0.2465448491765022,0.7070962904473829,0.2465448491765022,6.245207990165217,True,nan,nan,0.08071250000284635,nan,0.0,0.002571209709622868
informative,uniform_oblique,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14064107790178286868,2616258818754275569,11495068653401621533,s7cc1:20260908:11:3:truth,s7cc1:20260908:11:3:bearing_noise,s7cc1:20260908:11:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.0591714414197722,True,,"{""not_initialized"": 5}",1.461401034881084,1.8565592041886712,1.062821959189507,1.7031773696582737,0.8131840549897085,0.3439351828179073,7.503076824023993,True,3.166862386935906,0.8888888888888888,0.04052610000144341,0.0005240777779060105,0.0,0.002145579570947993
informative,uniform_oblique,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14064107790178286868,2616258818754275569,11495068653401621533,s7cc1:20260908:11:3:truth,s7cc1:20260908:11:3:bearing_noise,s7cc1:20260908:11:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.20208131235170734,True,,"{""insufficient_measurements"": 2}",2.8206012029683114,6.310239799831367,3.265172230226141,7.6726827380567615,0.8145677141974935,0.3438829223845317,7.371768962385819,True,nan,nan,0.6545626999977685,nan,0.0,0.0021360392004578475
informative,uniform_oblique,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14064107790178286868,2616258818754275569,11495068653401621533,s7cc1:20260908:11:3:truth,s7cc1:20260908:11:3:bearing_noise,s7cc1:20260908:11:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.0591714414197722,True,,"{""not_initialized"": 5}",4.379410066891851,6.207851340238669,1.9504521855320476,1.9504521855320476,6.513211444957975,1.9504521855320476,10.479226717037204,True,nan,nan,0.03420920000280603,nan,2.220446049250313e-16,0.002932424958560284
informative,uniform_oblique,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14064107790178286868,2616258818754275569,11495068653401621533,s7cc1:20260908:11:3:truth,s7cc1:20260908:11:3:bearing_noise,s7cc1:20260908:11:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5232953149356936,True,,{},0.8145677141974935,0.8145677141974935,0.3438829223845317,0.3438829223845317,0.8145677141974935,0.3438829223845317,7.371768962385819,True,nan,nan,0.07414979999884963,nan,0.0,0.0021360392004578475
poorly_conditioned,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16876050359875440939,9474500252518566681,8936762662962318764,s7cc1:20260908:12:0:truth,s7cc1:20260908:12:0:bearing_noise,s7cc1:20260908:12:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.16878622798603415,0.2594237305282267,0.11286253235147044,0.22011650042634467,0.06570110422977885,0.010889605926057132,3.2107440016064945,True,3.2779637023085644,0.7777777777777778,0.03781320000052801,0.0005572999992485469,0.0,3.5948014335321215e-05
poorly_conditioned,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16876050359875440939,9474500252518566681,8936762662962318764,s7cc1:20260908:12:0:truth,s7cc1:20260908:12:0:bearing_noise,s7cc1:20260908:12:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",3.1905403623117943,6.104105731000602,7.806999462124435,13.091634873542327,0.06571747933461719,0.010841505361341435,3.237499905671051,True,nan,nan,0.7272603999990679,nan,0.0,3.595481332870894e-05
poorly_conditioned,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16876050359875440939,9474500252518566681,8936762662962318764,s7cc1:20260908:12:0:truth,s7cc1:20260908:12:0:bearing_noise,s7cc1:20260908:12:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.5311864247810179,0.734578372050468,0.22581479967819273,0.22581479967819273,0.7502225084195476,0.22581479967819273,9.162232609138746,True,nan,nan,0.031161999999312684,nan,3.469446951953614e-18,4.792044379034216e-05
poorly_conditioned,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16876050359875440939,9474500252518566681,8936762662962318764,s7cc1:20260908:12:0:truth,s7cc1:20260908:12:0:bearing_noise,s7cc1:20260908:12:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.06571747933461719,0.06571747933461719,0.010841505361341435,0.010841505361341435,0.06571747933461719,0.010841505361341435,3.237499905671051,True,nan,nan,0.07171329999982845,nan,0.0,3.595481332870894e-05
poorly_conditioned,stationary,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1050316938488722950,2976403669187566060,12455338712967189095,s7cc1:20260908:12:1:truth,s7cc1:20260908:12:1:bearing_noise,s7cc1:20260908:12:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.07132872415660899,0.09606511504157736,0.05860207561443064,0.0959941909228178,0.053208727626637635,0.025567816325851356,2.6694292273393114,True,1.4579204901584015,1.0,0.045710200000030454,0.0005283555555150895,0.0,3.715942763420535e-05
poorly_conditioned,stationary,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1050316938488722950,2976403669187566060,12455338712967189095,s7cc1:20260908:12:1:truth,s7cc1:20260908:12:1:bearing_noise,s7cc1:20260908:12:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",1.652265923685997,2.685407215365693,1.880316331893462,3.0470433579241227,0.0532244495853351,0.025566483790671116,2.6711146743540923,True,nan,nan,0.6590192999938154,nan,0.0,3.715560806667335e-05
poorly_conditioned,stationary,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1050316938488722950,2976403669187566060,12455338712967189095,s7cc1:20260908:12:1:truth,s7cc1:20260908:12:1:bearing_noise,s7cc1:20260908:12:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.26364173188836093,0.3715213851730124,0.12179247280734432,0.12179247280734432,0.3799421203900277,0.12179247280734432,4.348227442653198,True,nan,nan,0.03936809999504476,nan,3.469446951953614e-18,4.956626656294824e-05
poorly_conditioned,stationary,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1050316938488722950,2976403669187566060,12455338712967189095,s7cc1:20260908:12:1:truth,s7cc1:20260908:12:1:bearing_noise,s7cc1:20260908:12:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.0532244495853351,0.0532244495853351,0.025566483790671116,0.025566483790671116,0.0532244495853351,0.025566483790671116,2.6711146743540923,True,nan,nan,0.10396120000223164,nan,0.0,3.715560806667335e-05
poorly_conditioned,stationary,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2526714313797769409,1620937252986787480,12713306068144639637,s7cc1:20260908:12:2:truth,s7cc1:20260908:12:2:bearing_noise,s7cc1:20260908:12:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.04611304825665712,0.07043310861855448,0.036140295131597215,0.05138427268252043,0.014199051495476376,0.013475388060873011,4.606300841258775,True,2.318783471994176,0.8888888888888888,0.03696020000279532,0.0005062777785901239,0.0,3.4515796270568996e-05
poorly_conditioned,stationary,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2526714313797769409,1620937252986787480,12713306068144639637,s7cc1:20260908:12:2:truth,s7cc1:20260908:12:2:bearing_noise,s7cc1:20260908:12:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_measurements"": 2, ""optimization_error:ValueError"": 1}",0.25788890502172507,0.43589041355540126,0.301746191303513,0.4963868819536723,0.014188535362328556,0.013478447100644353,4.604463175435865,True,nan,nan,1.9038987000058114,nan,0.0,3.452436515915097e-05
poorly_conditioned,stationary,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2526714313797769409,1620937252986787480,12713306068144639637,s7cc1:20260908:12:2:truth,s7cc1:20260908:12:2:bearing_noise,s7cc1:20260908:12:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.1364751780345388,0.18112609950567493,0.05265400481381297,0.05265400481381297,0.1846088684450165,0.05265400481381297,6.135067000458584,True,nan,nan,0.03081729999757954,nan,1.734723475976807e-18,4.595645165501985e-05
poorly_conditioned,stationary,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2526714313797769409,1620937252986787480,12713306068144639637,s7cc1:20260908:12:2:truth,s7cc1:20260908:12:2:bearing_noise,s7cc1:20260908:12:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.014188535362328556,0.014188535362328556,0.013478447100644353,0.013478447100644353,0.014188535362328556,0.013478447100644353,4.604463175435865,True,nan,nan,0.07836610000231303,nan,0.0,3.452436515915097e-05
poorly_conditioned,stationary,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14202359054332467366,5922681084236461354,13283277515846392864,s7cc1:20260908:12:3:truth,s7cc1:20260908:12:3:bearing_noise,s7cc1:20260908:12:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.1132258124388028,0.16141781665981705,0.07228930350153147,0.11810533313484402,0.10463713188996925,0.0343596138594862,4.497585149630941,True,2.2672279656554615,0.8888888888888888,0.03619169999365113,0.000506722222376589,0.0,3.876954919600562e-05
poorly_conditioned,stationary,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14202359054332467366,5922681084236461354,13283277515846392864,s7cc1:20260908:12:3:truth,s7cc1:20260908:12:3:bearing_noise,s7cc1:20260908:12:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.7451235357597166,1.2419505157978168,0.8335116612593955,1.359402141886605,0.10470680385036353,0.0343867428275925,4.504763695140726,True,nan,nan,0.7470557000015106,nan,0.0,3.876853808654065e-05
poorly_conditioned,stationary,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14202359054332467366,5922681084236461354,13283277515846392864,s7cc1:20260908:12:3:truth,s7cc1:20260908:12:3:bearing_noise,s7cc1:20260908:12:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.2841214137395826,0.3902953472367383,0.11786338865978127,0.11786338865978127,0.39844338408521307,0.11786338865978127,4.946346161075138,True,nan,nan,0.029913899998064153,nan,1.734723475976807e-18,5.178315847966805e-05
poorly_conditioned,stationary,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14202359054332467366,5922681084236461354,13283277515846392864,s7cc1:20260908:12:3:truth,s7cc1:20260908:12:3:bearing_noise,s7cc1:20260908:12:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.10470680385036353,0.10470680385036353,0.0343867428275925,0.0343867428275925,0.10470680385036353,0.0343867428275925,4.504763695140726,True,nan,nan,0.06773040000189212,nan,0.0,3.876853808654065e-05
poorly_conditioned,stationary,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2797214246468407002,13713837673534593805,9667002410132486631,s7cc1:20260908:13:0:truth,s7cc1:20260908:13:0:bearing_noise,s7cc1:20260908:13:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,0.8582836021398155,True,,"{""not_initialized"": 5}",0.11743209349974583,0.18638761696951797,0.061352285129504365,0.11238540992351728,0.07624376198242719,0.03862491049724038,5.681020999138187,True,2.190622062328666,1.0,0.03943709999657585,0.0005894444443078504,0.0,2.813015977085751e-05
poorly_conditioned,stationary,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2797214246468407002,13713837673534593805,9667002410132486631,s7cc1:20260908:13:0:truth,s7cc1:20260908:13:0:bearing_noise,s7cc1:20260908:13:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.6379814652056732,True,,"{""insufficient_measurements"": 2, ""optimization_error:ValueError"": 1}",2.2876084252201236,3.6854201092630454,2.1926586480847097,3.4995602906030423,0.07623439768606699,0.03859423494517125,5.662561377271628,True,nan,nan,3.1841803999959666,nan,0.0,2.813807050331004e-05
poorly_conditioned,stationary,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2797214246468407002,13713837673534593805,9667002410132486631,s7cc1:20260908:13:0:truth,s7cc1:20260908:13:0:bearing_noise,s7cc1:20260908:13:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,0.8582836021398155,True,,"{""not_initialized"": 5}",0.4574528251386712,0.6105225065005357,0.15117635498717066,0.1511763549871707,0.6334235369992146,0.1511763549871707,6.467625783929676,True,nan,nan,0.03235040000072331,nan,3.469446951953614e-18,3.9136836068672505e-05
poorly_conditioned,stationary,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2797214246468407002,13713837673534593805,9667002410132486631,s7cc1:20260908:13:0:truth,s7cc1:20260908:13:0:bearing_noise,s7cc1:20260908:13:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5557294186842023,True,,{},0.07623439768606699,0.07623439768606699,0.03859423494517125,0.03859423494517125,0.07623439768606699,0.03859423494517125,5.662561377271628,True,nan,nan,0.07381049999821698,nan,0.0,2.813807050331004e-05
poorly_conditioned,stationary,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10336909149527573194,7886168531879628204,8273891501264818604,s7cc1:20260908:13:1:truth,s7cc1:20260908:13:1:bearing_noise,s7cc1:20260908:13:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.223828293032272,True,,"{""not_initialized"": 5}",0.13577910149348887,0.22543055679104215,0.09599806606254081,0.15631244059396776,0.020694744761772823,0.023998138421442286,4.752215215422159,True,2.879676215178539,0.8888888888888888,0.04708609999579494,0.0005341444440192492,0.0,3.278975829145189e-05
poorly_conditioned,stationary,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10336909149527573194,7886168531879628204,8273891501264818604,s7cc1:20260908:13:1:truth,s7cc1:20260908:13:1:bearing_noise,s7cc1:20260908:13:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.8369831248206311,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.22749289912406342,0.42419991838798055,0.19465541243760784,0.3640056984743969,0.020785874171968918,0.024049041467231885,4.767934885624449,True,nan,nan,1.3291758999948797,nan,0.0,3.2784517374445e-05
poorly_conditioned,stationary,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10336909149527573194,7886168531879628204,8273891501264818604,s7cc1:20260908:13:1:truth,s7cc1:20260908:13:1:bearing_noise,s7cc1:20260908:13:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.223828293032272,True,,"{""not_initialized"": 5}",0.5016248903728351,0.6593306191929991,0.1700638085853762,0.17006380858537623,0.6836365217682735,0.17006380858537623,12.564884373654037,True,nan,nan,0.040663799991307314,nan,3.469446951953614e-18,4.493169482387607e-05
poorly_conditioned,stationary,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10336909149527573194,7886168531879628204,8273891501264818604,s7cc1:20260908:13:1:truth,s7cc1:20260908:13:1:bearing_noise,s7cc1:20260908:13:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.660701231036148,True,,{},0.020785874171968918,0.020785874171968918,0.024049041467231885,0.024049041467231885,0.020785874171968918,0.024049041467231885,4.767934885624449,True,nan,nan,0.09296810000159894,nan,0.0,3.2784517374445e-05
poorly_conditioned,stationary,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2360102297423195404,3104032941260724672,11945852099270697054,s7cc1:20260908:13:2:truth,s7cc1:20260908:13:2:bearing_noise,s7cc1:20260908:13:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.1873422547822814,True,,"{""not_initialized"": 5}",0.07069511441568993,0.08688274136782584,0.04162559774376148,0.05341929846952485,0.06106544919071776,0.022576529580315894,3.0818633997425264,True,1.69240151114504,1.0,0.03739029999997001,0.0005743888893145291,0.0,3.397579385209491e-05
poorly_conditioned,stationary,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2360102297423195404,3104032941260724672,11945852099270697054,s7cc1:20260908:13:2:truth,s7cc1:20260908:13:2:bearing_noise,s7cc1:20260908:13:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.9826180814460053,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",6.611942772261939,10.364293792064638,5.833931515485617,9.129650217868683,0.06110404428891796,0.02258516146921293,3.0845590731382155,True,nan,nan,0.6690718999961973,nan,0.0,3.398222061072014e-05
poorly_conditioned,stationary,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2360102297423195404,3104032941260724672,11945852099270697054,s7cc1:20260908:13:2:truth,s7cc1:20260908:13:2:bearing_noise,s7cc1:20260908:13:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.1873422547822814,True,,"{""not_initialized"": 5}",0.14817597228737742,0.19611138683319929,0.051200587924643395,0.051200587924643395,0.19953433682003696,0.051200587924643395,3.159659434772673,True,nan,nan,0.030578299996705027,nan,1.734723475976807e-18,4.648022497891107e-05
poorly_conditioned,stationary,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2360102297423195404,3104032941260724672,11945852099270697054,s7cc1:20260908:13:2:truth,s7cc1:20260908:13:2:bearing_noise,s7cc1:20260908:13:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.6478372653971514,True,,{},0.06110404428891796,0.06110404428891796,0.02258516146921293,0.02258516146921293,0.06110404428891796,0.02258516146921293,3.0845590731382155,True,nan,nan,0.07589519999964978,nan,0.0,3.398222061072014e-05
poorly_conditioned,stationary,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10065162539757081829,13290622469590234942,13492950090515874071,s7cc1:20260908:13:3:truth,s7cc1:20260908:13:3:bearing_noise,s7cc1:20260908:13:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.1326281273993781,True,,"{""not_initialized"": 5}",0.09013772417616223,0.14114349436984727,0.06890122057244986,0.1327056746469247,0.06494975689156189,0.02617927742279879,7.696940571608517,True,2.3898748182994867,0.8888888888888888,0.05399840000245604,0.0005180222223215322,0.0,3.427177152905644e-05
poorly_conditioned,stationary,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10065162539757081829,13290622469590234942,13492950090515874071,s7cc1:20260908:13:3:truth,s7cc1:20260908:13:3:bearing_noise,s7cc1:20260908:13:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.32837588799191186,True,,"{""insufficient_measurements"": 2}",39.62462460369413,58.0400698020533,53.85738015692578,78.51721364147322,0.06487773383447709,0.026169815089950407,7.697439220426173,True,nan,nan,1.0105667999887373,nan,0.0,3.4267646211743305e-05
poorly_conditioned,stationary,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10065162539757081829,13290622469590234942,13492950090515874071,s7cc1:20260908:13:3:truth,s7cc1:20260908:13:3:bearing_noise,s7cc1:20260908:13:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.1326281273993781,True,,"{""not_initialized"": 5}",0.352874653793027,0.4734729944645667,0.15458473884710328,0.15458473884710328,0.47376626015424156,0.15458473884710328,8.225697590509494,True,nan,nan,0.0475977000023704,nan,1.734723475976807e-18,4.5644780239331835e-05
poorly_conditioned,stationary,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10065162539757081829,13290622469590234942,13492950090515874071,s7cc1:20260908:13:3:truth,s7cc1:20260908:13:3:bearing_noise,s7cc1:20260908:13:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.1735173993647927,True,,{},0.06487773383447709,0.06487773383447709,0.026169815089950407,0.026169815089950407,0.06487773383447709,0.026169815089950407,7.697439220426173,True,nan,nan,0.07133880000037607,nan,0.0,3.4267646211743305e-05
poorly_conditioned,stationary,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14818410751948082931,17039585805903905031,3346214212307822711,s7cc1:20260908:14:0:truth,s7cc1:20260908:14:0:bearing_noise,s7cc1:20260908:14:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.2995198153955141,0.4170998935549456,0.16584798719650792,0.2487440933002476,0.13720766176291826,0.06184604402290512,3.8350527764813114,True,1.849323226616926,1.0,0.0406721999970614,0.0005592111111683254,0.0,0.000416168589446262
poorly_conditioned,stationary,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14818410751948082931,17039585805903905031,3346214212307822711,s7cc1:20260908:14:0:truth,s7cc1:20260908:14:0:bearing_noise,s7cc1:20260908:14:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.9628240293148017,1.730334079519225,1.0639292319814941,1.8541704839792752,0.13648666039901808,0.06181943566624007,3.8400047976452845,True,nan,nan,0.6550308999940171,nan,0.0,0.0004164433824689987
poorly_conditioned,stationary,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14818410751948082931,17039585805903905031,3346214212307822711,s7cc1:20260908:14:0:truth,s7cc1:20260908:14:0:bearing_noise,s7cc1:20260908:14:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.7750062933937281,1.0195782486644605,0.2683098481433734,0.26830984814337333,1.037980719401192,0.26830984814337333,3.990577788031871,True,nan,nan,0.03390130000116187,nan,1.3877787807814457e-17,0.0005547238646501112
poorly_conditioned,stationary,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",14818410751948082931,17039585805903905031,3346214212307822711,s7cc1:20260908:14:0:truth,s7cc1:20260908:14:0:bearing_noise,s7cc1:20260908:14:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.13648666039901808,0.13648666039901808,0.06181943566624007,0.06181943566624007,0.13648666039901808,0.06181943566624007,3.8400047976452845,True,nan,nan,0.07185889999891515,nan,0.0,0.0004164433824689987
