geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_state_nees,state_nees_p95,state_nees_dof,pre_update_nis_defined_count,pre_update_nis_undefined_count,mean_pre_update_nis,pre_update_nis_p95,pre_update_nis_95_coverage_fraction,pre_update_nis_dof,nis_samples_within_sequence_are_dependent,mean_total_runtime_s,mean_measurement_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue,median_covariance_condition_number,maximum_covariance_condition_number,maximum_available_timestamp_used_s,epochs_within_sequence_are_dependent,profiles_within_base_block_are_paired,observation_model_is_gaussian,mean_potential_event_count,minimum_potential_event_count,maximum_potential_event_count,mean_profile_delivered_event_count,minimum_profile_delivered_event_count,maximum_profile_delivered_event_count,mean_profile_lost_event_count,minimum_profile_lost_event_count,maximum_profile_lost_event_count,mean_causally_available_event_count,minimum_causally_available_event_count,maximum_causally_available_event_count,mean_method_used_event_count,minimum_method_used_event_count,maximum_method_used_event_count,mean_method_initialization_event_count,minimum_method_initialization_event_count,maximum_method_initialization_event_count,mean_method_update_event_count,minimum_method_update_event_count,maximum_method_update_event_count,mean_method_rejected_event_count,minimum_method_rejected_event_count,maximum_method_rejected_event_count,mean_stream_quarantined_event_count,minimum_stream_quarantined_event_count,maximum_stream_quarantined_event_count,mean_method_remaining_unprocessed_available_count,minimum_method_remaining_unprocessed_available_count,maximum_method_remaining_unprocessed_available_count
informative,dropout_50,retarded_ekf,True,7.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.0130439701208416,1.9410255572959647,0.22684070197972106,0.417594557306773,100,100,0.95,0.8882495307680808,0.9784563208456319,0.95,0.8882495307680808,0.9784563208456319,95,linear,whole_base_sequence,5.56958595191348,12.39455407336811,6,88,0,2.031889491461919,6.365530901699713,0.9431818181818182,2,True,0.0020313349991920404,0.0007315789983840659,0.0,0.0006830231000239991,519.952981440205,1989.2199897418225,6.915652850238421,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,11.78,6,18,11.78,6,18,6.0,6,6,5.78,0,12,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,7.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.9225715298993141,1.4234546190099855,0.19437959925195503,0.3183823317388705,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.553762409942858,12.191802296697313,6,122,0,2.0000605649939676,5.619133952310236,0.9672131147540983,2,True,0.001969281998171937,0.000978693999350071,0.0,0.0005565323764562228,586.2438611300691,2090.4700951020254,7.498078110553757,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,13.0,7,20,13.0,7,20,6.0,6,6,7.0,1,14,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,8.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.9596648916622683,1.5447959381724141,0.18381462103582535,0.3417570358077583,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.542614281969098,12.457196477579933,6,63,0,1.8956228277236904,5.628978702083465,0.9523809523809523,2,True,0.0011398269986966625,0.000507545999425929,0.0,0.00046061619164722143,676.5830473623872,2110.3599135630584,7.999775122098295,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,13.63,8,21,13.63,8,21,6.0,6,6,7.63,2,15,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,8.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.8927760448299472,1.458203108847362,0.16674420904674925,0.26709205292387556,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.625865608180163,11.643221730716801,6,121,0,1.918228657909762,5.396335475705826,0.9586776859504132,2,True,0.0020941139981732705,0.000989946000627242,0.0,0.0003865201374743132,755.9228965703062,2302.412085112871,8.478690801141395,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,14.84,8,22,14.84,8,22,6.0,6,6,8.84,2,16,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,9.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.8805496948768442,1.5976733035241864,0.15460516770561544,0.2734812656513087,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.736013959967531,11.659826663810762,6,96,0,1.9019858515948416,5.681633371035718,0.9583333333333334,2,True,0.0017684379997081124,0.0007877489991369658,0.0,0.000328325712669883,874.4316264945396,2395.921255842597,8.999999142164,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,15.8,8,23,15.8,8,23,6.0,6,6,9.8,2,17,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,9.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.881487400773112,1.4354584432959312,0.14241116867862255,0.23636280254761524,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.722139600865659,11.368103062136695,6,69,0,2.3662843812201526,6.6274581003204265,0.9130434782608695,2,True,0.0013672659985604697,0.0005909089991473593,0.0,0.00028194045414059904,1020.7982834255993,3245.7818892674068,9.492408158568383,True,True,True,45.0,45,45,22.34,16,31,22.66,14,29,16.49,10,23,16.49,10,23,6.0,6,6,10.49,4,17,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,0.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""insufficient_measurements"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,4.798700043465942e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,0.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""insufficient_measurements"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.6097001284360886e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,1.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""insufficient_measurements"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.54260002495721e-05,0.0,nan,nan,nan,nan,0.9988289937019668,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.33,0,2,0.33,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,1.5,100,2,98,0.02,0.00550196755016235,0.07001179072854388,2,0.02,0.00550196755016235,0.07001179072854388,"{""insufficient_measurements"": 98}",12.147478897840841,14.624433862168326,12.635695458450051,15.376966685983074,2,100,1.0,0.34238022750665303,1.0,0.02,0.00550196755016235,0.07001179072854388,2,linear,whole_base_sequence,4.574048188158059,5.50978502626333,6,0,0,nan,nan,nan,2,True,0.0004893830005312338,0.0,0.0,0.04234669793625267,6462.376110602014,7502.382232446423,1.4872137021675407,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,1.19,0,3,1.19,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,10.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6196183682987718,1.0209305222903455,0.09730870407797917,0.1586587877973062,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.736629820545935,11.406809268601343,6,0,0,nan,nan,nan,2,True,0.2747145759995328,0.0,0.0,0.00019819785750526384,1341.2146847227295,1898.2559454864277,9.99858573035365,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,32.51,30,35,32.51,30,35,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,10.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6213887754113226,0.9484379467815945,0.09026676544834114,0.14325547118996973,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.962284729362455,11.32883340938642,6,0,0,nan,nan,nan,2,True,0.2865808670019032,0.0,0.0,0.00017210453484305878,1528.072305351881,1941.859100821405,10.498631349961299,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,34.25,31,37,34.25,31,37,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,11.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6148876702236267,1.0152405445766155,0.08583930800776736,0.13533625895337623,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.86730156096325,10.369150646960518,6,0,0,nan,nan,nan,2,True,0.30421649399882883,0.0,0.0,0.0001509641310584825,1741.0016331871914,2145.286989445297,10.99974922994791,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,36.09,34,39,36.09,34,39,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,11.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6189273082637865,1.0717499256820031,0.08167397664802772,0.12668859731382381,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,6.012500491625877,10.376402054888487,6,0,0,nan,nan,nan,2,True,0.3176377639992279,0.0,0.0,0.00013325538327041016,1911.2220658358124,2549.909233462776,11.497779965539694,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,38.15,35,40,38.15,35,40,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,12.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6326158095333626,1.1667745207915197,0.07916785277349567,0.13897852318043494,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,6.016228271464268,10.525701925428896,6,0,0,nan,nan,nan,2,True,0.3375228810007684,0.0,0.0,0.00011828784920789857,2121.5961474836236,2583.6773114572275,11.998349077656059,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,39.96,38,42,39.96,38,42,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6436043296826225,1.1609434146298223,0.07669257360673984,0.13086515169099538,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,6.15571264591033,10.624714374748793,6,0,0,nan,nan,nan,2,True,0.353864327998599,0.0,0.0,0.00010539888626157296,2375.196266592895,2935.8301159108987,12.498412868360912,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,41.78,39,45,41.78,39,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7559785187307719,1.2699470444179337,0.07298242641144526,0.129656120632694,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,6.409221778658739,12.234877438590962,6,0,0,nan,nan,nan,2,True,0.3793459079990862,0.0,0.0,7.017954396026056e-05,4338.511134714776,5148.902157964758,14.09057064596549,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,2.0,100,46,54,0.46,0.36560808309024106,0.5573513967663177,46,0.46,0.36560808309024106,0.5573513967663177,"{""insufficient_local_observability"": 3, ""insufficient_measurements"": 46, ""optimization_error:ValueError"": 5}",131.8595110538255,333.19976811744175,86.54217331201806,229.31780197425763,46,100,0.8695652173913043,0.74334142220927,0.9388215963796489,0.4,0.3094012864324589,0.4979974132089382,40,linear,whole_base_sequence,7.487550811733532,19.234034782353135,6,0,0,nan,nan,nan,2,True,0.11648522999923444,0.0,0.0,0.006173573518361645,18352.687164440707,98101426.91722226,1.992380419750253,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,2.56,0,6,2.56,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,2.5,100,92,8,0.92,0.8500189229905127,0.9589065385156194,92,0.92,0.8500189229905127,0.9589065385156194,"{""insufficient_local_observability"": 4, ""insufficient_measurements"": 3, ""projected_kkt_not_satisfied"": 1}",75.41962868015715,33.17653509946015,35.10768232656405,17.079550074549665,92,100,0.9456521739130435,0.8790146952375347,0.9765649360513676,0.87,0.7901964855992357,0.9224283257275948,87,linear,whole_base_sequence,6.014607515904974,12.625393921770883,6,0,0,nan,nan,nan,2,True,0.07728674000303727,0.0,0.0,0.00871088856733245,465.9531611544297,224586701.454065,2.4974288440626857,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,4.43,1,6,4.43,1,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,3.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},9.525146580890251,7.795752522702935,3.9336546517907927,3.30941521441529,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.66660531229543,10.685796768430357,6,0,0,nan,nan,nan,2,True,0.06183862599689746,0.0,0.0,0.006780119985917777,443.1991548179267,120837.54237481151,2.9970172176770236,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,6.01,3,8,6.01,3,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,3.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.8457721210897695,3.0337943003801526,0.7256061941209665,1.1425564583684065,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.583054727339098,10.660831555719566,6,0,0,nan,nan,nan,2,True,0.07845588199881603,0.0,0.0,0.004369645044170922,435.80974660537925,2212.7046720667017,3.497754248789989,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,8.04,5,10,8.04,5,10,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,4.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.3125812037184745,2.353178388126429,0.466131514192282,0.8102764612992885,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.45138370184145,10.094856528304163,6,0,0,nan,nan,nan,2,True,0.0917605690023629,0.0,0.0,0.00287941271772046,366.14152156721366,1828.8019443992002,3.9988199117806107,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,9.95,7,12,9.95,7,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,4.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.2814041632715223,2.318645000863103,0.40752028269256585,0.6738698663913055,100,100,0.94,0.8752318455410406,0.9722138760368118,0.94,0.8752318455410406,0.9722138760368118,94,linear,whole_base_sequence,5.830887433401565,12.716613417045222,6,0,0,nan,nan,nan,2,True,0.10933211800089339,0.0,0.0,0.002086695465293511,386.1086453159693,972.9505136466629,4.49945979675186,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,11.74,9,14,11.74,9,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,5.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.0966005409476782,1.8197101895301255,0.32556864776245403,0.5191236266497595,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.829156600387616,11.892922237402873,6,0,0,nan,nan,nan,2,True,0.12478029699996114,0.0,0.0,0.0015422724230569607,428.1504495980836,819.4464463900521,4.996966448692182,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,13.66,11,18,13.66,11,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,5.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.997619761436717,1.6167603526468193,0.26904570980368764,0.4382707809985601,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.835378455103374,11.571314069677303,6,0,0,nan,nan,nan,2,True,0.1397382569985348,0.0,0.0,0.001158565101521113,475.20102254010703,1201.9322507008676,5.499449520235045,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,15.52,13,18,15.52,13,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,6.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.9099271995117099,1.5035713008445584,0.23135327565161637,0.3724793235713484,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.573665810289534,11.105223139244917,6,0,0,nan,nan,nan,2,True,0.15154934200021672,0.0,0.0,0.0008830742010277905,542.9667548637287,1215.8501312785145,5.997943753439602,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,17.28,14,20,17.28,14,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,6.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7878988266496432,1.3254293009760703,0.18653809210106506,0.31881924791499805,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.36509172328197,10.955297824291522,6,0,0,nan,nan,nan,2,True,0.17048568500147668,0.0,0.0,0.0006923114409451083,572.6264641011728,995.8044080963559,6.499244815146497,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,19.32,17,22,19.32,17,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,7.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7844887947515105,1.236360482860916,0.17306259526680218,0.29107303262874296,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.618507356633721,10.606694438668578,6,0,0,nan,nan,nan,2,True,0.183930393999035,0.0,0.0,0.0005580535662768006,663.4760408400538,1065.316518109908,6.996862735900991,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,21.11,19,23,21.11,19,23,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,7.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7818759211313704,1.305046490366105,0.1588533387163981,0.26596326117803115,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.913792549315725,11.449842766583023,6,0,0,nan,nan,nan,2,True,0.20252283299807458,0.0,0.0,0.00045670879442022557,730.0139651441748,1141.6716954288413,7.498680621308876,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,23.17,21,27,23.17,21,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,8.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7670317596656271,1.2176272047019594,0.14496641466994747,0.24165985717080204,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,6.034679892402144,11.93885965744387,6,0,0,nan,nan,nan,2,True,0.21893813399976353,0.0,0.0,0.00037837101277105804,817.205910138543,1208.0060264719489,7.998699869607323,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,25.01,22,28,25.01,22,28,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,8.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7074260059816985,1.2619104232779255,0.12663326099815866,0.21679983974162087,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.7870346433600774,11.332448770986122,6,0,0,nan,nan,nan,2,True,0.23204207800037693,0.0,0.0,0.0003168828267981438,950.6122606062684,1237.6827117863431,8.498805778213853,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,26.83,25,29,26.83,25,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,9.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.670150947224682,1.1444926237070905,0.1136374551863823,0.18862158336506815,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.697452083415078,11.215519315982197,6,0,0,nan,nan,nan,2,True,0.25101965700101575,0.0,0.0,0.00026828875039301204,1050.2053586969346,1515.9789077854555,8.997791749042221,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,28.69,26,31,28.69,26,31,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,9.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6490148101736375,1.0923617874379619,0.1062033549768152,0.17216603433084823,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.672466052996939,10.650202940530304,6,0,0,nan,nan,nan,2,True,0.2651237400001264,0.0,0.0,0.000229799675879438,1193.3954982443997,1704.3876243955772,9.499030406636821,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,30.6,28,33,30.6,28,33,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,0.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.52099969657138e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,0.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.0290008978918195e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,1.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.9920014892704783e-06,0.0,nan,nan,nan,nan,0.9988289937019668,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.33,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.33,0,2
informative,long_delay,initial_batch_no_updates,True,1.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.111002104356885e-06,0.0,nan,nan,nan,nan,1.4872137021675407,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,1.19,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.19,0,3
informative,long_delay,initial_batch_no_updates,True,10.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},9.635701778194678,16.525268663988243,1.0538071671376028,1.8388442747517082,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.724217317887852,11.297921711283898,6,0,0,nan,nan,nan,2,True,0.00013973399734823033,0.0,0.0,0.0004038587257819046,109970.12191315455,296333.0287694612,9.99858573035365,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,32.51,30,35,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,26.51,24,29
