case_id,geometry,profile,sequence_index,base_seed,variant,processing_time_s,status,valid,generation,truth_used_by_estimator,state_vector_json,evaluator_only_position_error_m,record_kind,action,event_id,station_id,accepted,reason,nis,evaluator_only_is_outlier,event_ids_json,preliminary_nis_json,final_nis_json
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,9.655162740489232,confirmed,True,1,False,"[115.66839591351855, 123.32575127036478, 152.15882808207405, 4.651116948447556, 8.859550778325946, 12.873249206820965]",141.01292017258433,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S1|11|direct_bearing,S1,False,pre_update_nis_gate,979.9801327462295,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|11|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,9.954902088219333,confirmed,True,1,False,"[117.06251867386264, 125.9813072418419, 156.01744740249362, 4.651116948447556, 8.859550778325946, 12.873249206820965]",145.98816272749178,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S2|11|direct_bearing,S2,False,pre_update_nis_gate,417.5187513999813,True,"[""s7cd1-20260912-1-37-outlier_mild|S2|11|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,10.5776992156819,confirmed,True,1,False,"[119.95922094884824, 131.49901001719206, 164.03487002961148, 4.651116948447556, 8.859550778325946, 12.873249206820965]",156.32570892366985,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S0|12|direct_bearing,S0,False,pre_update_nis_gate,475.40540766931144,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,10.59226036429969,confirmed,True,1,False,"[120.0269465539733, 131.62801525276214, 164.22231932450586, 4.651116948447556, 8.859550778325946, 12.873249206820965]",156.56740339836708,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S2|12|direct_bearing,S2,False,pre_update_nis_gate,901.5866210242964,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,10.622306919840787,confirmed,True,1,False,"[120.16669659769296, 131.89421423729226, 164.609116121793, 4.651116948447556, 8.859550778325946, 12.873249206820965]",157.0661337453725,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S1|12|direct_bearing,S1,False,pre_update_nis_gate,1278.2765961044774,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,11.05494896640557,confirmed,True,1,False,"[122.17896535308147, 135.72722841767182, 170.1786250045705, 4.651116948447556, 8.859550778325946, 12.873249206820965]",164.24738251033097,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S0|13|direct_bearing,S0,False,pre_update_nis_gate,521.3661938187072,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|13|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,11.452154783391052,confirmed,True,1,False,"[124.02641606048459, 139.24629352270114, 175.29195447302354, 4.651116948447556, 8.859550778325946, 12.873249206820965]",170.84044337144223,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S1|13|direct_bearing,S1,False,pre_update_nis_gate,1797.3903979581225,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|13|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,11.595940161485181,confirmed,True,1,False,"[124.69517866947714, 140.5201673811069, 177.14293947752626, 4.651116948447556, 8.859550778325946, 12.873249206820965]",173.2270802607051,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S2|13|direct_bearing,S2,False,pre_update_nis_gate,1007.4423886287049,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|13|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,12.050697460651412,confirmed,True,1,False,"[126.81030805105944, 144.54911276488446, 182.99714351831398, 4.651116948447556, 8.859550778325946, 12.873249206820965]",180.77542010757423,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S0|14|direct_bearing,S0,False,pre_update_nis_gate,619.1659679714915,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|14|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,12.128130498441067,confirmed,True,1,False,"[127.17045816549268, 145.23513469510195, 183.9939583106214, 4.651116948447556, 8.859550778325946, 12.873249206820965]",182.06070138684166,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S2|14|direct_bearing,S2,False,pre_update_nis_gate,1137.5886764879615,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|14|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,12.302067704689659,confirmed,True,1,False,"[127.97946045344112, 146.7761402061015, 186.23309531299773, 4.651116948447556, 8.859550778325946, 12.873249206820965]",184.94781867140733,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S1|14|direct_bearing,S1,False,pre_update_nis_gate,2097.2024009746,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|14|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,d2_combined_published,14.5,confirmed,True,1,False,"[138.20230060369929, 166.24883298372598, 214.52762549024777, 4.651116948447556, 8.859550778325946, 12.873249206820965]",221.43049150295593,final,final_publication,,,True,,nan,,,,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,1.9350836938900178,tentative,False,0,False,,nan,hypothesis,tentative_created,,,False,six_event_hypothesis_requires_independent_confirmation,nan,,"[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing""]","[[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", 12.703064557114965], [""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", 18.536795473766805], [""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", 71.0333656857718], [""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", 1.4865926198030666], [""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", 0.056066836473211104], [""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", 0.0175884466268832]]",[]
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,3.5966953767865872,tentative,False,0,False,,nan,hypothesis,tentative_rejected,,,False,confirmation_inconsistent,nan,,"[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|3|direct_bearing""]","[[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", 12.703064557114965], [""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", 18.536795473766805], [""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", 71.0333656857718], [""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", 1.4865926198030666], [""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", 0.056066836473211104], [""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", 0.0175884466268832]]",[]
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,3.5966953767865872,tentative,False,0,False,,nan,hypothesis,tentative_created,,,False,six_event_hypothesis_requires_independent_confirmation,nan,,"[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing""]","[[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", 0.2589717453106767], [""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", 0.3362248349864766], [""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", 160.75342515323405], [""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", 0.7851751743204998], [""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", 3.3111428570259434], [""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", 2.0471751481387184], [""s7cd1-20260912-1-37-outlier_mild|S1|2|direct_bearing"", 2.1725288523809088], [""s7cd1-20260912-1-37-outlier_mild|S0|2|direct_bearing"", 0.8276304759038937], [""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", 0.11965719896177902], [""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", 0.2780437614312952], [""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", 0.022908956904283077], [""s7cd1-20260912-1-37-outlier_mild|S2|3|direct_bearing"", 243.01443638169246]]",[]
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,4.798829973913269,confirmed,True,1,False,"[101.31028094921369, 37.483613717461346, 48.96753137176068, 7.032073458833984, -2.983953945583797, 1.7240676569442732]",0.8762626984143037,lifecycle,initialized,,,,tentative_hypothesis_confirmed,nan,,"[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|4|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|5|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|4|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,4.798829973913269,confirmed,True,1,False,"[101.31028094921369, 37.483613717461346, 48.96753137176068, 7.032073458833984, -2.983953945583797, 1.7240676569442732]",0.8762626984143037,hypothesis,hypothesis_confirmed,,,True,independent_bearings_and_final_refit_passed,nan,,"[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|4|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S0|5|direct_bearing"", ""s7cd1-20260912-1-37-outlier_mild|S2|4|direct_bearing""]","[[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", 0.2589717453106767], [""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", 0.3362248349864766], [""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", 160.75342515323405], [""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", 0.7851751743204998], [""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", 3.3111428570259434], [""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", 2.0471751481387184], [""s7cd1-20260912-1-37-outlier_mild|S1|2|direct_bearing"", 2.1725288523809088], [""s7cd1-20260912-1-37-outlier_mild|S0|2|direct_bearing"", 0.8276304759038937], [""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", 0.11965719896177902], [""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", 0.2780437614312952], [""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", 0.022908956904283077], [""s7cd1-20260912-1-37-outlier_mild|S2|3|direct_bearing"", 243.01443638169246], [""s7cd1-20260912-1-37-outlier_mild|S0|4|direct_bearing"", 1.189608009756219], [""s7cd1-20260912-1-37-outlier_mild|S2|4|direct_bearing"", 5.525462435382318], [""s7cd1-20260912-1-37-outlier_mild|S1|4|direct_bearing"", 248.89256202015076], [""s7cd1-20260912-1-37-outlier_mild|S0|5|direct_bearing"", 2.768785346628406]]","[[""s7cd1-20260912-1-37-outlier_mild|S0|0|direct_bearing"", 0.022077327700556072], [""s7cd1-20260912-1-37-outlier_mild|S1|0|direct_bearing"", 0.9085377747178871], [""s7cd1-20260912-1-37-outlier_mild|S2|0|direct_bearing"", 160.64581272004662], [""s7cd1-20260912-1-37-outlier_mild|S0|1|direct_bearing"", 0.6018088633000305], [""s7cd1-20260912-1-37-outlier_mild|S1|1|direct_bearing"", 1.785562986277565], [""s7cd1-20260912-1-37-outlier_mild|S2|1|direct_bearing"", 1.1356039122501023], [""s7cd1-20260912-1-37-outlier_mild|S1|2|direct_bearing"", 1.8924046486698503], [""s7cd1-20260912-1-37-outlier_mild|S0|2|direct_bearing"", 0.7262130286483515], [""s7cd1-20260912-1-37-outlier_mild|S2|2|direct_bearing"", 1.1164935500196858], [""s7cd1-20260912-1-37-outlier_mild|S0|3|direct_bearing"", 1.2435015304332266], [""s7cd1-20260912-1-37-outlier_mild|S1|3|direct_bearing"", 0.45888929961302516], [""s7cd1-20260912-1-37-outlier_mild|S2|3|direct_bearing"", 273.7132947649922], [""s7cd1-20260912-1-37-outlier_mild|S0|4|direct_bearing"", 0.4962957051109711], [""s7cd1-20260912-1-37-outlier_mild|S2|4|direct_bearing"", 0.8544646740125542], [""s7cd1-20260912-1-37-outlier_mild|S1|4|direct_bearing"", 238.0115198233929], [""s7cd1-20260912-1-37-outlier_mild|S0|5|direct_bearing"", 0.13205393074643068]]"
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,5.0179852859365015,confirmed,True,1,False,"[102.8063816712596, 36.73723813483981, 49.55372344631647, 7.019223675047326, -3.011066028166742, 1.7829468571045584]",1.0458843152523407,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|5|direct_bearing,S1,True,,0.38622314640257854,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|5|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,5.153321860304315,confirmed,True,1,False,"[103.58059819259587, 36.035648739224825, 49.200800512727, 6.970759931610373, -3.0934435607953006, 1.619198267550405]",0.4037475771540468,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|5|direct_bearing,S2,True,,2.517122653840071,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|5|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,5.7104853559581565,confirmed,True,1,False,"[107.44672922152101, 34.423089931569436, 50.16570731698312, 6.966213536610784, -3.065143461966576, 1.635060341562757]",0.5412288619806286,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|6|direct_bearing,S0,True,,0.30865250714268977,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|6|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,5.910700435206532,confirmed,True,1,False,"[108.84814462434078, 33.85641362512616, 50.39842971230331, 6.9677558886847955, -3.0533789517429915, 1.6125832673349785]",0.48854888986300654,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|6|direct_bearing,S1,True,,0.1709390418566019,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|6|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,6.002138292309723,confirmed,True,1,False,"[109.31952700638698, 33.40220759510061, 49.90364280832745, 6.929102224023662, -3.095457148990067, 1.461026820320514]",0.23888926544278966,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|6|direct_bearing,S2,True,,5.181206692005064,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|6|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,6.5042947473332715,confirmed,True,1,False,"[112.80237855723047, 31.785444957927666, 50.62329819862351, 6.93002462676629, -3.109722789902025, 1.457651330015694]",0.30404994977153504,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|7|direct_bearing,S0,True,,0.22799213167430848,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|7|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,6.697507514856033,confirmed,True,1,False,"[114.16455873488572, 31.0309217609041, 51.13518693270542, 6.9353989579162265, -3.1446497578891486, 1.5056110280910175]",0.3326325296718237,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|7|direct_bearing,S1,True,,2.1437727324072826,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|7|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,6.731929978167793,confirmed,True,1,False,"[114.44007569379201, 31.07167979848965, 51.06377606888928, 6.942778207347623, -3.1112307710143905, 1.4801451780750445]",0.2293446042104831,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|7|direct_bearing,S2,True,,2.705119180078554,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|7|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,7.249540510667602,confirmed,True,1,False,"[118.03039273039293, 29.459680951936917, 51.88135071185707, 6.942087283479181, -3.1115608285095657, 1.4902623347466002]",0.27401410984463853,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|8|direct_bearing,S0,True,,0.12842506430179854,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|8|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,7.4106044104457025,confirmed,True,1,False,"[119.17011419355963, 28.889051924577082, 52.18693675521494, 6.946575967253521, -3.126347884757559, 1.50234458455672]",0.3275990492804862,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|8|direct_bearing,S1,True,,0.4747840692547038,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|8|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,7.472861016554283,confirmed,True,1,False,"[119.61864086985521, 28.743611447154034, 52.25158743237062, 6.949480812556735, -3.1162011108634675, 1.4970141045048904]",0.2880810541105199,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|8|direct_bearing,S2,True,,0.3182085157870662,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|8|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,7.8421604800390075,confirmed,True,1,False,"[122.1850804054298, 27.592800048801653, 52.80443393799334, 6.949480812556735, -3.1162011108634675, 1.4970141045048904]",0.3341680077271537,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S0|9|direct_bearing,S0,False,pre_update_nis_gate,115.43097304852621,True,"[""s7cd1-20260912-1-37-outlier_mild|S0|9|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,8.159968430114755,confirmed,True,1,False,"[124.33252702194468, 26.571967762933383, 53.43973244711125, 6.938596235173419, -3.121579975874965, 1.525584783415775]",0.4468414221008258,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|9|direct_bearing,S1,True,,1.0513548150160594,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|9|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,8.192597723159288,confirmed,True,1,False,"[124.70805434183214, 26.644769725186293, 53.718189643392414, 6.963976899013509, -3.089034530028275, 1.5665050647689056]",0.405855320950673,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|9|direct_bearing,S2,True,,1.9157723059443534,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|9|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,8.76594500679822,confirmed,True,1,False,"[128.69477544691028, 24.91696198980539, 54.699551934138235, 6.962693600260196, -3.081159261447902, 1.5805838670330388]",0.5226055080445262,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|10|direct_bearing,S0,True,,0.575737186276478,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|10|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,9.120160911645613,confirmed,True,1,False,"[131.2258084654266, 23.75303397712453, 55.200904632085724, 6.973285353040538, -3.0944125607519113, 1.5702339747370018]",0.5326406468758825,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|10|direct_bearing,S1,True,,0.6825698829025709,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|10|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,9.181481665964181,confirmed,True,1,False,"[131.64208697031813, 23.529948464156156, 55.31530212901703, 6.971652604590379, -3.1001368008948194, 1.5728743969983314]",0.5747301887404002,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|10|direct_bearing,S2,True,,0.1866986314137042,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|10|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,9.518099363836244,confirmed,True,1,False,"[133.9920825289974, 22.49980157783292, 55.813749017609865, 6.972104387517888, -3.0978897269282277, 1.5682645880860993]",0.582495583976649,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|11|direct_bearing,S0,True,,0.2556644476103835,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|11|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,9.655162740489232,confirmed,True,1,False,"[134.86780306022385, 22.224989541383085, 56.06085159191838, 6.959391739173146, -3.0716248907652535, 1.5752783660963208]",0.5703877567247583,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|11|direct_bearing,S1,True,,3.376087543648233,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|11|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,9.954902088219333,confirmed,True,1,False,"[136.95380660072186, 21.304302700153563, 56.53302450186543, 6.959391739173146, -3.0716248907652535, 1.5752783660963208]",0.6020280863034942,measurement,update_rejected,s7cd1-20260912-1-37-outlier_mild|S2|11|direct_bearing,S2,False,pre_update_nis_gate,254.91356032812553,True,"[""s7cd1-20260912-1-37-outlier_mild|S2|11|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,10.5776992156819,confirmed,True,1,False,"[141.28931865069228, 19.368261216751154, 57.43843934863211, 6.9597131771329375, -3.0751405831744365, 1.5648321331244333]",0.6159752686204483,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|12|direct_bearing,S0,True,,0.4823660848490249,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,10.59226036429969,confirmed,True,1,False,"[141.3491834784408, 19.33150825271871, 57.378694147675944, 6.954159454652506, -3.073551908160953, 1.5538762058464386]",0.5671870295897675,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|12|direct_bearing,S2,True,,0.3327437674988108,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,10.622306919840787,confirmed,True,1,False,"[141.48210852055922, 19.348344770931696, 57.48945988234841, 6.943444810759826, -3.05612149662462, 1.5642403264312086]",0.6116726244430954,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|12|direct_bearing,S1,True,,2.514941162707057,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|12|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,11.05494896640557,confirmed,True,1,False,"[144.48723703712147, 18.076727843728662, 58.16770802712445, 6.943386704554011, -3.0486144167027738, 1.5649349315797103]",0.6402176130266843,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S0|13|direct_bearing,S0,True,,1.7111295605139947,False,"[""s7cd1-20260912-1-37-outlier_mild|S0|13|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,11.452154783391052,confirmed,True,1,False,"[147.31225736135474, 16.807148365317598, 58.669474371448835, 6.951975632279639, -3.0575756754876764, 1.5487711463330571]",0.5701352335934496,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S1|13|direct_bearing,S1,True,,1.4222112045373398,False,"[""s7cd1-20260912-1-37-outlier_mild|S1|13|direct_bearing""]",,
poorly_conditioned:outlier_mild:37,poorly_conditioned,outlier_mild,37,20260912,confirmed_recovery,11.595940161485181,confirmed,True,1,False,"[148.22353782253975, 16.42607490675806, 58.718566852125186, 6.9412064918885275, -3.048665121718015, 1.5283394896219535]",0.5131144349352966,measurement,update_accepted,s7cd1-20260912-1-37-outlier_mild|S2|13|direct_bearing,S2,True,,3.2883834103167287,False,"[""s7cd1-20260912-1-37-outlier_mild|S2|13|direct_bearing""]",,
