split,sequence_count,dependent_frame_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,quality_metric,quality_sample_count,quality_mean,quality_p50,spearman_correlation_with_absolute_angular_error,pearson_correlation_with_absolute_angular_error,sequence_seeds_json,seed_scope,quality_score_probability_claimed,quality_metric_uses_truth_online,offline_error_correlation_uses_truth,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_used_spectral_energy,60,88458.2572299846,83074.34721179551,0.1375937760489025,0.10515785997871675,"[3212635436, 390164373, 4220820092]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_mean_spectral_energy_fraction,60,0.954824249519966,0.9541865940758426,-0.05651569880522369,-0.18258414101493742,"[3212635436, 390164373, 4220820092]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,boundary_hit,60,0.0,0.0,,,"[3212635436, 390164373, 4220820092]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_peak_score,60,0.22277447481537033,0.22775636970509266,-0.23078632953598227,-0.34309942138132027,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_score_margin,60,0.022053522315306367,0.022308570301743727,-0.006001667129758267,-0.23122936954184553,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_min,60,7.213418122399252,7.365656769227996,0.029063628785773836,-0.16272906555568747,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_max,60,28.830284589777584,28.654720118861597,-0.0998055015282023,-0.14807909696295563,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_used_spectral_energy,60,88389.88678201956,83839.42193027194,0.15882189497082524,0.07909793440550479,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,srp_mean_spectral_energy_fraction,60,0.9552273476749468,0.9546699844842906,-0.1311475409836066,-0.24985874194447982,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,stationary,boundary_hit,60,0.0,0.0,,,"[4099099328, 4239390478, 3421522303]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6748334566665926,1.666795128121139,0.417504862461795,0.47668021412202083,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5755216820071396,1.5725158326782176,0.052292303417616016,0.20761945116213557,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013621652643288793,0.013794698055906978,-0.24617949430397335,-0.3026852245525338,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,44556.89037073452,42246.72477346391,0.064684634620728,0.06309932002513934,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.655086526214256,1.640866455530229,0.2213392609058072,0.24236013240992288,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5468530824393911,1.528082331885284,0.3882745207001946,0.35474993710188296,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013680708185064366,0.013744914808445249,-0.14231731036399003,-0.17195860216908854,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,44570.763881368424,42365.97953440272,0.08313420394554044,0.15566969042533227,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.681854706509836,1.684599656351077,0.1951097527090859,0.1702105444601931,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5346923606116532,1.5347344768479037,-0.07474298416226731,-0.004923446936445861,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.01348513286763502,0.013676148357435079,-0.22600722422895253,-0.37096067798376947,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,88796.17415073338,84668.54322761187,-0.08674631842178385,-0.1371209155174063,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6773111663226798,1.6766636321298254,0.2831897749374827,0.34289590944266873,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5256534112770546,1.517384462039875,0.375715476521256,0.40799443116591366,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013617105432837806,0.013747539623569213,0.10191719922200614,0.015579235825926088,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,88877.49620642628,84679.33824635154,0.04006668519033066,0.06583570207913426,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_peak_score,60,0.22166157850044688,0.22584938082999853,-0.23495415393164773,-0.40451436376845334,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_score_margin,60,0.025048721968115913,0.025308075247444814,0.13453737149208117,-0.20766392255168306,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_min,60,7.254870169664143,7.335039710085891,-0.17966101694915257,-0.33033428516157626,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_max,60,29.052566037572923,29.321731668453324,-0.24367879966657405,-0.3283833899932943,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_used_spectral_energy,60,88796.17415073338,84668.54322761187,-0.06096137816060018,-0.1250863709292033,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_mean_spectral_energy_fraction,60,0.9536036121631656,0.9521639472021952,-0.39899972214504037,-0.39827578768539895,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,boundary_hit,60,0.0,0.0,,,"[14998942, 3051851981, 668942301]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_peak_score,60,0.2239868917853863,0.22765591118004797,0.055737704918032795,-0.16549627080733806,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_score_margin,60,0.02429031250766234,0.02439355306037866,-0.30086135037510425,-0.4277536481745284,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_min,60,7.141227730165365,7.196433061349782,0.009391497638232844,-0.11339849757272982,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_max,60,29.30978818727987,29.263172223388963,0.08213392609058073,0.05824831091442113,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_used_spectral_energy,60,88877.49620642628,84679.33824635154,0.0774103917754932,0.08619762637090021,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,srp_mean_spectral_energy_fraction,60,0.9542134989057626,0.9539357693166381,-0.0584606835232009,-0.19839197602822017,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,transverse,boundary_hit,60,0.0,0.0,,,"[1609134092, 741354038, 2597775718]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7014600607610104,1.6774863292989775,0.01872742428452348,0.2818110407963677,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.5989836356567337,1.5870105530404308,0.004390108363434288,0.30248242924027013,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014237296550182651,0.014146107129785368,0.13992775771047516,0.12443093432620646,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,43723.03642953908,41317.29237616218,0.21994998610725205,0.1704894431521884,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,3.0,3.0,,,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7100102216968136,1.7079302961928295,0.3314809669352599,0.29289601340581517,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.5943672666132567,1.578597386130713,0.23773270352875803,0.25150337671424194,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014283478245121307,0.01420217976069053,0.1664351208669075,0.14036608904590706,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,44332.82868418593,42468.47247457155,0.10558488469019175,0.13408430994827172,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,3.0,3.0,,,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7080831142713635,1.6849367862150668,-0.05696026674076134,0.2971452081383278,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.571404220254133,1.5618519122190904,-0.0745762711864407,0.2371983835285314,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014230091930055127,0.014098998710558999,0.014059460961378162,0.08213852667013427,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,87449.47065902383,82480.01649890051,0.2610725201444846,0.15288138017885403,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,6.0,6.0,,,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7133929769329022,1.696348911190902,0.1697693803834399,0.2960013407015265,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.556228719690601,1.5447965053409922,0.17854959711030846,0.11585189430920086,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014246564725974128,0.014160633397370085,0.05690469574881913,0.14303100662187904,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,88285.40615465809,84464.85547495639,0.1383717699360934,0.169564400016778,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,6.0,6.0,,,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_peak_score,60,0.2284529262084889,0.22921464826360108,-0.09874965268130037,-0.2010988783613106,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_score_margin,60,0.014414642470112237,0.016202072630385908,0.12125590441789387,0.12333219940425458,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_local_curvature_eigenvalue_min,60,3.149899974906527,3.1277180249367325,-0.08624617949430399,-0.05686230484492522,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_local_curvature_eigenvalue_max,60,30.562242264468654,30.22256568881809,0.11114198388441236,0.20982109906662966,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_used_spectral_energy,60,87449.47065902383,82480.01649890051,0.2499027507641012,0.1567366334897346,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_mean_spectral_energy_fraction,60,0.9540315815568513,0.9534721001305726,0.0188941372603501,-0.15075357892987834,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,boundary_hit,60,0.0,0.0,,,"[2670098904, 3859088627, 173683237]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_peak_score,60,0.2287619039161041,0.22977212186660073,-0.057793831619894424,-0.06601151121167306,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_score_margin,60,0.014262680545372917,0.015557282174102488,-0.1015837732703529,-0.1038202135742065,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_local_curvature_eigenvalue_min,60,3.21100745837049,3.202713979376009,0.04712420116699084,0.0430840332523005,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_local_curvature_eigenvalue_max,60,30.66199247012529,30.47221644317289,0.16526813003612117,0.2403005097370284,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_used_spectral_energy,60,88285.40615465809,84464.85547495639,0.15226451792164494,0.17397649754245187,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,srp_mean_spectral_energy_fraction,60,0.9540552316515327,0.9534653280457587,-0.11180883578771883,-0.0712990933620142,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,5.0,deterministic_multisine,piecewise,boundary_hit,60,0.0,0.0,,,"[1891817205, 451858978, 2943408337]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.8500791851112366,1.8495541566561735,0.7626562934148376,0.7546954590030827,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.67309880632522,1.6673054893595114,0.7618227285357045,0.8002198596283081,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.027491452709019766,0.027545263854134805,-0.1555432064462351,-0.08575840434866144,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_total_spectral_energy,60,3151318.49774153,3145626.4203006243,-0.021450402889691585,-0.01587675929986251,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_valid_pair_count,60,3.0,3.0,,,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.8494326103157164,1.8495676941452248,0.6011669908307865,0.6562340739974378,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.670595965065345,1.6674128137713744,0.6492358988607948,0.7072913109111476,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.02732139474716692,0.027423303186178825,-0.027452070019449853,-0.03269813657927391,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_total_spectral_energy,60,3137204.6391073964,3098325.8619351145,-0.18594053903862187,-0.12582237343029642,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,stationary,gcc_valid_pair_count,60,3.0,3.0,,,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.900633011450662,1.8995633181352465,0.23028619060850236,0.20164086387913696,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.67309880632522,1.6673054893595114,0.6769102528480134,0.6981614856649728,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.02775959297283077,0.027799009769539546,-0.1619338705195888,-0.1833239086988251,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_total_spectral_energy,60,6316666.107241136,6302030.966942295,0.11725479299805504,0.16810379588323554,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
