study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,true_tdoa_s,true_tdoa_us,bias_s,bias_us,standard_deviation_us,rmse_us,median_absolute_error_us,p95_absolute_error_us,catastrophic_outlier_fraction_gt_1_sample,mean_peak_value,mean_peak_to_second_peak_ratio,median_peak_to_second_peak_ratio,mean_peak_curvature,mean_used_spectral_energy,mean_spectral_energy_fraction,boundary_hit_fraction,invalid_fraction
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-2,1000,2000,914672577,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.9401483669362117e-06,1.9401483669362116,38.6642484312615,38.703240437806436,3.541335869451228,10.933953191745113,0.005,0.03168076956793802,1.8185523425415202,1.8062223052052864,0.0022946132902376616,17757609.708090525,0.7931153068045271,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-3,1000,2000,914672577,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.5008269771573493e-06,2.5008269771573493,40.52472742296169,40.59170532890517,3.677722578356577,11.355520398679575,0.0065,0.03174893112704343,1.8130863874604395,1.7910288411693611,0.002311481549645017,17767068.859168634,0.7931979522307484,0.0005,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-2,1000,2000,914672577,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,9.420168656492942e-07,0.9420168656492942,24.838248141243803,24.849899340154394,3.7628360294723713,11.615671633865256,0.005,0.03205327241887942,1.815172478020927,1.792974639766824,0.0023192053087812106,17742609.519983925,0.7934350427599282,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-3,1000,2000,914672577,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,7.292804668743014e-07,0.7292804668743014,26.884505138487448,26.887675210632317,3.802537809247401,11.36237744220136,0.005,0.03207894128014203,1.8166404527557607,1.7890543836749098,0.002323408787227107,17755968.885702614,0.7937190137527272,0.0005,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,2-3,1000,2000,914672577,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,7.984091884307681e-07,0.798409188430768,32.76721470675386,32.768749925666334,3.7148341458831227,11.499033145133609,0.007,0.032139433245456005,1.8255376792686115,1.798756654073841,0.002326843545346508,17749897.085166045,0.7935192206926313,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,130469907,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.991997342935283e-08,0.059919973429352826,1.1447975063878169,1.1457928139576137,0.7599839874990362,2.2056825444996893,0.0,0.12094336364885862,2.079566227409817,2.0854475849268677,0.008693529688414806,5503999.915949068,0.8866069419748913,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,130469907,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,3.271702164633e-08,0.032717021646329995,1.119988378430276,1.1199062448957355,0.7554563987968905,2.1461124344230633,0.0,0.12079726263135197,2.0821988814041514,2.086118945841515,0.008689444346821023,5505755.955664485,0.8865496138421751,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,130469907,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,1.2180400460393235e-08,0.012180400460393235,1.1601064620745585,1.1595902373248825,0.7831067190088156,2.2947081117683683,0.0,0.11948374526523019,1.7244417651670416,1.7107375273193441,0.008509825761276619,5502321.329026461,0.8865636145924028,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,130469907,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-7.867282441857499e-08,-0.078672824418575,1.1214771592106656,1.1236737608908511,0.7654746237106449,2.200241169727742,0.0,0.12226913119630117,2.0857551116764874,2.090168734509745,0.00879320076247737,5516068.947254431,0.8883920348162092,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,130469907,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-1.3282840758013035e-08,-0.013282840758013035,1.1994101971533573,1.1988839268557332,0.7761118339487626,2.2977441005159402,0.0,0.12074834885125572,1.732539248133561,1.7171298791796212,0.008600903463463481,5513208.727950056,0.8884780496880468,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,130469907,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,-1.3124175926377495e-08,-0.013124175926377496,1.1572536789592547,1.1567493615217654,0.8148644832116757,2.307947314811501,0.0,0.1208676934798302,1.7319590286343465,1.7216989506802172,0.008613946690216725,5514054.456108534,0.8882607924165009,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.3217407341603013e-08,0.013217407341603014,1.1131487808799592,1.1129489467748221,0.7420923142794581,2.1963930641625753,0.0,0.12092312577607905,2.084519905623909,2.0866753166875567,0.008705926640359775,5500863.909232965,0.8864877938615575,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,4.031961954772178e-08,0.04031961954772178,1.1435541858901141,1.1439790162844952,0.7500888995689583,2.2754430538225017,0.0,0.12097590387635054,2.0805991423243584,2.0868850457735335,0.008698330384291972,5505322.667869614,0.8865854546671563,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,9.510812828087344e-09,0.009510812828087344,1.1871982640805616,1.1869395325531253,0.7904302342984074,2.364159838086604,0.0,0.119408887919392,1.728587113917962,1.7155292299656633,0.008521374570758529,5500537.591348211,0.8863119159704952,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-2.743613067873088e-09,-0.002743613067873088,1.131090817449851,1.1308113377187987,0.7633495371237701,2.1978749540064078,0.0,0.12224144623558919,2.0843443917028193,2.090152453837538,0.00879384113405447,5509767.926327104,0.8883664308710404,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-8.825153720474488e-09,-0.008825153720474488,1.1772249956335346,1.176963739601774,0.8210222727048743,2.30063428034458,0.0,0.12071243526086577,1.7347560254586845,1.7194918606534197,0.008613970432400132,5505686.712683926,0.8882087683811507,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,2014171865,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,-2.393819053841538e-08,-0.02393819053841538,1.160333727965748,1.1602905713833136,0.8042908062907822,2.251862234634837,0.0,0.12081430944830733,1.7327292651225517,1.7190331480293404,0.008620238890221408,5510695.97701441,0.8884070811346851,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,649647601,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,4.2165212714578576e-08,0.04216521271457858,0.4160833633363027,0.41800735046559906,0.2988748167445199,0.8064510571423988,0.0,0.18249747750829579,2.1413867638001656,2.1452814828999056,0.01311329342209019,4485517.809913332,0.9774934072029983,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,649647601,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,3.120773526195397e-08,0.031207735261953966,0.40553681714019785,0.40653360585113535,0.2771402413224587,0.823980573909052,0.0,0.18243072839823687,2.141786591543987,2.145676200599233,0.013105985041448956,4486261.4893462295,0.9775198734566846,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-3,1000,2000,649647601,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,4.41103019756116e-08,0.044110301975611596,0.4360590169554318,0.43806738927047406,0.29580000870233325,0.8492252186350115,0.0,0.17942030356533678,1.6748128061314531,1.671484984824934,0.012742901764004829,4481140.374287349,0.9770992709602229,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-2,1000,2000,649647601,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,2.4502017014094006e-09,0.0024502017014094006,0.3969958299641358,0.3968048472590546,0.26640337916177254,0.7682366876527942,0.0,0.1856090040994232,2.147761856620488,2.150826605573928,0.013315273235243993,4502427.466858153,0.9814625146656253,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-3,1000,2000,649647601,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,2.65172156239863e-08,0.0265172156239863,0.42064668893296414,0.4212717127909309,0.27598023335385413,0.819554660614471,0.0,0.18272140612299007,1.6895438874127584,1.6858480374780647,0.012975814537125608,4497990.780754783,0.9811958695779504,0.0,0.0
signal_comparison,random_broadband,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,2-3,1000,2000,649647601,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.6427490495855353e-08,0.016427490495855353,0.4215617657896755,0.42167104536276256,0.2850063178954779,0.801224455562562,0.0,0.1827266922403363,1.68810627367259,1.6859156381982003,0.012966528380704542,4498599.7974597225,0.9811961977496741,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.199223411775139e-10,0.0005199223411775139,0.40687796463993053,0.4067765647007195,0.2712447285178985,0.7906305493640978,0.0,0.18232343142016777,2.1392694198519226,2.1444745706249613,0.013099760617619539,4482997.465002865,0.9774364323272215,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,8.326684066158035e-09,0.008326684066158035,0.4004440655255503,0.400430525256706,0.2695542805055881,0.7731293577287234,0.0,0.18234232202345965,2.1411038013470165,2.1454295530651892,0.01310729320105149,4482147.253983937,0.9774291151568518,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-3,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.9973016584075346e-09,0.0029973016584075346,0.4323714218383714,0.4322737069456748,0.282506752746531,0.861429262347796,0.0,0.17916664993964637,1.6728230380902287,1.667216852347046,0.012725446904995913,4480030.07794874,0.9770719122897342,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-2,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,8.140345846286226e-09,0.008140345846286225,0.3931713963892192,0.3931573734469142,0.26556938476861586,0.7823692299616735,0.0,0.1855074442585722,2.14905630050146,2.153397364604801,0.013310907677640838,4496511.207071764,0.9813893906451295,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-3,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,2.323432654143495e-08,0.023234326541434952,0.4056139931728078,0.4061776508274375,0.281647527926921,0.7983865475664389,0.0,0.18259091756223425,1.6884322046044486,1.6862846183293883,0.012961894910927125,4494921.031863584,0.9811468162627907,0.0,0.0
signal_comparison,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,2-3,1000,2000,1261802993,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.6798097673160837e-08,0.016798097673160838,0.4063964431291429,0.40664193836711154,0.2791499786320613,0.7812521252199428,0.0,0.18256641868489884,1.6879638547611797,1.685526221017315,0.01295857318486768,4493999.99839148,0.9811204965406934,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-1,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,0.00014252099821179858,142.52099821179857,292.6593815486706,325.3860768781132,42.65323314685374,863.2685606207183,0.72,0.017915286642497648,1.2621169450116263,1.214598485065327,0.0010689930076359109,18223408.562340133,0.8144043289286592,0.02,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-2,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,0.00014305719711189425,143.05719711189425,285.9581458241953,319.61797625847004,46.77625129590474,839.5847601207967,0.713,0.01767082634227975,1.2578446353539892,1.21105849185806,0.00106257398821675,18170556.21232859,0.8139675270032465,0.009,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-3,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,0.00016231181804539862,162.3118180453986,294.1857948833881,335.86286324400663,42.14902975557098,889.087459947061,0.684,0.017796274195876777,1.264418155183623,1.2184955090162952,0.0010694563702189465,18185441.87724379,0.8138449411323683,0.016,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-2,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-1.2421147930669996e-06,-1.2421147930669996,213.5487729839992,213.4455860721599,40.30411885781029,543.0677747053618,0.696,0.01835216367950578,1.2590126129252281,1.2244363402777307,0.001068763690445777,18179817.072330214,0.8140651415564445,0.008,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-3,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,3.228096165084433e-06,3.228096165084433,200.31778965133225,200.24362721144365,39.81887891624446,493.97409150709063,0.684,0.01836530080103092,1.2591631020662413,1.226976374339752,0.0010638865634588297,18217397.311623916,0.8149629338895468,0.008,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,2-3,1000,2000,1956694198,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,8.573477470446845e-06,8.573477470446845,215.22285596584152,215.28599900666913,42.30895742870512,521.4086661147527,0.689,0.018045954895117865,1.253089837403191,1.2193023964327114,0.0010609444110378638,18156069.69716539,0.8141314815048214,0.009,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-1,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,0.00015384845729626086,153.84845729626085,297.2310299778486,334.62136789443275,46.29543364967893,876.9210390277094,0.7035,0.017723642068714043,1.2511410212880685,1.2129814868054254,0.001054730196339593,18187981.19264412,0.8138505536382202,0.014,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-2,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,0.0001351619165712665,135.1619165712665,278.1118853268216,309.1541546556947,41.39570279167298,853.6565327058875,0.703,0.01806955348804623,1.2640042447787287,1.22449370645671,0.0010503718254352766,18210464.769592572,0.81417353028857,0.012,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-3,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,0.000165744480080738,165.744480080738,301.98164154013875,344.4104354525243,45.21478712134471,911.1901300045635,0.707,0.0177043126672012,1.2627362020055783,1.2167334677160757,0.001056246420960094,18199070.163487494,0.8140954108315811,0.017,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-2,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,2.858149773374872e-06,2.858149773374872,210.77253383908172,210.73921683104788,41.22184960694681,528.8570927009681,0.6945,0.018188829818587205,1.2561413958220309,1.218401533604258,0.001050381258771425,18192637.016822234,0.8145501325019474,0.005,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-3,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,9.055859540021412e-06,9.055859540021412,207.33327639062358,207.47916171782137,42.301646696408376,519.7995771264149,0.701,0.01802437064730359,1.2512584821350086,1.2074579723282453,0.0010525170804458707,18177980.893952135,0.8143152170184697,0.0065,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,2-3,1000,2000,3453973746,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.5982304609000564e-05,15.982304609000563,206.72835508918777,207.29370118770433,43.682351237671995,522.1155605822197,0.7075,0.018100770856972054,1.2450817047792724,1.2072786921721512,0.00104752757783803,18195266.699012566,0.8143777795284203,0.006,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,147511145,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,2.497867378110146e-07,0.2497867378110146,12.579717485353868,12.57590697062016,7.862662413318127,26.391932890055777,0.096,0.035814374420255556,1.2887756009850544,1.2795384046038722,0.001231697233980512,5673376.220290211,0.9213803547494763,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,147511145,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,9.547139984698686e-08,0.09547139984698687,12.56426602305788,12.558345221630805,7.894270888229507,25.454868949772404,0.097,0.03655459905525997,1.307011864838012,1.2939567358551614,0.0012899262358090685,5668401.488952649,0.92143433618769,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,147511145,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,-4.0784884487193003e-07,-0.40784884487193,12.948421672778107,12.948370664779297,7.820088774607473,25.397760208260497,0.114,0.036084857183232205,1.3002357051469617,1.2937516902425916,0.0012712106836385946,5673566.5289468635,0.9212564474497299,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,147511145,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-4.562495821879206e-08,-0.04562495821879206,11.985184943767491,11.979277737617869,7.441151826961951,22.834798759559426,0.072,0.03808934577318493,1.290413398286746,1.2799655500575313,0.0013018980060867757,5672561.166249124,0.9225278308604904,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,147511145,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-1.678135348268569e-07,-0.16781353482685687,12.92693228440666,12.921556953007661,8.686558519483299,25.405805620989494,0.091,0.03817962051132818,1.2934141822298135,1.287360234165841,0.0013203059341072145,5679364.694203112,0.9226049910541951,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,147511145,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,4.618758577900434e-07,0.4618758577900434,12.707623443556978,12.709663221252754,7.801365522954296,26.100141372493862,0.103,0.03793207783558327,1.2902774111929558,1.2847253310824533,0.0013070477522244739,5673058.683830681,0.9224446331418901,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,6.950442026460973e-07,0.6950442026460973,13.272436813996165,13.287309232333756,8.375404919953308,26.22775716319076,0.1035,0.03636943619241141,1.3029917162883007,1.2935315060878687,0.0012863873745929647,5669898.189682396,0.9213865620831352,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,6.335798583546159e-07,0.6335798583546159,13.94598656157994,13.956887881690996,8.39593823423571,25.320189546652106,0.0945,0.03648360970910962,1.2998211952029612,1.292592688312821,0.0012924412257089642,5669892.195045838,0.92148262717493,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,1.8150195359771507e-07,0.18150195359771507,13.287378058083394,13.28529568394195,8.206209926438072,24.786481422732262,0.106,0.03609228785565156,1.303179676085461,1.292939459490929,0.0012782900179437895,5666014.209120363,0.9212085823259749,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,1.6451760717840046e-07,0.16451760717840047,12.529698136990595,12.527645619966876,8.02894792078317,25.334120036093285,0.093,0.0378826819206022,1.287798165943604,1.2763368972034161,0.0012990858522407436,5672460.781595459,0.9223311956742184,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,7.16195768880964e-07,0.716195768880964,13.031585159875414,13.047997434570508,8.039066478455718,24.636250752692025,0.0955,0.03779672609366533,1.2880178849499713,1.2766424916889152,0.0012879864112799613,5670451.96613636,0.922343129266945,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,1908498928,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,-7.442902432001306e-08,-0.07442902432001307,12.445679181131824,12.442789980313075,7.851568250581613,24.731549425231503,0.0925,0.037904311017373245,1.2876217329133235,1.2800166259927148,0.0012866786543406553,5671244.346593325,0.9225614881512966,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,4.5312258941680055e-07,0.45312258941680056,4.529022069730207,4.549378962917353,3.0313815995444084,8.974902220609863,0.0,0.0745326787165024,1.3281464267469207,1.3230864190374958,0.0026368647548988882,4460952.364704645,0.984409750391469,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,7.259651389553518e-07,0.7259651389553519,4.339801710444433,4.397962072377263,3.011939550631905,8.25810530655505,0.0,0.07439468092030747,1.3221310758286156,1.3184543706342382,0.002598873453967604,4462075.513605991,0.9843440486168427,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-3,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,4.1146717652365106e-07,0.41146717652365106,4.550607398064651,4.566905396544334,3.2404384580801215,9.19705225275065,0.0,0.07375447424676523,1.3172721147286992,1.3151731277020795,0.0025881234785028826,4460870.34446747,0.9842354264424549,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-2,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,6.599816207995555e-09,0.0065998162079955545,4.047141007766806,4.045122315083308,2.6041153219919733,7.857757001395031,0.0,0.08287222846676073,1.3212564888288103,1.3168993266032931,0.0028598555525557413,4468820.363629365,0.9869566753471951,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,1-3,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,9.882894702845447e-07,0.9882894702845447,4.2152377804463494,4.327490888867574,2.827200826476595,8.725972201620829,0.0,0.08160865610141581,1.2970635993379178,1.2902554167505396,0.0027484644941187823,4467649.228277711,0.9868524812740626,0.0,0.0
signal_comparison,harmonic_stress,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,2-3,1000,2000,2820965030,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,7.71178226192996e-07,0.7711782261929959,4.352454684655601,4.418102961311867,2.9894412702771898,8.568895596106012,0.0,0.08180828222704095,1.3027145561563227,1.2963691565057438,0.0027732271947722128,4468802.77609926,0.9867937843524694,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,3711322468,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.262137077056628e-07,0.5262137077056628,4.534581989497876,4.5638857861197755,2.9923972685250435,8.990598844571469,0.0,0.07448969736360572,1.3259656426232653,1.3186850702535824,0.00261822100869131,4460651.043287281,0.9844634610116351,0.0,0.0
signal_comparison,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,3711322468,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,4.201514783377622e-07,0.4201514783377622,4.5446493945854725,4.5628980336399865,3.023899783085823,9.048749615389426,0.0,0.07436719693149593,1.3253981207221845,1.3204363653569149,0.002608511678475833,4461059.849259792,0.9844869804397672,0.0,0.0
