geometry,trajectory_kind,sequence_index,seed,variant,period,processing_time_s,valid,confirmed,status,failure_reason,position_error_m,velocity_error_mps,state_nees,valid_and_covered,reset_count,first_confirmation_time_s,last_recovery_duration_s,history_node_count,history_memory_bytes,total_runtime_s
informative,smooth_turn,4,20260916,manoeuvre_history,post,11.5,1,1,confirmed,,1.6126066089042483,0.4472825809474265,1.393924814502358,1,0,3.0137904578764547,nan,19,105032,0.003286400002252776
informative,smooth_turn,4,20260916,manoeuvre_history,post,12.0,1,1,confirmed,,1.9810711001591452,1.0731787656492868,1.198118284803871,1,0,3.0137904578764547,nan,21,128184,0.001691099998424761
informative,smooth_turn,4,20260916,manoeuvre_history,post,12.5,1,1,confirmed,,2.0179511621518413,0.8392224724796936,2.234609392336719,1,0,3.0137904578764547,nan,20,116320,0.005422599999292288
informative,smooth_turn,4,20260916,manoeuvre_history,post,14.5,1,1,confirmed,,3.6897821191954474,0.8392224724796936,1.0288116578154296,1,0,3.0137904578764547,nan,20,116320,0.00014490000467048958
informative,smooth_turn,5,20260916,confirmed_recovery,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.8399994587525725e-05
informative,smooth_turn,5,20260916,confirmed_recovery,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.0600000678095967e-05
informative,smooth_turn,5,20260916,confirmed_recovery,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,6.529999518534169e-05
informative,smooth_turn,5,20260916,confirmed_recovery,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00016010000399546698
informative,smooth_turn,5,20260916,confirmed_recovery,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0002597999991849065
informative,smooth_turn,5,20260916,confirmed_recovery,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.049269399998593144
informative,smooth_turn,5,20260916,confirmed_recovery,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.003158900006383192
informative,smooth_turn,5,20260916,confirmed_recovery,pre,3.5,1,1,confirmed,,0.6363108457281619,0.33663143825732506,5.827119785545793,1,0,3.359617830955261,nan,0,0,0.05882650000421563
informative,smooth_turn,5,20260916,confirmed_recovery,pre,4.0,1,1,confirmed,,0.4439293377051545,0.2436374312996535,4.767076442333726,1,0,3.359617830955261,nan,0,0,0.0006995999938226305
informative,smooth_turn,5,20260916,confirmed_recovery,pre,4.5,1,1,confirmed,,1.0416733190265266,0.26267952176835185,8.505641348399742,1,0,3.359617830955261,nan,0,0,0.0014561999996658415
informative,smooth_turn,5,20260916,confirmed_recovery,during,5.0,1,1,confirmed,,1.0624349098097172,0.23172008401099203,9.011589999535264,1,0,3.359617830955261,nan,0,0,0.001717099999950733
informative,smooth_turn,5,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,1.0542559855766416,0.13063380471967725,33.262407406177466,0,0,3.359617830955261,nan,0,0,0.0007021000055829063
informative,smooth_turn,5,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,0.8250895417523068,0.6288692066667455,407.97628219066974,0,0,3.359617830955261,nan,0,0,0.0018969000011566095
informative,smooth_turn,5,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,0.7792118397829,1.3992190970318326,1889.8699140670958,0,0,3.359617830955261,nan,0,0,0.0006976000004215166
informative,smooth_turn,5,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,1.169487740310689,2.2589671253438417,5221.141010691721,0,0,3.359617830955261,nan,0,0,0.0012996000004932284
informative,smooth_turn,5,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,2.3496043676140546,3.157876137776489,10545.932593170439,0,0,3.359617830955261,nan,0,0,0.0012715000048046932
informative,smooth_turn,5,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,3.9297077785113195,3.8941450156893276,17066.42689166753,0,0,3.359617830955261,nan,0,0,0.0012750000023515895
informative,smooth_turn,5,20260916,confirmed_recovery,during,8.5,1,1,confirmed,,5.910024089954792,4.421243769967938,22950.837681335066,0,0,3.359617830955261,nan,0,0,0.001283600002352614
informative,smooth_turn,5,20260916,confirmed_recovery,during,9.0,1,1,confirmed,,8.168083533078331,4.622810464203567,25552.69131054675,0,0,3.359617830955261,nan,0,0,9.270000009564683e-05
informative,smooth_turn,5,20260916,confirmed_recovery,post,9.5,0,0,questionable,consistency_lost_reinitialization_required,nan,nan,nan,0,1,3.359617830955261,nan,0,0,0.0018291000014869496
informative,smooth_turn,5,20260916,confirmed_recovery,post,10.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.359617830955261,nan,0,0,0.00027409999893279746
informative,smooth_turn,5,20260916,confirmed_recovery,post,10.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.359617830955261,nan,0,0,2.479999966453761e-05
informative,smooth_turn,5,20260916,confirmed_recovery,post,11.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.359617830955261,nan,0,0,0.03313170000183163
informative,smooth_turn,5,20260916,confirmed_recovery,post,11.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.359617830955261,nan,0,0,0.0023178999981610104
informative,smooth_turn,5,20260916,confirmed_recovery,post,12.0,1,1,confirmed,,2.0384648094120843,1.1141210889595163,6.368965577448922,1,1,3.359617830955261,2.683961678188954,0,0,0.056012199995166156
informative,smooth_turn,5,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.4611919386750696,0.4200741813445303,7.032611985036744,1,1,3.359617830955261,2.683961678188954,0,0,0.0007437999956891872
informative,smooth_turn,5,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,2.2407302726596767,0.4200741813445303,7.032611985036811,1,1,3.359617830955261,2.683961678188954,0,0,0.00010029999975813553
informative,smooth_turn,5,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.85999961104244e-05
informative,smooth_turn,5,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1000003723893315e-05
informative,smooth_turn,5,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,6.380000559147447e-05
informative,smooth_turn,5,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00016199999663513154
informative,smooth_turn,5,20260916,manoeuvre_history,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0002730999985942617
informative,smooth_turn,5,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03219589999935124
informative,smooth_turn,5,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0018341000031796284
informative,smooth_turn,5,20260916,manoeuvre_history,pre,3.5,1,1,confirmed,,1.4174198218963194,0.6129125336806196,5.458419488698417,1,0,3.359617830955261,nan,3,2760,0.05480620000162162
informative,smooth_turn,5,20260916,manoeuvre_history,pre,4.0,1,1,confirmed,,0.8693641237081963,0.3681801861882737,2.428856956054137,1,0,3.359617830955261,nan,6,10704,0.0014370999997481704
informative,smooth_turn,5,20260916,manoeuvre_history,pre,4.5,1,1,confirmed,,1.3614947826616044,0.4562833485460858,4.1714726628052805,1,0,3.359617830955261,nan,11,35464,0.0023596000028192066
informative,smooth_turn,5,20260916,manoeuvre_history,during,5.0,1,1,confirmed,,1.2136563655499146,0.2053673619972233,2.8862508236011712,1,0,3.359617830955261,nan,17,84184,0.003130100005364511
informative,smooth_turn,5,20260916,manoeuvre_history,during,5.5,1,1,confirmed,,0.9397815540766647,0.10908846850478605,1.961120776771855,1,0,3.359617830955261,nan,19,105032,0.002236399996036198
informative,smooth_turn,5,20260916,manoeuvre_history,during,6.0,1,1,confirmed,,0.5830770612367836,1.2449405482941218,2.778623855583045,1,0,3.359617830955261,nan,23,153640,0.005518400001164991
informative,smooth_turn,5,20260916,manoeuvre_history,during,6.5,1,1,confirmed,,1.0342101088257913,1.7548216530013867,4.066412799696741,1,0,3.359617830955261,nan,22,140624,0.0020172000004095025
informative,smooth_turn,5,20260916,manoeuvre_history,during,7.0,1,1,confirmed,,1.1358360003153778,2.055787450766091,7.324370366733439,1,0,3.359617830955261,nan,21,128184,0.0036774000036530197
informative,smooth_turn,5,20260916,manoeuvre_history,during,7.5,1,1,confirmed,,2.265426968275725,3.1257293698084485,8.300315720752645,1,0,3.359617830955261,nan,20,116320,0.004095600001164712
informative,smooth_turn,5,20260916,manoeuvre_history,during,8.0,1,1,confirmed,,2.496075062607769,2.338878711844505,8.480023290039917,1,0,3.359617830955261,nan,19,105032,0.0037248000007821247
informative,smooth_turn,5,20260916,manoeuvre_history,during,8.5,1,1,confirmed,,3.426549080603081,3.0526923813904445,9.870255463379666,1,0,3.359617830955261,nan,20,116320,0.003652300001704134
informative,smooth_turn,5,20260916,manoeuvre_history,during,9.0,1,1,confirmed,,4.963972233036286,3.22774371481247,8.8182017489652,1,0,3.359617830955261,nan,20,116320,0.0001049999991664663
informative,smooth_turn,5,20260916,manoeuvre_history,post,9.5,1,1,confirmed,,2.186392076318175,1.244872547848579,2.5331554005231007,1,0,3.359617830955261,nan,21,128184,0.005401800000981893
informative,smooth_turn,5,20260916,manoeuvre_history,post,10.0,1,1,confirmed,,0.9983893307392143,0.642840213300184,1.2408890732723763,1,0,3.359617830955261,nan,21,128184,0.005612699998891912
informative,smooth_turn,5,20260916,manoeuvre_history,post,10.5,1,1,confirmed,,1.3111200234535514,0.642840213300184,0.8504942344142046,1,0,3.359617830955261,nan,21,128184,0.00010359999578213319
informative,smooth_turn,5,20260916,manoeuvre_history,post,11.0,1,1,confirmed,,1.3703242293712623,0.9010309305018462,1.4728894805817498,1,0,3.359617830955261,nan,21,128184,0.005505999994056765
informative,smooth_turn,5,20260916,manoeuvre_history,post,11.5,1,1,confirmed,,1.6544134147961043,0.9003581613618269,4.576053504493106,1,0,3.359617830955261,nan,21,128184,0.006442799996875692
informative,smooth_turn,5,20260916,manoeuvre_history,post,12.0,1,1,confirmed,,1.4420449585057327,0.6110192431744176,3.408389087917005,1,0,3.359617830955261,nan,22,140624,0.003708199998072814
informative,smooth_turn,5,20260916,manoeuvre_history,post,12.5,1,1,confirmed,,1.5958154572427086,0.5813047825202778,3.022015207105882,1,0,3.359617830955261,nan,21,128184,0.0019721999997273088
informative,smooth_turn,5,20260916,manoeuvre_history,post,14.5,1,1,confirmed,,2.679177584415453,0.5813047825202778,0.6850802717870194,1,0,3.359617830955261,nan,21,128184,0.00010680000559659675
informative,smooth_turn,6,20260916,confirmed_recovery,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.6199999663513154e-05
informative,smooth_turn,6,20260916,confirmed_recovery,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1299998732283711e-05
informative,smooth_turn,6,20260916,confirmed_recovery,pre,1.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.0199997632298619e-05
informative,smooth_turn,6,20260916,confirmed_recovery,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00022049999824957922
informative,smooth_turn,6,20260916,confirmed_recovery,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00024700000358279794
informative,smooth_turn,6,20260916,confirmed_recovery,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03496389999781968
informative,smooth_turn,6,20260916,confirmed_recovery,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0010822000040207058
informative,smooth_turn,6,20260916,confirmed_recovery,pre,3.5,1,1,confirmed,,1.700318157237483,0.6302111351900321,7.62946553584253,1,0,3.158733047273924,nan,0,0,0.06338229999528266
informative,smooth_turn,6,20260916,confirmed_recovery,pre,4.0,1,1,confirmed,,1.4179548249367384,0.4292341217787319,6.492198959893719,1,0,3.158733047273924,nan,0,0,0.0007028999971225858
informative,smooth_turn,6,20260916,confirmed_recovery,pre,4.5,1,1,confirmed,,0.6789905800082956,0.21283899028185585,3.5490610940323206,1,0,3.158733047273924,nan,0,0,0.0020073999985470437
informative,smooth_turn,6,20260916,confirmed_recovery,during,5.0,1,1,confirmed,,0.6749879426438219,0.2067685029737878,3.6421343409789784,1,0,3.158733047273924,nan,0,0,0.0007057999973767437
informative,smooth_turn,6,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,0.43151619629157795,0.15684160255868637,22.353722214979154,0,0,3.158733047273924,nan,0,0,0.001902900003187824
informative,smooth_turn,6,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,0.1452806478860379,0.6991860473055245,354.75353614101175,0,0,3.158733047273924,nan,0,0,0.0015692999950260855
informative,smooth_turn,6,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,0.6057566654973461,1.513772817779936,1685.068443920131,0,0,3.158733047273924,nan,0,0,0.0007211999982246198
informative,smooth_turn,6,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,1.403632378325501,2.3732316473956243,4709.840067595898,0,0,3.158733047273924,nan,0,0,0.0012927999996463768
informative,smooth_turn,6,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,2.4477957033414186,3.2002400883518876,9618.934793167007,0,0,3.158733047273924,nan,0,0,0.0018876000031013973
informative,smooth_turn,6,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,4.233920491803638,3.9687879130939345,15729.41839292038,0,0,3.158733047273924,nan,0,0,0.000690499997290317
informative,smooth_turn,6,20260916,confirmed_recovery,during,8.5,1,1,confirmed,,6.2552105756943215,4.489826274927986,21314.241247973398,0,0,3.158733047273924,nan,0,0,0.0006916000056662597
informative,smooth_turn,6,20260916,confirmed_recovery,during,9.0,1,1,confirmed,,8.554504985048533,4.692021886109075,23806.853000206793,0,0,3.158733047273924,nan,0,0,0.0019113000016659498
informative,smooth_turn,6,20260916,confirmed_recovery,post,9.5,0,0,questionable,consistency_lost_reinitialization_required,nan,nan,nan,0,1,3.158733047273924,nan,0,0,0.0006338000021059997
informative,smooth_turn,6,20260916,confirmed_recovery,post,10.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.158733047273924,nan,0,0,0.000261799999861978
informative,smooth_turn,6,20260916,confirmed_recovery,post,10.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.158733047273924,nan,0,0,2.3300002794712782e-05
informative,smooth_turn,6,20260916,confirmed_recovery,post,11.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.158733047273924,nan,0,0,0.03634320000128355
informative,smooth_turn,6,20260916,confirmed_recovery,post,11.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.158733047273924,nan,0,0,0.0023175999958766624
informative,smooth_turn,6,20260916,confirmed_recovery,post,12.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.158733047273924,nan,0,0,9.73999995039776e-05
informative,smooth_turn,6,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.244477524876528,0.7732405224934396,4.218345431882443,1,1,3.158733047273924,2.966998600689795,0,0,0.06076069999835454
informative,smooth_turn,6,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,2.7643186810707756,0.7732405224934396,4.218345431882351,1,1,3.158733047273924,2.966998600689795,0,0,0.00010279999696649611
informative,smooth_turn,6,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.7099999240599573e-05
informative,smooth_turn,6,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.09999964479357e-05
informative,smooth_turn,6,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.0299998393747956e-05
informative,smooth_turn,6,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0002103000006172806
informative,smooth_turn,6,20260916,manoeuvre_history,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00025040000036824495
informative,smooth_turn,6,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03413600000203587
informative,smooth_turn,6,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0010828000013134442
informative,smooth_turn,6,20260916,manoeuvre_history,pre,3.5,1,1,confirmed,,1.3101603802283743,0.5079864309650097,2.16662969622096,1,0,3.158733047273924,nan,2,1264,0.06105039999965811
informative,smooth_turn,6,20260916,manoeuvre_history,pre,4.0,1,1,confirmed,,1.5617278325021482,0.5079864309650097,2.0117748679814857,1,0,3.158733047273924,nan,4,4832,0.00029290000384207815
informative,smooth_turn,6,20260916,manoeuvre_history,pre,4.5,1,1,confirmed,,1.1966884083309903,0.415610053450144,4.292379713682341,1,0,3.158733047273924,nan,12,42144,0.0036726999969687313
informative,smooth_turn,6,20260916,manoeuvre_history,during,5.0,1,1,confirmed,,1.3410855239626436,0.4668759133889955,2.652944485125095,1,0,3.158733047273924,nan,15,65640,0.0015478999994229525
informative,smooth_turn,6,20260916,manoeuvre_history,during,5.5,1,1,confirmed,,0.7500445266261119,1.0741620152071922,1.0735489889997325,1,0,3.158733047273924,nan,21,128184,0.0054799999998067506
informative,smooth_turn,6,20260916,manoeuvre_history,during,6.0,1,1,confirmed,,0.6758276408954583,1.1300536289629632,1.5340928991701466,1,0,3.158733047273924,nan,20,116320,0.0043476999999256805
informative,smooth_turn,6,20260916,manoeuvre_history,during,6.5,1,1,confirmed,,1.7724609178345552,2.039186588297542,3.0584499863479824,1,0,3.158733047273924,nan,20,116320,0.0016402999972342514
informative,smooth_turn,6,20260916,manoeuvre_history,during,7.0,1,1,confirmed,,1.3717999245775088,2.1363422299791677,4.275318881581062,1,0,3.158733047273924,nan,21,128184,0.003275499999290332
informative,smooth_turn,6,20260916,manoeuvre_history,during,7.5,1,1,confirmed,,1.5725013034923545,2.3948263988780627,4.9968512795650835,1,0,3.158733047273924,nan,20,116320,0.0051270999974804
informative,smooth_turn,6,20260916,manoeuvre_history,during,8.0,1,1,confirmed,,2.429823004580107,2.41113663763208,4.854822827706606,1,0,3.158733047273924,nan,20,116320,0.0018761999963317066
informative,smooth_turn,6,20260916,manoeuvre_history,during,8.5,1,1,confirmed,,4.613352967374725,3.23243543745348,7.072687324233583,1,0,3.158733047273924,nan,21,128184,0.0018376000007265247
informative,smooth_turn,6,20260916,manoeuvre_history,during,9.0,1,1,confirmed,,2.227748682673302,1.337285759947366,4.743158426562148,1,0,3.158733047273924,nan,20,116320,0.004970900001353584
informative,smooth_turn,6,20260916,manoeuvre_history,post,9.5,1,1,confirmed,,3.294141068454699,1.5267854852999905,5.276622288236771,1,0,3.158733047273924,nan,20,116320,0.002052100004220847
informative,smooth_turn,6,20260916,manoeuvre_history,post,10.0,1,1,confirmed,,0.3911060903019586,0.6522751388900433,0.6061864215713366,1,0,3.158733047273924,nan,21,128184,0.005458999999973457
informative,smooth_turn,6,20260916,manoeuvre_history,post,10.5,1,1,confirmed,,0.6470586080670668,0.6522751388900433,0.39577221470132784,1,0,3.158733047273924,nan,21,128184,0.00010590000601951033
informative,smooth_turn,6,20260916,manoeuvre_history,post,11.0,1,1,confirmed,,1.8995631282409238,0.9354477449171228,1.6499741763429958,1,0,3.158733047273924,nan,20,116320,0.00503230000322219
informative,smooth_turn,6,20260916,manoeuvre_history,post,11.5,1,1,confirmed,,0.589493188027938,0.30935516060720014,0.6875677476081599,1,0,3.158733047273924,nan,21,128184,0.0055489000005763955
informative,smooth_turn,6,20260916,manoeuvre_history,post,12.0,1,1,confirmed,,0.7034848809440684,0.30935516060720014,0.43059319983802236,1,0,3.158733047273924,nan,21,128184,0.00010240000119665638
informative,smooth_turn,6,20260916,manoeuvre_history,post,12.5,1,1,confirmed,,0.31461425797181464,0.11148500185897896,0.20786384887485632,1,0,3.158733047273924,nan,20,116320,0.005045500001870096
informative,smooth_turn,6,20260916,manoeuvre_history,post,14.5,1,1,confirmed,,0.42691514292962446,0.11148500185897896,0.029148343559430072,1,0,3.158733047273924,nan,20,116320,0.0001053000014508143
informative,smooth_turn,7,20260916,confirmed_recovery,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.739999424898997e-05
informative,smooth_turn,7,20260916,confirmed_recovery,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1500000255182385e-05
informative,smooth_turn,7,20260916,confirmed_recovery,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00013789999502478167
informative,smooth_turn,7,20260916,confirmed_recovery,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00025290000485256314
informative,smooth_turn,7,20260916,confirmed_recovery,pre,2.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.05916140000044834
informative,smooth_turn,7,20260916,confirmed_recovery,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0005625999983749352
informative,smooth_turn,7,20260916,confirmed_recovery,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0018415000013192184
informative,smooth_turn,7,20260916,confirmed_recovery,pre,3.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.09283950000099139
informative,smooth_turn,7,20260916,confirmed_recovery,pre,4.0,1,1,confirmed,,2.1881511699774725,0.7864635491982976,10.215323306338561,1,0,3.6500054817004144,nan,0,0,0.05284650000248803
informative,smooth_turn,7,20260916,confirmed_recovery,pre,4.5,1,1,confirmed,,1.1793278997441785,0.42432858616064173,7.070129305924084,1,0,3.6500054817004144,nan,0,0,0.0020059999951627105
informative,smooth_turn,7,20260916,confirmed_recovery,during,5.0,1,1,confirmed,,1.168120420055318,0.39403617817333403,11.869714101550871,1,0,3.6500054817004144,nan,0,0,0.0014137999969534576
informative,smooth_turn,7,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,0.9978482533428354,0.16006246157362486,26.31075604949515,0,0,3.6500054817004144,nan,0,0,0.001329000006080605
informative,smooth_turn,7,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,0.6320477635210455,0.5588618446814546,346.77138577720626,0,0,3.6500054817004144,nan,0,0,0.0013622999977087602
informative,smooth_turn,7,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,0.3839696220071004,1.3261508680157255,1643.813931600168,0,0,3.6500054817004144,nan,0,0,0.0007899999982328154
informative,smooth_turn,7,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,0.9762289496631669,2.2792407981549205,4532.881467419301,0,0,3.6500054817004144,nan,0,0,0.0012978000013390556
informative,smooth_turn,7,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,2.423565671979747,3.1855960993951027,9115.671904705261,0,0,3.6500054817004144,nan,0,0,0.0014575000022887252
informative,smooth_turn,7,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,3.778683007297802,3.882339937309112,14647.978006314686,0,0,3.6500054817004144,nan,0,0,0.0013858999955118634
informative,smooth_turn,7,20260916,confirmed_recovery,during,8.5,1,1,confirmed,,5.857436745601492,4.420208992324417,19588.377762471042,0,0,3.6500054817004144,nan,0,0,0.00165049999486655
informative,smooth_turn,7,20260916,confirmed_recovery,during,9.0,0,0,questionable,consistency_lost_reinitialization_required,nan,nan,nan,0,1,3.6500054817004144,nan,0,0,0.001295800000661984
informative,smooth_turn,7,20260916,confirmed_recovery,post,9.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.6500054817004144,nan,0,0,8.579999848734587e-05
informative,smooth_turn,7,20260916,confirmed_recovery,post,10.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.6500054817004144,nan,0,0,0.00033319999783998355
informative,smooth_turn,7,20260916,confirmed_recovery,post,10.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.6500054817004144,nan,0,0,0.00021630000264849514
informative,smooth_turn,7,20260916,confirmed_recovery,post,11.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.6500054817004144,nan,0,0,0.03655350000190083
informative,smooth_turn,7,20260916,confirmed_recovery,post,11.5,1,1,confirmed,,1.6665053261299485,1.0930477444997544,5.1940508485658885,1,1,3.6500054817004144,2.4310872233519785,0,0,0.05122970000229543
informative,smooth_turn,7,20260916,confirmed_recovery,post,12.0,1,1,confirmed,,0.31651850235416445,0.42292655031788934,4.3678091116285716,1,1,3.6500054817004144,2.4310872233519785,0,0,0.0013445000004139729
informative,smooth_turn,7,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.9215104725133598,0.941147056046538,5.7939636845522875,1,1,3.6500054817004144,2.4310872233519785,0,0,0.00131899999541929
informative,smooth_turn,7,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,3.7984599349482737,0.941147056046538,5.79396368455248,1,1,3.6500054817004144,2.4310872233519785,0,0,0.0001064000025507994
informative,smooth_turn,7,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.7400001524947584e-05
informative,smooth_turn,7,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.0899995686486363e-05
informative,smooth_turn,7,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0001277999981539324
informative,smooth_turn,7,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00020149999909335747
informative,smooth_turn,7,20260916,manoeuvre_history,pre,2.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.04476730000169482
informative,smooth_turn,7,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0005627999998978339
informative,smooth_turn,7,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0017781999995349906
informative,smooth_turn,7,20260916,manoeuvre_history,pre,3.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.09019989999796962
