sequence_name,frame_index,estimator_variant,frame_start_sample,frame_end_sample_inclusive,maximum_reception_sample_used,frame_length,hop_length,overlap_samples,overlap_fraction,frame_content_sha256,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,frame_reception_span_s,nominal_frame_duration_s,centroid_emission_time_s,estimate_reference_timestamp_s,estimate_available_reception_time_s,physical_propagation_delay_s,frame_acquisition_latency_s,frame_acquisition_latency_definition,shared_gcc_frontend_runtime_s,estimator_backend_runtime_s,algorithm_runtime_s,total_emission_to_available_latency_s,truth_x,truth_y,truth_z,truth_azimuth_deg,truth_elevation_deg,truth_distance_m,estimate_x,estimate_y,estimate_z,estimate_azimuth_deg,estimate_elevation_deg,valid,boundary_hit,quality_score_probability_claimed,gcc_peak_ratios_used_pairs,gcc_peak_curvatures_used_pairs,gcc_spectral_energies_used_pairs,gcc_mean_peak_ratio,gcc_minimum_peak_ratio,gcc_mean_peak_curvature,gcc_total_spectral_energy,gcc_boundary_count,gcc_valid_pair_count,srp_peak_score,srp_score_margin,srp_local_negative_score_hessian,srp_local_curvature_eigenvalues,srp_used_spectral_energy,srp_mean_spectral_energy_fraction,geodesic_angular_error_deg,nominal_stream_snr_db,effective_stream_snr_db,base_seed,source_seed,noise_seed,chunk_size_samples,fir_length,maximum_interpolation_working_set_elements,truth_definition,truth_used_by_estimator,future_samples_used,future_doa_estimates_used,frame_samples_from_single_continuous_stream,sequential_independent_bearings_not_tracking,frame_count_is_independent_trial_count
stationary,37,all_6_equal_gcc_wls,9472,10495,10495,1024,256,768,0.75,9f3dac56792c0a37dc48c2e0f5b11d62f0078f3664b7d56e522aff65edb72c08,0.29733333333333334,0.30798958333333337,0.31864583333333335,0.021312500000000012,0.021333333333333333,0.23510328595724006,0.23510328595724006,0.32092923325796924,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0012974999845027924,0.0009858999401330948,0.002283399924635887,0.08582594730072918,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6121730795898153,0.6123584710555897,0.5002611553498657,45.00867445878374,30.017279403464787,True,False,False,"(2.0364015563377835, 2.0651106942453583, 1.7087764794034213, 2.1720424796222395, 1.690831661462181, 1.6853984214700641)","(0.026892091361049364, 0.026884593419612857, 0.02636343675373526, 0.028875083179743355, 0.02811873016071409, 0.028134773541501845)","(917775.3549104807, 919298.356048018, 916331.8844757474, 931877.6577873837, 929191.7431242757, 930076.2620709684)",1.893093548756841,1.6853984214700641,0.027544784736059463,5544551.258416873,0,6,,,,,,,0.018841513502907616,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,37,equal_weight_srp_phat,9472,10495,10495,1024,256,768,0.75,9f3dac56792c0a37dc48c2e0f5b11d62f0078f3664b7d56e522aff65edb72c08,0.29733333333333334,0.30798958333333337,0.31864583333333335,0.021312500000000012,0.021333333333333333,0.23510328595724006,0.23510328595724006,0.3234784333438923,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0012974999845027924,0.0035351000260561705,0.004832600010558963,0.08837514738665225,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6121779848227754,0.6123536622187461,0.5002610391241912,45.00821993723088,30.0172717126969,True,False,False,,,,,,,,,,0.38786730034802264,0.13655401979046589,"(61.29536317357238, -0.002648548893493273, -0.002648548893493273, 60.16966943381959)","(60.16966320230904, 61.29536940508293)",5544551.258416873,0.99075594638715,0.01868097333247899,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,38,reference_3_gcc_wls,9728,10751,10751,1024,256,768,0.75,1c7efb5db3f7f6092547c15bcb7950cf4e70fa72d52e062c2e122c802fdf9a09,0.30266666666666664,0.3133229166666667,0.3239791666666667,0.021312500000000068,0.021333333333333333,0.24043661929057336,0.24043661929057336,0.3263659666801493,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001399399945512414,0.0009874000679701567,0.0023868000134825706,0.08592934738957592,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6123032077197196,0.611805060902526,0.5007787428298037,44.97668367303847,30.051534598724412,True,False,False,"(2.080950972933511, 2.0614757519293128, 1.7348095971697477)","(0.02783205719330356, 0.027842219480891717, 0.026883308717613796)","(933567.1422138212, 932592.7700571947, 931448.238881902)",1.9590787740108573,1.7348095971697477,0.027519195130603025,2797608.1511529176,0,3,,,,,,,0.05534746013530614,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,38,all_6_equal_gcc_wls,9728,10751,10751,1024,256,768,0.75,1c7efb5db3f7f6092547c15bcb7950cf4e70fa72d52e062c2e122c802fdf9a09,0.30266666666666664,0.3133229166666667,0.3239791666666667,0.021312500000000068,0.021333333333333333,0.24043661929057336,0.24043661929057336,0.32633336666474744,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001399399945512414,0.0009548000525683165,0.0023541999980807304,0.08589674737417408,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6125681098673394,0.6119414974253296,0.5002878316553389,44.97068030747173,30.019044616773215,True,False,False,"(2.080950972933511, 2.0614757519293128, 1.7348095971697477, 2.174163112196049, 1.6802215346756821, 1.696415863608735)","(0.02783205719330356, 0.027842219480891717, 0.026883308717613796, 0.02879787429250452, 0.027854020549212655, 0.028053155740048186)","(933567.1422138212, 932592.7700571947, 931448.238881902, 950949.351195503, 949680.4134097118, 948244.8383439947)",1.9046728054188398,1.6802215346756821,0.02787710599559574,5646482.754102128,0,6,,,,,,,0.03173809933076558,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,38,equal_weight_srp_phat,9728,10751,10751,1024,256,768,0.75,1c7efb5db3f7f6092547c15bcb7950cf4e70fa72d52e062c2e122c802fdf9a09,0.30266666666666664,0.3133229166666667,0.3239791666666667,0.021312500000000068,0.021333333333333333,0.24043661929057336,0.24043661929057336,0.3287795666648696,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001399399945512414,0.003401000052690506,0.00480039999820292,0.08834294737429627,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6125722974395168,0.6119330968658345,0.5002929795328548,44.970091196022395,30.01938526358421,True,False,False,,,,,,,,,,0.38762268683192724,0.13714790785676195,"(61.624139930059435, -0.031858620094301605, -0.031858620094301605, 60.326449831708366)","(60.32566816536651, 61.62492159640129)",5646482.754102128,0.9914620854029801,0.03235057615272657,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,39,reference_3_gcc_wls,9984,11007,11007,1024,256,768,0.75,0528a760ad9b5f88fab5602df1e97becb704a234172c4c7407808850b383dbf3,0.308,0.31865625,0.3293125,0.021312500000000012,0.021333333333333333,0.24576995262390666,0.24576995262390666,0.33210920010786504,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001813800074160099,0.0009829000337049365,0.0027967001078650355,0.08633924748395838,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6123092494186702,0.6117440604636183,0.5008458720642806,44.973544502360234,30.055978242140824,True,False,False,"(2.046155676208113, 2.033786603942089, 1.6722448170470632)","(0.027334134438957325, 0.027706191146829373, 0.026450129510756204)","(948567.8615979711, 948710.9978846335, 942264.6209266195)",1.9173956990657548,1.6722448170470632,0.027163485032180967,2839543.480409224,0,3,,,,,,,0.06048295087042783,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,39,all_6_equal_gcc_wls,9984,11007,11007,1024,256,768,0.75,0528a760ad9b5f88fab5602df1e97becb704a234172c4c7407808850b383dbf3,0.308,0.31865625,0.3293125,0.021312500000000012,0.021333333333333333,0.24576995262390666,0.24576995262390666,0.3320644001159817,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001813800074160099,0.000938100041821599,0.002751900115981698,0.08629444749207504,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6126603325279576,0.611782486931674,0.500369369196825,44.95892267216207,30.024440279628568,True,False,False,"(2.046155676208113, 2.033786603942089, 1.6722448170470632, 2.114597178474624, 1.665755803228316, 1.711321768506242)","(0.027334134438957325, 0.027706191146829373, 0.026450129510756204, 0.028400071778618197, 0.027494461747693377, 0.027791525193815225)","(948567.8615979711, 948710.9978846335, 942264.6209266195, 957684.2459391132, 951498.7245166874, 951909.8412022971)",1.873976974567741,1.665755803228316,0.02752941896944495,5700636.292067322,0,6,,,,,,,0.04315698852934833,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,39,equal_weight_srp_phat,9984,11007,11007,1024,256,768,0.75,0528a760ad9b5f88fab5602df1e97becb704a234172c4c7407808850b383dbf3,0.308,0.31865625,0.3293125,0.021312500000000012,0.021333333333333333,0.24576995262390666,0.24576995262390666,0.3342470000879839,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.001813800074160099,0.0031207000138238072,0.004934500087983906,0.08847704746407725,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6126708450487737,0.6117776171750626,0.5003624513798214,44.95820307688918,30.02398248881161,True,False,False,,,,,,,,,,0.3905304688091253,0.13504663068335543,"(60.806676124148915, -0.12840837241755362, -0.12840837241755362, 59.65774214757434)","(59.64356575422994, 60.820852517493314)",5700636.292067322,0.992427536355251,0.04341750946311987,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,40,reference_3_gcc_wls,10240,11263,11263,1024,256,768,0.75,6131f2df2ca2530dff94b4123f42dc8eb361c049d3ab645a52d4ffc5e3658db6,0.31333333333333335,0.32398958333333333,0.3346458333333333,0.021312499999999956,0.021333333333333333,0.25110328595724,0.25110328595724,0.3370690333911528,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0013655000366270542,0.0010577000211924314,0.0024232000578194857,0.08596574743391278,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6116710732630724,0.6123594824083606,0.5008735992620953,45.032223815215865,30.057813712001533,True,False,False,"(2.060790609875015, 2.110850447683981, 1.647768453460729)","(0.027614105641515285, 0.027495487355750026, 0.026417287103643772)","(1032180.716899446, 1039393.7838627454, 1034428.9683931065)",1.9398031703399081,1.647768453460729,0.02717562670030303,3106003.4691552976,0,3,,,,,,,0.06419308398751686,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,40,all_6_equal_gcc_wls,10240,11263,11263,1024,256,768,0.75,6131f2df2ca2530dff94b4123f42dc8eb361c049d3ab645a52d4ffc5e3658db6,0.31333333333333335,0.32398958333333333,0.3346458333333333,0.021312499999999956,0.021333333333333333,0.25110328595724,0.25110328595724,0.33705493340020376,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0013655000366270542,0.0010436000302433968,0.002409100066870451,0.08595164744296374,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6118728755390164,0.612259174991315,0.5007497247313971,45.018080833273366,30.04961379716189,True,False,False,"(2.060790609875015, 2.110850447683981, 1.647768453460729, 2.160060778025501, 1.7306718595981352, 1.7193064437774839)","(0.027614105641515285, 0.027495487355750026, 0.026417287103643772, 0.028659340678439893, 0.028004727744921465, 0.028047134089683234)","(1032180.716899446, 1039393.7838627454, 1034428.9683931065, 1037693.2547571801, 1032027.3787362045, 1040132.4540449176)",1.9049080987368077,1.647768453460729,0.027706347102325612,6215856.5566936,0,6,,,,,,,0.052024932726251694,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,40,equal_weight_srp_phat,10240,11263,11263,1024,256,768,0.75,6131f2df2ca2530dff94b4123f42dc8eb361c049d3ab645a52d4ffc5e3658db6,0.31333333333333335,0.32398958333333333,0.3346458333333333,0.021312499999999956,0.021333333333333333,0.25110328595724,0.25110328595724,0.3390997333706667,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0013655000366270542,0.003088400000706315,0.004453900037333369,0.08799644741342666,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6118852084649684,0.6122642321914648,0.5007284709708231,45.01774003928635,30.048206965806777,True,False,False,,,,,,,,,,0.3894858949416568,0.13621802532123217,"(61.2396624054317, -0.008677593996730576, -0.008677593996730576, 60.12872826637278)","(60.128660489138134, 61.23973018266635)",6215856.5566936,0.9927937628367774,0.05059474858849056,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,41,reference_3_gcc_wls,10496,11519,11519,1024,256,768,0.75,d05c1b2f6b47f3b954e6fecb75c3be29f82d6906132a9ac5476e6b5c65607250,0.31866666666666665,0.3293229166666667,0.33997916666666667,0.021312500000000012,0.021333333333333333,0.2564366192905734,0.2564366192905734,0.34266426662324617,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0016944999806582928,0.0009905999759212136,0.0026850999565795064,0.0862276473326728,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6119547969900442,0.6120590053168402,0.500894300677732,45.004877965664974,30.05918411516653,True,False,False,"(2.060298772105174, 2.070120147663359, 1.6946008469432652)","(0.027756365129568694, 0.02776599655126366, 0.026984983308850408)","(1082130.9338463433, 1087940.7739692074, 1081340.2829080008)",1.9416732555705993,1.6946008469432652,0.027502448329894253,3251411.9907235513,0,3,,,,,,,0.059334599934939836,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,41,all_6_equal_gcc_wls,10496,11519,11519,1024,256,768,0.75,d05c1b2f6b47f3b954e6fecb75c3be29f82d6906132a9ac5476e6b5c65607250,0.31866666666666665,0.3293229166666667,0.33997916666666667,0.021312500000000012,0.021333333333333333,0.2564366192905734,0.2564366192905734,0.3426142667081828,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0016944999806582928,0.0009406000608578324,0.002635100041516125,0.08617764741760942,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6122240386421999,0.6120389242101362,0.5005897339741731,44.99133660338897,30.039024161486203,True,False,False,"(2.060298772105174, 2.070120147663359, 1.6946008469432652, 2.1542020819499847, 1.6979764507733148, 1.7096104893694257)","(0.027756365129568694, 0.02776599655126366, 0.026984983308850408, 0.028626299814747402, 0.027951351078338904, 0.02804769206650215)","(1082130.9338463433, 1087940.7739692074, 1081340.2829080008, 1097010.6688211411, 1090111.8153875165, 1095537.242363778)",1.897801464800754,1.6946008469432652,0.027855447991545202,6534071.717295987,0,6,,,,,,,0.03973856899436942,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,41,equal_weight_srp_phat,10496,11519,11519,1024,256,768,0.75,d05c1b2f6b47f3b954e6fecb75c3be29f82d6906132a9ac5476e6b5c65607250,0.31866666666666665,0.3293229166666667,0.33997916666666667,0.021312500000000012,0.021333333333333333,0.2564366192905734,0.2564366192905734,0.34506286661016444,0.07288629737609331,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0016944999806582928,0.003389199962839484,0.005083699943497777,0.08862624731959107,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6122237866219398,0.6120426967916927,0.5005854296703469,44.991524980018,30.03873927935548,True,False,False,,,,,,,,,,0.3914977708555618,0.13710664369667386,"(61.41401988307527, -0.04009308650007689, -0.04009308650007689, 60.36953894630311)","(60.368002207849095, 61.41555662152929)",6534071.717295987,0.9947633767815312,0.039428165064432995,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,42,reference_3_gcc_wls,10752,11775,11775,1024,256,768,0.75,b8b24178acc5d612a829811466a8804eeceea56fe599f03b5917a8c938674838,0.324,0.33465625,0.3453125,0.021312500000000012,0.021333333333333333,0.2617699526239067,0.2617699526239067,0.3479640000499785,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.0016740000573918223,0.0009774999925866723,0.0026515000499784946,0.08619404742607184,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6120566255517634,0.6122672878399819,0.5005151899385887,45.00985855112879,30.034090549359608,True,False,False,"(2.0162090496441794, 2.0224524497968526, 1.647828502996849)","(0.026699355769184807, 0.026837320900970518, 0.026007016866926302)","(1120617.94434198, 1127076.69610724, 1121188.456237907)",1.8954966674792937,1.647828502996849,0.026514564512360544,3368883.096687127,0,3,,,,,,,0.035143047369812185,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,42,all_6_equal_gcc_wls,10752,11775,11775,1024,256,768,0.75,b8b24178acc5d612a829811466a8804eeceea56fe599f03b5917a8c938674838,0.324,0.33465625,0.3453125,0.021312500000000012,0.021333333333333333,0.2617699526239067,0.2617699526239067,0.3479375999653712,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.0016740000573918223,0.0009510999079793692,0.0026250999653711915,0.08616764734146454,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6121887090488782,0.6123327380274174,0.5002735276355468,45.00673916539357,30.018098093261802,True,False,False,"(2.0162090496441794, 2.0224524497968526, 1.647828502996849, 2.17037861596767, 1.687819114184719, 1.6882217667663382)","(0.026699355769184807, 0.026837320900970518, 0.026007016866926302, 0.028863300946277815, 0.02808416962776855, 0.028115884272133684)","(1120617.94434198, 1127076.69610724, 1121188.456237907, 1130221.7353466377, 1123887.2288587966, 1130541.693969774)",1.8721515832261015,1.647828502996849,0.027434508063876945,6753533.7548623355,0,6,,,,,,,0.019015704783393126,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
stationary,42,equal_weight_srp_phat,10752,11775,11775,1024,256,768,0.75,b8b24178acc5d612a829811466a8804eeceea56fe599f03b5917a8c938674838,0.324,0.33465625,0.3453125,0.021312500000000012,0.021333333333333333,0.2617699526239067,0.2617699526239067,0.3505171000491828,0.07288629737609331,0.010656250000000034,frame_center_reception_to_frame_end_reception,0.0016740000573918223,0.0035305999917909503,0.005204600049182773,0.08874714742527612,0.6123724356957946,0.6123724356957946,0.49999999999999994,45.0,29.999999999999996,25.0,0.6121888756925926,0.6123434651194573,0.5002601935030764,45.00723322804505,30.01721575712895,True,False,False,,,,,,,,,,0.39314864136201333,0.13690894920397584,"(61.17146387946195, -0.07212130835638912, -0.07212130835638912, 60.04509220364066)","(60.04049307244579, 61.17606301065682)",6753533.7548623355,0.9947307327292343,0.018319802827401987,20.0,20.032810138847626,20260831,2467629128,958118639,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,0,reference_3_gcc_wls,0,1023,1023,1024,256,768,0.75,301b712c27218a7a99b0072050106fca84ed950f7170cc86aa5ef0fb765563a3,0.1,0.11065625000000001,0.1213125,0.021312499999999998,0.021333333333333333,0.03747522898503747,0.03747522898503747,0.12501010009925811,0.07318102101496254,0.010656249999999992,frame_center_reception_to_frame_end_reception,0.002305900095961988,0.0013917000032961369,0.003697600099258125,0.08753487111422065,0.6733034830352638,0.5465089446683754,0.4979863382965851,39.065648697978816,29.866866396425575,25.101090208132153,0.6720405676310318,0.5470733174274357,0.4990713985163856,39.14724535680485,29.93858321330279,True,False,False,"(1.6652442383457131, 1.6876643623779024, 1.7631285566046557)","(0.025958097749920306, 0.026181924621360153, 0.026448508282229832)","(1054230.944805649, 1048790.7508583844, 1046860.5453030486)",1.705345719109424,1.6652442383457131,0.02619617688450343,3149882.240967082,0,3,,,,,,,0.1007302889757357,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,0,all_6_equal_gcc_wls,0,1023,1023,1024,256,768,0.75,301b712c27218a7a99b0072050106fca84ed950f7170cc86aa5ef0fb765563a3,0.1,0.11065625000000001,0.1213125,0.021312499999999998,0.021333333333333333,0.03747522898503747,0.03747522898503747,0.12533960016351192,0.07318102101496254,0.010656249999999992,frame_center_reception_to_frame_end_reception,0.002305900095961988,0.001721200067549944,0.004027100163511932,0.08786437117847445,0.6733034830352638,0.5465089446683754,0.4979863382965851,39.065648697978816,29.866866396425575,25.101090208132153,0.6722368215516477,0.5468596686124956,0.4990412393732305,39.12809856623411,29.936589153379582,True,False,False,"(1.6652442383457131, 1.6876643623779024, 1.7631285566046557, 2.0958227351910574, 1.979046549571988, 2.010876338028841)","(0.025958097749920306, 0.026181924621360153, 0.026448508282229832, 0.027058014017288246, 0.027183293614341797, 0.02786201210715178)","(1054230.944805649, 1048790.7508583844, 1046860.5453030486, 1050641.4736256942, 1049971.5685497446, 1046424.1375207437)",1.866963796686693,1.6652442383457131,0.02678197506538202,6296919.420663265,0,6,,,,,,,0.0882725257765619,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,0,equal_weight_srp_phat,0,1023,1023,1024,256,768,0.75,301b712c27218a7a99b0072050106fca84ed950f7170cc86aa5ef0fb765563a3,0.1,0.11065625000000001,0.1213125,0.021312499999999998,0.021333333333333333,0.03747522898503747,0.03747522898503747,0.12940390014462172,0.07318102101496254,0.010656249999999992,frame_center_reception_to_frame_end_reception,0.002305900095961988,0.005785500048659742,0.00809140014462173,0.09192867115958425,0.6733034830352638,0.5465089446683754,0.4979863382965851,39.065648697978816,29.866866396425575,25.101090208132153,0.6722221935443659,0.5468660221687234,0.4990539813524773,39.1290347803727,29.937431621714246,True,False,False,,,,,,,,,,0.3827761452479183,0.09629683977846204,"(58.41722513929549, -0.41946067392873726, -0.41946067392873726, 58.70600124791346)","(58.11799718036794, 59.005229206841015)",6296919.420663265,0.9882820435027804,0.08943563764575652,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,1,reference_3_gcc_wls,256,1279,1279,1024,256,768,0.75,be1a986ecc6351be0599a7289d66dfdb233a078ba03b02dbe0e703f13d2f0b90,0.10533333333333333,0.11598958333333334,0.12664583333333335,0.021312500000000012,0.021333333333333333,0.042835924684728924,0.042835924684728924,0.1291177334127327,0.07315365864860442,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0014136000536382198,0.0010583000257611275,0.0024719000793993473,0.08628180872800377,0.6705339408184483,0.549734745056711,0.49817260491511833,39.346485231364206,29.879173979017636,25.09170491647132,0.6700916480505306,0.5494399990906368,0.49909204623216047,39.34995535629182,29.93994842044579,True,False,False,"(1.702994097747269, 1.7284220922985705, 1.7083061353311677)","(0.02606473207475024, 0.0268150365200171, 0.026245422426956044)","(1008325.7261458146, 1000116.8308265392, 1005527.6640032039)",1.713240775125669,1.702994097747269,0.026375063673907795,3013970.2209755573,0,3,,,,,,,0.0608488331836749,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,1,all_6_equal_gcc_wls,256,1279,1279,1024,256,768,0.75,be1a986ecc6351be0599a7289d66dfdb233a078ba03b02dbe0e703f13d2f0b90,0.10533333333333333,0.11598958333333334,0.12664583333333335,0.021312500000000012,0.021333333333333333,0.042835924684728924,0.042835924684728924,0.12905953331881515,0.07315365864860442,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0014136000536382198,0.0010000999318435788,0.0024136999854817986,0.08622360863408622,0.6705339408184483,0.549734745056711,0.49817260491511833,39.346485231364206,29.879173979017636,25.09170491647132,0.6706119483174432,0.549439551533382,0.49839321221770155,39.32812983525504,29.893752590375552,True,False,False,"(1.702994097747269, 1.7284220922985705, 1.7083061353311677, 1.9098691139973727, 1.936208134927441, 2.104190767461812)","(0.02606473207475024, 0.0268150365200171, 0.026245422426956044, 0.027528354658316045, 0.027308791703696877, 0.02749814088276159)","(1008325.7261458146, 1000116.8308265392, 1005527.6640032039, 999908.1302913758, 1006813.2309779322, 999239.9060729735)",1.848331723627272,1.702994097747269,0.026910079711082984,6019931.488317839,0,6,,,,,,,0.021582489636730796,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,1,equal_weight_srp_phat,256,1279,1279,1024,256,768,0.75,be1a986ecc6351be0599a7289d66dfdb233a078ba03b02dbe0e703f13d2f0b90,0.10533333333333333,0.11598958333333334,0.12664583333333335,0.021312500000000012,0.021333333333333333,0.042835924684728924,0.042835924684728924,0.13178083331820867,0.07315365864860442,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0014136000536382198,0.0037213999312371016,0.005134999984875321,0.08894490863347974,0.6705339408184483,0.549734745056711,0.49817260491511833,39.346485231364206,29.879173979017636,25.09170491647132,0.6706329883364154,0.5494222854657062,0.49838393552421983,39.32636592582772,29.893139506487767,True,False,False,,,,,,,,,,0.3839005979125418,0.10622484848944458,"(58.75622525058185, -0.33102030649401004, -0.33102030649401004, 58.67188565050369)","(58.380359877682224, 59.047751023403315)",6019931.488317839,0.9907035598040212,0.022345503468915243,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
constant_velocity_transverse,2,reference_3_gcc_wls,512,1535,1535,1024,256,768,0.75,1a0b982ed75fd00b805e7a6677879b7cb66ea3de7248ba7839a3ecf6cb5c69d7,0.11066666666666668,0.12132291666666667,0.13197916666666668,0.021312499999999998,0.021333333333333333,0.04819528822481817,0.04819528822481817,0.13432366659088682,0.0731276284418485,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013425999786704779,0.0010018999455496669,0.0023444999242201447,0.08612837836606865,0.6677509125179211,0.5529521351281299,0.49834993236552777,39.62752467296898,29.890892316834844,25.082776555554034,0.667230950518821,0.5525161641279778,0.4995285247581525,39.62724958822612,29.968812348175074,True,False,False,"(1.8992718988127355, 1.6988724845930703, 1.6556739588566238)","(0.02641150176605922, 0.025602799265196652, 0.025163253585696932)","(1061898.990303427, 1043040.43589954, 1048159.5567465408)",1.7512727807541433,1.6556739588566238,0.025725851538984268,3153098.9829495074,0,3,,,,,,,0.07792039603449798,15.0,15.03847495884218,20260832,3163289437,4275992561,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
