study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,failure_invalid_fraction,gcc_any_pair_invalid_fraction,gcc_any_pair_boundary_fraction,mean_rejected_pair_fraction,mean_unavailable_pair_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,catastrophic_definition,mean_cycle_residual_before_us,mean_cycle_residual_after_us,cycle_residual_definition,cycle_residual_aggregation,risk_coverage_study,confidence_threshold_percentile,hard_confidence_rejection_used,soft_confidence_weighting_used,calibration_covariance_used,confidence_weights_used,metric_conditioning,exact_crlb_claimed,gcc_measurement_rmse_us,direction_specific_plane_model_bias_rms_us,direction_specific_plane_model_bias_max_us,global_E_tau_us,far_field_grid_step_deg,noiseless_plane_doa_bias_deg,noiseless_exact_doa_bias_deg,known_range_used
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,1925210975,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,-0.02142056753692696,0.00434181166719691,0.019169272775659267,0.42844533225896586,0.3536721654197473,0.7514889395741053,0.9001837052115921,1.0768786110271595,0.9001837052115921,1.0768786110271595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,6.041581121931959,5.525680161060159e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,reference_3,1000,2000,2930410496,reference_3_equal,plane,20.0,2000,0,1.0,-0.009640981158820245,-0.01545940447346617,0.0166295409745157,0.6420690851136923,0.530962780100353,1.1230220999073888,1.3679774865412113,1.580337632484702,1.3679774865412113,1.580337632484702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_equal,plane,20.0,2000,0,1.0,-0.005611994333492599,0.006437575378795934,0.008319205727349016,0.357855559376096,0.29922910440756456,0.6149243101191215,0.7594039742128077,0.8964840446299711,0.7594039742128077,0.8964840446299711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_equal,plane,20.0,2000,0,1.0,-0.005611994469877252,0.006437575330796488,0.008319205814969092,0.35785555939653374,0.2992291044904222,0.6149243097475177,0.7594039718211112,0.896484045256944,0.7594039718211112,0.896484045256944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.825252528064819,5.55096875599182e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,-0.0048476065789416906,0.000560962185715937,0.0042860897966292034,0.3577034557231545,0.2973690842110518,0.6151730808027183,0.7586314988151197,0.9127241238528102,0.7586314988151197,0.9127241238528102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.82950676602313,5.510008779750609e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated_hard_p05,plane,20.0,1999,1,0.9995,-0.009293712668198237,0.001975647687069591,0.008378382697772645,0.3674494960302053,0.3012362634231419,0.6391766200215331,0.7824421779714501,1.0162027375244191,0.7824421779714501,1.0162027375244191,0.0,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,0.05166666666666666,0.0,0.0005,0.0,conditional_geodesic_error_gt_30deg,4.458782452813052,5.1936382621316055e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated,plane,20.0,1991,9,0.9955,-0.008137197765632627,0.0038597579024506677,0.008210807168866551,0.3788647652607844,0.3068651372852715,0.6596334235739044,0.8255294713225882,1.1147137940989662,0.8255294713225882,1.1147137940989662,0.0,0.0,0.0,0.9955,0.0045,0.0045,0.0,0.0,0.10116666666666665,0.0,0.0045,0.0,conditional_geodesic_error_gt_30deg,4.062863969491119,4.9386477369739335e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated_hard_p25,plane,20.0,1860,140,0.93,-0.006976869412396729,0.01049740281887685,0.012427826417561794,0.41376091612909316,0.3347355473294967,0.7116244401979314,0.9828128141528718,1.3085273806942368,0.9828128141528718,1.3085273806942368,0.0,0.0,0.0,0.93,0.07,0.07,0.0,0.0,0.2545,0.0,0.07,0.0,conditional_geodesic_error_gt_30deg,2.922962411627371,4.059597550642628e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated_hard_p50,plane,20.0,1139,861,0.5695,-0.01650151404111396,0.020305867623333074,0.025152094050500933,0.4640745423517525,0.3905624449866331,0.7788818304580601,1.0215845266130739,1.3364365064216481,1.0215845266130739,1.3364365064216481,0.0,0.0,0.0,0.5695,0.4305,0.4305,0.0,0.0,0.5075,0.0,0.4305,0.0,conditional_geodesic_error_gt_30deg,1.5768017372302399,2.376615660867134e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,2930410496,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,-0.005502479696480289,0.0016272723899631491,0.005142192628779186,0.3572055753813903,0.2977938786441928,0.6093763706066657,0.7534534246446164,0.9058373112063103,0.7534534246446164,0.9058373112063103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.82950676602313,5.512353672988212e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,reference_3,1000,2000,3253722466,reference_3_equal,plane,20.0,2000,0,1.0,0.0023735282498148083,-0.007886125563989517,0.007634025024612064,0.44903129414935905,0.3687473186249101,0.7813953643352916,0.9551851290845622,1.1489219934028494,0.9551851290845622,1.1489219934028494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_equal,plane,20.0,2000,0,1.0,0.0039783780674943784,0.002361837780904758,0.004267473877536041,0.2584174415813412,0.21244206627719736,0.45152325277243277,0.5507525221428828,0.6429213421927588,0.5507525221428828,0.6429213421927588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.0039783780307252326,0.00236183777788256,0.00426747404834656,0.2584174415552865,0.21244206595896803,0.4515232529542953,0.5507525194053432,0.6429213418884956,0.5507525194053432,0.6429213418884956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.3909681085352967,5.51380654449852e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.008410230280814422,0.007853120677736355,0.010830045153371557,0.25896573436440296,0.21608242498079958,0.45107793170202687,0.5551460216722214,0.6491179939626491,0.5551460216722214,0.6491179939626491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.3958259510617,5.542185075110975e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated_hard_p05,plane,20.0,1997,3,0.9985,0.00833023662668721,0.012091388726803704,0.014209699455256365,0.26323833552754444,0.21742702025056312,0.45718884860928455,0.5811200081485726,0.7108121409816925,0.5811200081485726,0.7108121409816925,0.0,0.0,0.0,0.9985,0.0015,0.0015,0.0,0.0,0.04975,0.0,0.0015,0.0,conditional_geodesic_error_gt_30deg,3.0894565347103207,5.365933811303504e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated,plane,20.0,1989,11,0.9945,0.008052872425791462,0.014084130341848789,0.015846238727867053,0.2678714584385502,0.2212394401162924,0.46325863225003094,0.592434474399993,0.7123367767027213,0.592434474399993,0.7123367767027213,0.0,0.0,0.0,0.9945,0.0055,0.0055,0.0,0.0,0.10058333333333333,0.0,0.0055,0.0,conditional_geodesic_error_gt_30deg,2.798544150521763,5.042824453293766e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated_hard_p25,plane,20.0,1853,147,0.9265,0.009508788267417601,0.022575526957160818,0.02417730591066422,0.2933309459863814,0.24300386310596434,0.5177112698470084,0.6518818639037048,0.9061729898458046,0.6518818639037048,0.9061729898458046,0.0,0.0,0.0,0.9265,0.0735,0.0735,0.0,0.0,0.2509166666666667,0.0,0.0735,0.0,conditional_geodesic_error_gt_30deg,2.053129326806453,4.251707900633036e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated_hard_p50,plane,20.0,1171,829,0.5855,0.0075115394157926054,0.03919153493429759,0.03989032589178916,0.34019514541819873,0.28362102973277264,0.5918805908573941,0.7265173121535532,0.9169902076663654,0.7265173121535532,0.9169902076663654,0.0,0.0,0.0,0.5855,0.4145,0.4145,0.0,0.0,0.49716666666666665,0.0,0.4145,0.0,conditional_geodesic_error_gt_30deg,1.1716730447502821,2.4855220305810532e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,3253722466,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.008297430571062546,0.009522156068752233,0.012053924413790187,0.25844372656257136,0.21544366027323164,0.45096102260693527,0.5516089189049902,0.6398880757055525,0.5516089189049902,0.6398880757055525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.3958259510617,5.606959584212087e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,reference_3,1000,2000,4273655294,reference_3_equal,plane,20.0,2000,0,1.0,-0.0005752867268852274,-0.014601960845504292,0.014449261746572987,0.25722805921717967,0.21284507570943034,0.44786858297361953,0.5644293182267914,0.6603746761838255,0.5644293182267914,0.6603746761838255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_equal,plane,20.0,2000,0,1.0,-0.000545904842229496,-0.006384164072976859,0.006340485995450484,0.15734371125220512,0.13075681343761564,0.2757659842184723,0.33946123909421366,0.41400179784145374,0.33946123909421366,0.41400179784145374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_equal,plane,20.0,2000,0,1.0,-0.0005459049115734758,-0.006384164119146421,0.006340486110414768,0.15734371125357757,0.1307568133052137,0.2757659842357333,0.33946123903738346,0.41400179790567765,0.33946123903738346,0.41400179790567765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,1.8108116375099321,5.414214038367098e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.003421302233638343,-0.002380351422394203,0.003761592106758189,0.1576355228782379,0.1313288317447579,0.2757070904343055,0.3374636695737295,0.42557049838558103,0.3374636695737295,0.42557049838558103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,1.811214863863016,5.50105140356969e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated_hard_p05,plane,20.0,1999,1,0.9995,0.0037706581600937318,0.00043361597271813855,0.003301827821376089,0.1575029155471444,0.13290648083264184,0.2758343912662349,0.34919030612040175,0.4137348684557691,0.34919030612040175,0.4137348684557691,0.0,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,0.045916666666666654,0.0,0.0005,0.0,conditional_geodesic_error_gt_30deg,1.6457352814928843,5.3178184746717784e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated,plane,20.0,1987,13,0.9935,0.003813320931943589,0.0029173382943932214,0.004440772944295317,0.15957838160134244,0.13406527654674252,0.2765900240885564,0.3495193800085396,0.41554390637029864,0.3495193800085396,0.41554390637029864,0.0,0.0,0.0,0.9935,0.0065,0.0065,0.0,0.0,0.09466666666666666,0.0,0.0065,0.0,conditional_geodesic_error_gt_30deg,1.5028295196929076,5.065924631327701e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated_hard_p25,plane,20.0,1851,149,0.9255,0.0013227066708423679,0.010011787353252638,0.010128464458915794,0.1718857461998247,0.1410881831024532,0.30592226779643594,0.3733325949082571,0.4290945078216208,0.3733325949082571,0.4290945078216208,0.0,0.0,0.0,0.9255,0.0745,0.0745,0.0,0.0,0.24458333333333332,0.0,0.0745,0.0,conditional_geodesic_error_gt_30deg,1.1286884538127968,4.217437606497964e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated_hard_p50,plane,20.0,1120,880,0.56,0.0034720747883281384,0.028901376370348168,0.029116299137712028,0.19984252985774206,0.16596786332081223,0.3463729999043426,0.4160451338069068,0.49218627772298945,0.4160451338069068,0.49218627772298945,0.0,0.0,0.0,0.56,0.44,0.44,0.0,0.0,0.501,0.0,0.44,0.0,conditional_geodesic_error_gt_30deg,0.6313348564223957,2.661545485378108e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,2048,all_6,1000,2000,4273655294,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.0033377513563853972,-0.0010486806969659344,0.0030546230189181954,0.15764116098293685,0.1319059649509877,0.27554443331551104,0.34015799601166913,0.41752244147371026,0.34015799601166913,0.41752244147371026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,1.811214863863016,5.588391268153173e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,reference_3,1000,2000,1094578551,reference_3_equal,plane,20.0,2000,0,1.0,-0.00038312893922416247,-0.02642772740751974,0.026413213010774525,0.08679438629856455,0.07251225955395407,0.1513438639195074,0.18219353482690126,0.2167392871231154,0.18219353482690126,0.2167392871231154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_equal,plane,20.0,2000,0,1.0,0.0005596702480593435,-0.008234020838858701,0.008239494735102017,0.0616905863530822,0.0503685288142999,0.10900270647617817,0.1360252925640894,0.15911738111578583,0.1360252925640894,0.15911738111578583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.0005596702430611782,-0.008234020827165907,0.008239494690868149,0.06169058633889426,0.050368528897483,0.10900270662998524,0.1360252926858138,0.15911738111350182,0.1360252926858138,0.15911738111350182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.47727155179724234,5.4786684176825794e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.0011998629473991033,0.0013589456328011488,0.0017183284351462368,0.06133921995828913,0.050243700124802754,0.10636262226892022,0.13344138641965528,0.15926346635380917,0.13344138641965528,0.15926346635380917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.47323333162063597,5.5534433576477235e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated_hard_p05,plane,20.0,1993,7,0.9965,0.0010668470428601726,0.002789033612014848,0.0029464896235116248,0.06126545995132624,0.04980123690747995,0.10616183218596656,0.1339277438526744,0.1646838963843785,0.1339277438526744,0.1646838963843785,0.0,0.0,0.0,0.9965,0.0035,0.0035,0.0,0.0,0.04416666666666667,0.0,0.0035,0.0,conditional_geodesic_error_gt_30deg,0.43547367015644906,5.319185937608861e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated,plane,20.0,1983,17,0.9915,0.0015737286272524387,0.003633583950361633,0.003888826495845092,0.06130618781105004,0.04911695123220797,0.10837278407758125,0.13916030704307567,0.16269109286862007,0.13916030704307567,0.16269109286862007,0.0,0.0,0.0,0.9915,0.0085,0.0085,0.0,0.0,0.09333333333333332,0.0,0.0085,0.0,conditional_geodesic_error_gt_30deg,0.40055130973780806,5.060457421159393e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated_hard_p25,plane,20.0,1830,170,0.915,0.0010251959495615253,0.009384746604103806,0.009433959317121095,0.060863220680931376,0.04605056916863637,0.11235742569867177,0.1448176988515783,0.1588795183952003,0.1448176988515783,0.1588795183952003,0.0,0.0,0.0,0.915,0.085,0.085,0.0,0.0,0.24166666666666667,0.0,0.085,0.0,conditional_geodesic_error_gt_30deg,0.29640927402808315,4.162219090777408e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated_hard_p50,plane,20.0,1157,843,0.5785,-0.00018793261831171054,0.027536248748064464,0.027542802073291326,0.0645832049103246,0.04937036707472802,0.12030574651919683,0.14761909134587867,0.16462650988318503,0.14761909134587867,0.16462650988318503,0.0,0.0,0.0,0.5785,0.4215,0.4215,0.0,0.0,0.4891666666666667,0.0,0.4215,0.0,conditional_geodesic_error_gt_30deg,0.16042062966901502,2.87840849839442e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,2048,all_6,1000,2000,1094578551,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.0012138111360698101,0.0019435365530753013,0.002217765749859183,0.06126063663770492,0.05011379968155075,0.10626558851787077,0.13316278498289064,0.16200401435179757,0.13316278498289064,0.16200401435179757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.47323333162063597,5.528299034854035e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,2048,reference_3,1000,2000,4055595713,reference_3_equal,plane,20.0,2000,0,1.0,0.000618366384953374,-0.03301761918018445,0.033020036927679824,0.044708220534917915,0.03918643988059065,0.07503769142661855,0.08652661219332562,0.10658910799926781,0.08652661219332562,0.10658910799926781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,2048,all_6,1000,2000,4055595713,all_6_equal,plane,20.0,2000,0,1.0,0.0003567101722929336,-0.01524275555533185,0.015244486333573379,0.029097400670005043,0.02457859357504913,0.05072871958124528,0.05948789170901113,0.073972030293913,0.05948789170901113,0.073972030293913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
