geometry,motion,azimuth_noise_std_deg,elevation_noise_std_deg,delivery_schedule,sequence_index,base_seed,seed_scheme,truth_seed,bearing_noise_seed,delivery_seed,truth_provenance,bearing_noise_provenance,delivery_provenance,independent_unit,time_samples_within_sequence_are_dependent,tangent_frame,method,publication_index,processing_time_s,prefix_measurement_count,valid,failure_reason,initialization_time_s,update_nis_count,mean_update_nis,update_nis_95_coverage_fraction,measurement_update_runtime_s,total_processing_runtime_s,position_error_m,velocity_error_mps,state_nees,state_95_coverage,covariance_rank,covariance_condition_number,covariance_symmetry_error,covariance_minimum_eigenvalue,truth_q_e_m,truth_q_n_m,truth_q_u_m,truth_v_e_mps,truth_v_n_mps,truth_v_u_mps,estimate_q_e_m,estimate_q_n_m,estimate_q_u_m,estimate_v_e_mps,estimate_v_n_mps,estimate_v_u_mps,std_q_e_m,std_q_n_m,std_q_u_m,std_v_e_mps,std_v_n_mps,std_v_u_mps,state_nees_dof,state_95_chi_square_threshold,update_nis_dof,update_nis_95_chi_square_threshold
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,8,2.8736470353463575,9,True,,1.9632136227444543,0,nan,nan,0.0,1.929999780259095e-05,1.2606635640591444,0.5015298622401083,8.192200824139144,True,6,386.91391584998286,0.0,0.008665054291496627,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,70.88830348482813,52.99871112648798,42.97573119136578,0.18050129222449052,0.33522039901331474,0.32646404137243845,1.2574146419355507,1.247209959387377,1.6325613712900162,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,9,3.385695373173762,10,True,,1.9632136227444543,1,0.8850123069112523,1.0,0.0005178999999770895,0.0006505999990622513,0.606544820791448,0.4440098086845838,9.127748688737235,True,6,163.6009084465847,0.0,0.005009614243163132,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.64878772918077,51.95206700783987,42.466396145844215,0.4256717786471127,-0.11104587071307088,0.06014201251288584,0.6461099461614102,0.5376507534547906,0.7093699850740462,0.292861303256739,0.24958713299639868,0.3404433612650019,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,9,3.385695373173762,10,True,,nan,0,nan,nan,0.0,0.054304100001900224,0.6041284192860256,0.4421228944259302,9.118090490442816,True,6,163.65392889282182,0.0,0.005005392775346878,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.64499657858563,51.954711303351964,42.46467716879245,0.4240965198549609,-0.10997848407464224,0.05932561557301058,0.6473844619605195,0.5370970404696433,0.7082372429655065,0.29336023948421985,0.2493762395960287,0.3401713036669708,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,9,3.385695373173762,10,True,,1.9632136227444543,0,nan,nan,0.0,1.840000186348334e-05,1.4650394958277246,0.5015298622401083,8.19220082413914,True,6,829.6636040809589,0.0,0.00589948174418742,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,70.98072887148737,53.17036017460859,43.14289656111096,0.18050129222449052,0.33522039901331474,0.32646404137243845,1.5665789724977939,1.5533361634899066,2.0441031912062853,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,10,3.4184214111932336,11,True,,1.9632136227444543,1,0.6491195964616348,1.0,0.000503999999637017,0.0006159000004117843,0.6094893520079289,0.4777439098595723,8.744578071163723,True,6,111.11186607425637,0.0,0.004871272268035455,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.67583810697874,51.91074272350583,42.71933329720018,0.4313225257470781,-0.12644233788008688,0.161902616972334,0.5152316917861537,0.418997733180616,0.6360501442852484,0.24355187041757373,0.20898992614092632,0.3112856682738024,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,10,3.4184214111932336,11,True,,nan,0,nan,nan,0.0,0.06865280000056373,0.6072949077741974,0.47659377503788825,8.733914115194896,True,6,111.4375900811859,0.0,0.00486678213339264,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.67352098048622,51.91205203810505,42.718179009884295,0.43038846038748635,-0.12592251744841337,0.16140297137787873,0.5159609937901903,0.4187119884546778,0.636649359280701,0.2438564897662476,0.20893393245116448,0.31155219525813266,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,10,3.4184214111932336,11,True,,1.9632136227444543,0,nan,nan,0.0,1.889999839477241e-05,1.4786576545243457,0.5015298622401083,8.192200824139077,True,6,867.868011471274,0.0,0.00576717158319527,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,70.98663596363929,53.1813306101316,43.1535804357409,0.18050129222449052,0.33522039901331474,0.32646404137243845,1.5864089001998476,1.572976612710285,2.0705075526625056,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,11,3.4820498289273436,12,True,,1.9632136227444543,1,0.03176748641734449,1.0,0.000510299996676622,0.0006333999990602024,0.5972674022813135,0.46671182228330377,9.594574590756444,True,6,77.28221282513627,0.0,0.004520098972924132,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.66298956433936,51.88588321382965,42.74347385336057,0.4146269957520636,-0.13363519713992403,0.16746944060930635,0.39948128386592874,0.41080942218058814,0.532100966446979,0.19719021535251663,0.20214941709138434,0.26880755294178754,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,11,3.4820498289273436,12,True,,nan,0,nan,nan,0.0,0.0742283999970823,0.5959894873765837,0.466062145709825,9.584831410353184,True,6,77.46360682890831,0.0,0.0045158666374635285,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.66155133489757,51.88704663101823,42.74324655630559,0.41408191762092783,-0.13319413022563986,0.1673601291719643,0.39977939300723636,0.4105424399046234,0.5324831688674302,0.19730396741107792,0.2021077749665462,0.2689567899293341,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,11,3.4820498289273436,12,True,,1.9632136227444543,0,nan,nan,0.0,1.9099999917671084e-05,1.5052947068578848,0.5015298622401083,8.192200824138906,True,6,946.1345354361226,1.1102230246251565e-16,0.005521666278248475,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,70.9981209752625,53.20266015371301,43.17435282614051,0.18050129222449052,0.33522039901331474,0.32646404137243845,1.6249825151768778,1.6111830849638933,2.121871839942969,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,12,3.9529270427811136,13,True,,1.9632136227444543,1,6.820849639745055,0.0,0.0005081999988760799,0.0006281999994826037,0.8980167700441479,0.3915688415633801,11.929527100545949,True,6,120.8452686885235,0.0,0.003192643344929023,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.74184125343726,52.07388760221232,42.07978852624965,0.3738668229690932,-0.04279354190642773,-0.10825187821644044,0.4095474712207331,0.3925845409545399,0.5699346695360945,0.1738966931826987,0.16922546101038813,0.24343755346251958,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,12,3.9529270427811136,13,True,,nan,0,nan,nan,0.0,0.07594990000143298,0.8961861176640571,0.39055304392046825,11.914137875647372,True,6,119.97685785356106,0.0,0.0031897487752854336,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.73827057557891,52.074295093426386,42.07870546365014,0.3725879269427818,-0.04276336261765776,-0.10900097077390729,0.4100438482821058,0.3925495617635276,0.5674051914880208,0.17398060049195976,0.1692268540341683,0.242892952220254,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,12,3.9529270427811136,13,True,,1.9632136227444543,0,nan,nan,0.0,1.9000002794200554e-05,1.708049295490273,0.5015298622401083,8.19220082413903,True,6,1713.747653979713,5.551115123125783e-17,0.004093849368311215,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.08311492084216,53.36050780122736,43.32807730436541,0.18050129222449052,0.33522039901331474,0.32646404137243845,1.9110757491973196,1.8946016881994332,2.50289292665716,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,13,4.168758331419946,14,True,,1.9632136227444543,1,0.4712352880897441,1.0,0.0006577999993169215,0.0007737000014458317,0.8572290570621597,0.3640014838649882,13.437173441426388,False,6,123.65670363385391,0.0,0.0027450611614704343,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.78921715544307,52.14029940204436,42.27669398027481,0.3624309092792612,-0.01594795815834373,-0.029775474563823817,0.41786794311071607,0.3561911411255382,0.5279952150178322,0.1652579241466075,0.14718104372407245,0.21479686089746816,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,13,4.168758331419946,14,True,,nan,0,nan,nan,0.0,0.06824640000195359,0.8555593648414038,0.36280596362597745,13.42174207166472,False,6,123.56147254861652,0.0,0.0027424061638961967,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.78535942294828,52.141497558524954,42.274183987999834,0.3611586225503098,-0.01561434590609081,-0.0308027401713203,0.4182230745176307,0.3560381615223625,0.5272814546515441,0.1652922223695101,0.14714321934098779,0.21473618553243076,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,13,4.168758331419946,14,True,,1.9632136227444543,0,nan,nan,0.0,1.97000008483883e-05,1.803702750966155,0.5015298622401083,8.192200824138995,True,6,2197.265046841815,0.0,0.0036123951911019034,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.12207274734395,53.43285885192442,43.39853845910906,0.18050129222449052,0.33522039901331474,0.32646404137243845,2.0424986022478104,2.024818042447516,2.67794920372248,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,retarded_ekf,14,4.360705717084971,15,True,,1.9632136227444543,1,2.0701474001164626,1.0,0.0005156999977771193,0.0006351000010909047,0.6400971586890963,0.30440380382127913,11.64753292312594,True,6,110.4982498282649,0.0,0.002388737905045858,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.66254894429997,52.00813003064542,42.44804915253457,0.2972779612158146,-0.059199072509624334,0.02798141115513375,0.35733728427679823,0.36755083908016595,0.47875531343934324,0.13968652386830321,0.14335015780859986,0.190567230568,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,14,4.360705717084971,15,True,,nan,0,nan,nan,0.0,0.08911129999978584,0.6398669999262666,0.30408024441361947,11.65336548185778,True,6,110.5839745614778,0.0,0.002386374147624428,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.66150887929746,52.00854456475023,42.44599220790197,0.2970315948392217,-0.059124452298945224,0.027227299724077777,0.35745111340065805,0.3670640058312497,0.47877036720201704,0.13967847067602646,0.14326791220277857,0.19066560493394646,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,14,4.360705717084971,15,True,,1.9632136227444543,0,nan,nan,0.0,1.889999839477241e-05,1.8899129128536685,0.5015298622401083,8.192200824139048,True,6,2710.7079436735607,1.1102230246251565e-16,0.0032500927643023016,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.15671949849559,53.49720353113661,43.46120237836414,0.18050129222449052,0.33522039901331474,0.32646404137243845,2.1594930818997216,2.140747282240651,2.833796411035892,0.614098013610254,0.6088585130976174,0.8183078925360634,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1471247346199389242,1095324820641452135,6938231460718928165,s7cc1:20260908:5:2:truth,s7cc1:20260908:5:2:bearing_noise,s7cc1:20260908:5:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,15,4.360705717084971,15,True,,nan,0,nan,nan,0.0,0.08749800000077812,0.6398669999262666,0.30408024441361947,11.65336548185778,True,6,110.5839745614778,0.0,0.002386374147624428,71.08311888646635,51.80307718180829,42.62676263782475,0.0,0.0,0.0,71.66150887929746,52.00854456475023,42.44599220790197,0.2970315948392217,-0.059124452298945224,0.027227299724077777,0.35745111340065805,0.3670640058312497,0.47877036720201704,0.13967847067602646,0.14326791220277857,0.19066560493394646,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,retarded_ekf,0,0.8604054937844695,1,False,not_initialized,nan,0,nan,nan,0.0,5.080000119050965e-05,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,0,0.8604054937844695,1,False,insufficient_measurements,nan,0,nan,nan,0.0,7.399998139590025e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,0,0.8604054937844695,1,False,not_initialized,nan,0,nan,nan,0.0,1.3999997463542968e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,retarded_ekf,1,0.9564999229493878,2,False,not_initialized,nan,0,nan,nan,0.0,7.340000229305588e-05,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,1,0.9564999229493878,2,False,insufficient_measurements,nan,0,nan,nan,0.0,6.800000846851617e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,1,0.9564999229493878,2,False,not_initialized,nan,0,nan,nan,0.0,1.1000010999850929e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,retarded_ekf,2,1.0870172036275447,3,False,not_initialized,nan,0,nan,nan,0.0,9.160000263364054e-05,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,2,1.0870172036275447,3,True,,nan,0,nan,nan,0.0,0.014967800001613796,4.79605668997145,6.923694687000414,7.9210983922541605,True,6,2179.044028293477,0.0,0.0655500163452909,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,66.3057581359771,57.11453066017256,41.237923527228325,-6.259722848210783,2.0588038941211675,2.124792815296861,5.087358275925079,1.6267723215512733,3.4771097852809985,8.67372703802176,3.220087063762398,6.282687209146952,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,2,1.0870172036275447,3,False,not_initialized,nan,0,nan,nan,0.0,2.2000021999701858e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,retarded_ekf,3,1.6009191963312042,4,False,not_initialized,nan,0,nan,nan,0.0,0.00012599999899975955,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,3,1.6009191963312042,4,True,,nan,0,nan,nan,0.0,0.027728900000511203,7.618994348643947,6.918663117231361,6.431351522842709,True,6,1845.709946052955,0.0,0.039777055807398536,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,75.56614941044866,57.9884541293262,43.86480477529473,4.989332763477962,2.9225637877907165,3.799089208128353,4.455074936744371,3.3857650419791425,3.011565067462287,4.305588058528704,3.4480536704254607,2.975388992785161,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,3,1.6009191963312042,4,False,not_initialized,nan,0,nan,nan,0.0,2.2999993234407157e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,retarded_ekf,4,1.7229490090781054,5,False,not_initialized,nan,0,nan,nan,0.0,0.00015069999790284783,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,4,1.7229490090781054,5,True,,nan,0,nan,nan,0.0,0.02892720000090776,1.2415678905520728,0.6681895210807561,6.75465199642051,True,6,92.92039596396708,0.0,0.028719041014018648,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,70.78664500952142,54.52619592050147,40.109898943601536,0.3523862121980623,-0.5522893806270284,0.13144441251512312,0.6380457706310989,0.9310304714804661,1.0274404132358352,0.6512915513312929,0.8824249377984182,1.0312259080438437,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.3,0.5,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",16016574120783420698,6678862782692635726,9440859321428149864,s7cc1:20260908:5:3:truth,s7cc1:20260908:5:3:bearing_noise,s7cc1:20260908:5:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,4,1.7229490090781054,5,False,not_initialized,nan,0,nan,nan,0.0,2.4000000848900527e-06,nan,nan,nan,False,0,inf,nan,nan,70.20951586793227,55.183891671297474,39.22907598740468,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
