split,configuration_index,sequence_index,sequence_seed,sequence_id,trajectory_kind,snr_db,signal_model,station_id,estimator_variant,frame_index,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,true_emission_time_s_evaluator_only,available_timestamp_s,modeled_processing_delay_s,modeled_delivery_delay_s,measured_algorithm_runtime_s,effective_station_snr_db,valid,invalid_reason,boundary_hit,geodesic_error_deg,source_seed,noise_seed,truth_used_by_audio_estimator,frame_from_continuous_stream,truth_local_0,truth_local_1,truth_local_2,truth_world_0,truth_world_1,truth_world_2,estimate_local_0,estimate_local_1,estimate_local_2,estimate_world_0,estimate_world_1,estimate_world_2,residual_rad_0,residual_rad_1,quality_metadata_json
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,117,1.748,1.75865625,1.7693125,1.5677692252671491,1.7943125,0.01,0.015,0.0023354000002200337,-5.9850395325418795,True,,False,1.0936490408302757,3617375949775248769,892845295313553069,False,True,-0.29058164962949196,0.768190437020209,0.5704785336621384,-0.29058164962949196,0.768190437020209,0.5704785336621384,-0.3087762883609681,0.763133438060735,0.5677011180714961,-0.3087762883609681,0.763133438060735,0.5677011180714961,0.018808134974012482,-0.0032553456403466895,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.00821006941056925, ""gcc_mean_peak_ratio"": 1.7934607568297498, ""gcc_minimum_peak_ratio"": 1.6606196858620699, ""gcc_total_spectral_energy"": 13202473.198203694, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,117,1.748,1.75865625,1.7693125,1.5677692252671491,1.7943125,0.01,0.015,0.004599100000177714,-5.9850395325418795,True,,False,1.1078936211207073,3617375949775248769,892845295313553069,False,True,-0.29058164962949196,0.768190437020209,0.5704785336621384,-0.29058164962949196,0.768190437020209,0.5704785336621384,-0.3090128427770971,0.7630702276024156,0.5676573709074999,-0.3090128427770971,0.7630702276024156,0.5676573709074999,0.019051798257672257,-0.0033053014192380736,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.811283802992539, ""srp_peak_score"": 0.11805509781661448, ""srp_score_margin"": 0.014602649477914273, ""srp_used_spectral_energy"": 13202473.198203694}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,118,1.7586666666666666,1.7693229166666666,1.7799791666666667,1.5785451898399496,1.8049791666666666,0.01,0.015,0.0024273000001358014,-5.9850395325418795,True,,False,0.705331647740698,3617375949775248769,892845295313553069,False,True,-0.289595383142271,0.7681365061295499,0.5710523811470971,-0.289595383142271,0.7681365061295499,0.5710523811470971,-0.30115492981806113,0.7639151700704374,0.5707357717740613,-0.30115492981806113,0.7639151700704374,0.5707357717740613,0.01230585543356253,-0.000332978723263774,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.00801654880108965, ""gcc_mean_peak_ratio"": 1.9480880756511463, ""gcc_minimum_peak_ratio"": 1.7117827092008853, ""gcc_total_spectral_energy"": 12991961.07520559, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,118,1.7586666666666666,1.7693229166666666,1.7799791666666667,1.5785451898399496,1.8049791666666666,0.01,0.015,0.005205599999953847,-5.9850395325418795,True,,False,0.7069493540544133,3617375949775248769,892845295313553069,False,True,-0.289595383142271,0.7681365061295499,0.5710523811470971,-0.289595383142271,0.7681365061295499,0.5710523811470971,-0.3012495075722292,0.7641395817448892,0.5703853379937421,-0.3012495075722292,0.7641395817448892,0.5703853379937421,0.01231518821438105,-0.0007596301794872899,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8151337320865845, ""srp_peak_score"": 0.11262451565410103, ""srp_score_margin"": 0.018770117924597637, ""srp_used_spectral_energy"": 12991961.07520559}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,119,1.7693333333333334,1.7799895833333332,1.7906458333333333,1.5893209026306918,1.8156458333333332,0.01,0.015,0.0024465000001328008,-5.9850395325418795,True,,False,0.2544343294175858,3617375949775248769,892845295313553069,False,True,-0.2886076317656021,0.768081510689105,0.5716261259111528,-0.2886076317656021,0.768081510689105,0.5716261259111528,-0.2875452897128386,0.7708977438168402,0.5683611307452905,-0.2875452897128386,0.7708977438168402,0.5683611307452905,-0.0019850442460323824,-0.003972350040922732,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.009494491155739589, ""gcc_mean_peak_ratio"": 2.0264924100675548, ""gcc_minimum_peak_ratio"": 1.6227592245474147, ""gcc_total_spectral_energy"": 13612304.320750907, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,119,1.7693333333333334,1.7799895833333332,1.7906458333333333,1.5893209026306918,1.8156458333333332,0.01,0.015,0.0050886999999875115,-5.9850395325418795,True,,False,0.2622418536950196,3617375949775248769,892845295313553069,False,True,-0.2886076317656021,0.768081510689105,0.5716261259111528,-0.2886076317656021,0.768081510689105,0.5716261259111528,-0.2879920459788303,0.7709273576398439,0.5680947022243523,-0.2879920459788303,0.7709273576398439,0.5680947022243523,-0.0015772520565475816,-0.0042966331591889825,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8109742487449839, ""srp_peak_score"": 0.12094341960074341, ""srp_score_margin"": 0.03776987631484241, ""srp_used_spectral_energy"": 13612304.320750907}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,120,1.78,1.79065625,1.8013125,1.6000963632248295,1.8263125,0.01,0.015,0.0025295000000369328,-5.9850395325418795,True,,False,0.48698115767514605,3617375949775248769,892845295313553069,False,True,-0.2876183962843246,0.7680254474375853,0.5721997642494537,-0.2876183962843246,0.7680254474375853,0.5721997642494537,-0.289874544435581,0.7723289459040387,0.5652262801807972,-0.289874544435581,0.7723289459040387,0.5652262801807972,0.000603598594776193,-0.00847796480352198,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.010016772840342199, ""gcc_mean_peak_ratio"": 2.2803752430814397, ""gcc_minimum_peak_ratio"": 2.039560758346561, ""gcc_total_spectral_energy"": 13873662.27116698, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,120,1.78,1.79065625,1.8013125,1.6000963632248295,1.8263125,0.01,0.015,0.0059521000000586355,-5.9850395325418795,True,,False,0.49988129330252257,3617375949775248769,892845295313553069,False,True,-0.2876183962843246,0.7680254474375853,0.5721997642494537,-0.2876183962843246,0.7680254474375853,0.5721997642494537,-0.2899175314805214,0.7724491320187402,0.5650399661826903,-0.2899175314805214,0.7724491320187402,0.5650399661826903,0.0006017058184503673,-0.008703800849012603,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8200877807291928, ""srp_peak_score"": 0.12027697649933951, ""srp_score_margin"": 0.0382633204720519, ""srp_used_spectral_energy"": 13873662.27116698}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,121,1.7906666666666666,1.8013229166666667,1.8119791666666667,1.6108715712079178,1.8369791666666666,0.01,0.015,0.0023120000000744767,-5.9850395325418795,True,,False,0.7612530820606177,3617375949775248769,892845295313553069,False,True,-0.28662767750561413,0.7679683131156151,0.572773292444833,-0.28662767750561413,0.7679683131156151,0.572773292444833,-0.2941359237738526,0.7724962790151769,0.562790864578849,-0.2941359237738526,0.7724962790151769,0.562790864578849,0.00545115404644861,-0.012116625755301534,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008708310552165565, ""gcc_mean_peak_ratio"": 2.006139347963035, ""gcc_minimum_peak_ratio"": 1.7119989891393024, ""gcc_total_spectral_energy"": 13066555.164604455, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,121,1.7906666666666666,1.8013229166666667,1.8119791666666667,1.6108715712079178,1.8369791666666666,0.01,0.015,0.005011899999999514,-5.9850395325418795,True,,False,0.761848749672745,3617375949775248769,892845295313553069,False,True,-0.28662767750561413,0.7679683131156151,0.572773292444833,-0.28662767750561413,0.7679683131156151,0.572773292444833,-0.29404086186939477,0.7725697407077997,0.5627396976345161,-0.29404086186939477,0.7725697407077997,0.5627396976345161,0.005336402717636822,-0.012178952094009966,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8083759632503239, ""srp_peak_score"": 0.11444243002558507, ""srp_score_margin"": 0.030491281821090024, ""srp_used_spectral_energy"": 13066555.164604455}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,122,1.8013333333333332,1.8119895833333333,1.8226458333333333,1.6216465261656208,1.8476458333333332,0.01,0.015,0.0023136000002068613,-5.9850395325418795,True,,False,0.32567977089474776,3617375949775248769,892845295313553069,False,True,-0.2856354762590727,0.7679101044658287,0.5733467067678447,-0.2856354762590727,0.7679101044658287,0.5733467067678447,-0.2803055306130929,0.7684538190743172,0.5752456322805147,-0.2803055306130929,0.7684538190743172,0.5752456322805147,-0.0051851330678276105,0.0023290226127050963,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.007692928803229711, ""gcc_mean_peak_ratio"": 1.8095578534165553, ""gcc_minimum_peak_ratio"": 1.5617191050844772, ""gcc_total_spectral_energy"": 13055610.2524611, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,122,1.8013333333333332,1.8119895833333333,1.8226458333333333,1.6216465261656208,1.8476458333333332,0.01,0.015,0.0045431000000917265,-5.9850395325418795,True,,False,0.36432061644262465,3617375949775248769,892845295313553069,False,True,-0.2856354762590727,0.7679101044658287,0.5733467067678447,-0.2856354762590727,0.7679101044658287,0.5733467067678447,-0.27967285412413584,0.7685157136450066,0.575470844219554,-0.27967285412413584,0.7685157136450066,0.575470844219554,-0.005799705504506944,0.002606748435026494,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8121283574093029, ""srp_peak_score"": 0.11854318929028564, ""srp_score_margin"": 0.03134339999329991, ""srp_used_spectral_energy"": 13055610.2524611}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,123,1.812,1.82265625,1.8333125,1.632421227683716,1.8583124999999998,0.01,0.015,0.002285099999880913,-5.9850395325418795,True,,False,0.07848157761765764,3617375949775248769,892845295313553069,False,True,-0.2846417933968203,0.7678508182329642,0.5739200034767994,-0.2846417933968203,0.7678508182329642,0.5739200034767994,-0.2833912865731721,0.767896755065832,0.5744771120364744,-0.2833912865731721,0.767896755065832,0.5744771120364744,-0.0011885028977678125,0.0006809615343205088,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008989001857396381, ""gcc_mean_peak_ratio"": 1.8870117156626138, ""gcc_minimum_peak_ratio"": 1.7935601763274114, ""gcc_total_spectral_energy"": 13558505.980272166, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,123,1.812,1.82265625,1.8333125,1.632421227683716,1.8583124999999998,0.01,0.015,0.004564000000073065,-5.9850395325418795,True,,False,0.06276963097737387,3617375949775248769,892845295313553069,False,True,-0.2846417933968203,0.7678508182329642,0.5739200034767994,-0.2846417933968203,0.7678508182329642,0.5739200034767994,-0.28359751241179926,0.7680280435461977,0.5741997694883195,-0.28359751241179926,0.7680280435461977,0.5741997694883195,-0.0010407694202134745,0.0003420522511513535,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8154358791134729, ""srp_peak_score"": 0.12395304176439963, ""srp_score_margin"": 0.03829093353677754, ""srp_used_spectral_energy"": 13558505.980272166}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,124,1.8226666666666667,1.8333229166666667,1.8439791666666667,1.6431956753481003,1.8689791666666666,0.01,0.015,0.002282799999875351,-5.9850395325418795,True,,False,0.10329806766649971,3617375949775248769,892845295313553069,False,True,-0.28364662979358474,0.7677904511639607,0.5744931788178017,-0.28364662979358474,0.7677904511639607,0.5744931788178017,-0.28192733850862656,0.7683123662405392,0.5746417002648746,-0.28192733850862656,0.7683123662405392,0.5746417002648746,-0.0017936211049114211,0.00018259436569729168,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.010393521923233931, ""gcc_mean_peak_ratio"": 1.9802832237978405, ""gcc_minimum_peak_ratio"": 1.832179380322159, ""gcc_total_spectral_energy"": 13853096.239004498, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,124,1.8226666666666667,1.8333229166666667,1.8439791666666667,1.6431956753481003,1.8689791666666666,0.01,0.015,0.006086899999900197,-5.9850395325418795,True,,False,0.08709411439468953,3617375949775248769,892845295313553069,False,True,-0.28364662979358474,0.7677904511639607,0.5744931788178017,-0.28364662979358474,0.7677904511639607,0.5744931788178017,-0.2822231093949252,0.7683234585911759,0.5744816615889091,-0.2822231093949252,0.7683234585911759,0.5744816615889091,-0.0015200212183736279,-1.3260092129778756e-05,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8196235172419524, ""srp_peak_score"": 0.1409936267405165, ""srp_score_margin"": 0.043795408186694376, ""srp_used_spectral_energy"": 13853096.239004498}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,125,1.8333333333333333,1.8439895833333333,1.8546458333333333,1.6539698687447963,1.8796458333333332,0.01,0.015,0.0023020000000997243,-5.9850395325418795,True,,False,0.4579333884480949,3617375949775248769,892845295313553069,False,True,-0.28264998634679156,0.7677290000080551,0.5750662290247882,-0.28264998634679156,0.7677290000080551,0.5750662290247882,-0.27506932744406387,0.7702414613869508,0.5753824434756111,-0.27506932744406387,0.7702414613869508,0.5753824434756111,-0.00798197485652368,0.0004089750527758509,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.00920110752009074, ""gcc_mean_peak_ratio"": 1.8828804755516444, ""gcc_minimum_peak_ratio"": 1.585312390780508, ""gcc_total_spectral_energy"": 12906002.857404582, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,125,1.8333333333333333,1.8439895833333333,1.8546458333333333,1.6539698687447963,1.8796458333333332,0.01,0.015,0.004464900000130001,-5.9850395325418795,True,,False,0.4534784506636128,3617375949775248769,892845295313553069,False,True,-0.28264998634679156,0.7677290000080551,0.5750662290247882,-0.28264998634679156,0.7677290000080551,0.5750662290247882,-0.2751686371932694,0.7703054147548232,0.575249327774139,-0.2751686371932694,0.7703054147548232,0.575249327774139,-0.007910873497727766,0.000245826694822944,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8091146252806186, ""srp_peak_score"": 0.1287540989306958, ""srp_score_margin"": 0.03641320917452397, ""srp_used_spectral_energy"": 12906002.857404582}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,126,1.844,1.8546562500000001,1.8653125,1.6647438074599588,1.8903124999999998,0.01,0.015,0.0022674000001643435,-5.9850395325418795,True,,False,0.3834924775093077,3617375949775248769,892845295313553069,False,True,-0.2816518639766538,0.7676664615168779,0.5756391503195661,-0.2816518639766538,0.7676664615168779,0.5756391503195661,-0.27937269307691537,0.7719385600230092,0.5710181765167853,-0.27937269307691537,0.7719385600230092,0.5710181765167853,-0.00361122141475348,-0.005635431807911573,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008554952153736174, ""gcc_mean_peak_ratio"": 1.8412596082264818, ""gcc_minimum_peak_ratio"": 1.7120885132140897, ""gcc_total_spectral_energy"": 12392854.482337803, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,126,1.844,1.8546562500000001,1.8653125,1.6647438074599588,1.8903124999999998,0.01,0.015,0.004342300000189425,-5.9850395325418795,True,,False,0.3760582564501046,3617375949775248769,892845295313553069,False,True,-0.2816518639766538,0.7676664615168779,0.5756391503195661,-0.2816518639766538,0.7676664615168779,0.5756391503195661,-0.27975866006502575,0.771849729704438,0.5709492857284328,-0.27975866006502575,0.771849729704438,0.5709492857284328,-0.0032182719445999868,-0.005720285307847662,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8103257938011056, ""srp_peak_score"": 0.12176832286103152, ""srp_score_margin"": 0.03904157003931959, ""srp_used_spectral_energy"": 12392854.482337803}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,127,1.8546666666666667,1.8653229166666667,1.8759791666666668,1.675517491079879,1.9009791666666667,0.01,0.015,0.002276599999959217,-5.9850395325418795,True,,False,0.46283688427348496,3617375949775248769,892845295313553069,False,True,-0.28065226362626033,0.7676028324445525,0.5762119389118522,-0.28065226362626033,0.7676028324445525,0.5762119389118522,-0.273870150426375,0.7715219732780271,0.5742377429729032,-0.273870150426375,0.7715219732780271,0.5742377429729032,-0.007715589399488492,-0.0023925319220201103,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008865267246751676, ""gcc_mean_peak_ratio"": 1.9678001534091036, ""gcc_minimum_peak_ratio"": 1.8100662711891755, ""gcc_total_spectral_energy"": 13035447.058779895, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,127,1.8546666666666667,1.8653229166666667,1.8759791666666668,1.675517491079879,1.9009791666666667,0.01,0.015,0.009422699999731776,-5.9850395325418795,True,,False,0.4681788381889871,3617375949775248769,892845295313553069,False,True,-0.28065226362626033,0.7676028324445525,0.5762119389118522,-0.28065226362626033,0.7676028324445525,0.5762119389118522,-0.2738243848346071,0.7715955400616296,0.574160716896368,-0.2738243848346071,0.7715955400616296,0.574160716896368,-0.007783836889784155,-0.002486244045206473,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8277118444461812, ""srp_peak_score"": 0.11787728293322342, ""srp_score_margin"": 0.032525974974301805, ""srp_used_spectral_energy"": 13035447.058779895}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,128,1.8653333333333333,1.8759895833333333,1.8866458333333334,1.6862909191909923,1.9116458333333333,0.01,0.015,0.0022813000000496686,-5.9850395325418795,True,,False,0.650934861214647,3617375949775248769,892845295313553069,False,True,-0.27965118626166596,0.767538109547792,0.5767845909993129,-0.27965118626166596,0.767538109547792,0.5767845909993129,-0.2884483849891946,0.7694553353860629,0.569856136268661,-0.2884483849891946,0.7694553353860629,0.569856136268661,0.007609490528969699,-0.008436052838199945,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008207488282655932, ""gcc_mean_peak_ratio"": 1.942881172960287, ""gcc_minimum_peak_ratio"": 1.768944873258564, ""gcc_total_spectral_energy"": 13654422.917394165, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,128,1.8653333333333333,1.8759895833333333,1.8866458333333334,1.6862909191909923,1.9116458333333333,0.01,0.015,0.005282200000010562,-5.9850395325418795,True,,False,0.648378389540759,3617375949775248769,892845295313553069,False,True,-0.27965118626166596,0.767538109547792,0.5767845909993129,-0.27965118626166596,0.767538109547792,0.5767845909993129,-0.2886252707190714,0.7692106871207197,0.5700968092540188,-0.2886252707190714,0.7692106871207197,0.5700968092540188,0.00785944395698631,-0.008141783560307335,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8064528030606616, ""srp_peak_score"": 0.11136299635659051, ""srp_score_margin"": 0.027885906800821703, ""srp_used_spectral_energy"": 13654422.917394165}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,129,1.876,1.88665625,1.8973125,1.6970640913798831,1.9223124999999999,0.01,0.015,0.002455000000054497,-5.9850395325418795,True,,False,0.25351086875284135,3617375949775248769,892845295313553069,False,True,-0.2786486328719788,0.7674722895859982,0.5773571027676049,-0.2786486328719788,0.7674722895859982,0.5773571027676049,-0.28262278333119156,0.7674798381874204,0.5754120787035508,-0.28262278333119156,0.7674798381874204,0.5754120787035508,0.003732991661033389,-0.002375258440829446,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.009579661335714055, ""gcc_mean_peak_ratio"": 1.8521357442447295, ""gcc_minimum_peak_ratio"": 1.6471443754717519, ""gcc_total_spectral_energy"": 13808325.234871589, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,129,1.876,1.88665625,1.8973125,1.6970640913798831,1.9223124999999999,0.01,0.015,0.005256400000007488,-5.9850395325418795,True,,False,0.2512565152953287,3617375949775248769,892845295313553069,False,True,-0.2786486328719788,0.7674722895859982,0.5773571027676049,-0.2786486328719788,0.7674722895859982,0.5773571027676049,-0.28241497135988103,0.7677673875274468,0.5751304396405018,-0.28241497135988103,0.7677673875274468,0.5751304396405018,0.003439521329793653,-0.0027203200035081985,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7968863252726283, ""srp_peak_score"": 0.13239568822220024, ""srp_score_margin"": 0.03568590327049996, ""srp_used_spectral_energy"": 13808325.234871589}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,130,1.8866666666666667,1.8973229166666665,1.9079791666666666,1.7078370072332918,1.9329791666666665,0.01,0.015,0.002387300000009418,-5.9850395325418795,True,,False,0.3660782646452752,3617375949775248769,892845295313553069,False,True,-0.277644604469449,0.7674053693213614,0.5779294703904173,-0.277644604469449,0.7674053693213614,0.5779294703904173,-0.27656730779506417,0.7714217118168966,0.5730785869289478,-0.27656730779506417,0.7714217118168966,0.5730785869289478,-0.002379468077186032,-0.005929664077102631,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.00863626584046809, ""gcc_mean_peak_ratio"": 1.8147782550921512, ""gcc_minimum_peak_ratio"": 1.5532351431016638, ""gcc_total_spectral_energy"": 13808280.229651779, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,130,1.8866666666666667,1.8973229166666665,1.9079791666666666,1.7078370072332918,1.9329791666666665,0.01,0.015,0.005276400000184367,-5.9850395325418795,True,,False,0.35073612369332036,3617375949775248769,892845295313553069,False,True,-0.277644604469449,0.7674053693213614,0.5779294703904173,-0.277644604469449,0.7674053693213614,0.5779294703904173,-0.2767396372802771,0.7712379118937435,0.5732427552230897,-0.2767396372802771,0.7712379118937435,0.5732427552230897,-0.0021548842742740407,-0.005729680446930405,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8026075776765982, ""srp_peak_score"": 0.12836657085307157, ""srp_score_margin"": 0.034997352011109914, ""srp_used_spectral_energy"": 13808280.229651779}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,131,1.8973333333333333,1.9079895833333333,1.9186458333333334,1.7186096663381205,1.9436458333333333,0.01,0.015,0.002282100000002174,-5.9850395325418795,True,,False,0.3547640270863068,3617375949775248769,892845295313553069,False,True,-0.2766391020895558,0.7673373455189587,0.5785016900295129,-0.2766391020895558,0.7673373455189587,0.5785016900295129,-0.2786049442523124,0.7633525997948672,0.5828139440890063,-0.2786049442523124,0.7633525997948672,0.5828139440890063,0.0032007815287071173,0.005300319712952006,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.007945533056033578, ""gcc_mean_peak_ratio"": 1.8771875907619473, ""gcc_minimum_peak_ratio"": 1.6133428114161308, ""gcc_total_spectral_energy"": 13324897.92022087, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,equal_weight_srp_phat,131,1.8973333333333333,1.9079895833333333,1.9186458333333334,1.7186096663381205,1.9436458333333333,0.01,0.015,0.004838000000063403,-5.9850395325418795,True,,False,0.3407296786571018,3617375949775248769,892845295313553069,False,True,-0.2766391020895558,0.7673373455189587,0.5785016900295129,-0.2766391020895558,0.7673373455189587,0.5785016900295129,-0.2784657522588764,0.7635116501977105,0.5826721074766384,-0.2784657522588764,0.7635116501977105,0.5826721074766384,0.003015894392712474,0.005125374371824245,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7988976119591483, ""srp_peak_score"": 0.11983959137456952, ""srp_score_margin"": 0.03220660137155015, ""srp_used_spectral_energy"": 13324897.92022087}"
evaluation,0,0,12641758821041380052,s7c-audio-evaluation-0-0,constant_velocity,-6.0,random_broadband,S1,all_6_equal_gcc_wls,132,1.908,1.91865625,1.9293125,1.7293820682814378,1.9543125,0.01,0.015,0.0023684999998749845,-5.9850395325418795,True,,False,0.32475918509783724,3617375949775248769,892845295313553069,False,True,-0.27563212679109544,0.7672682149468553,0.5790737578347717,-0.27563212679109544,0.7672682149468553,0.5790737578347717,-0.27854558885036823,0.7637044768212963,0.5823811698665333,-0.27854558885036823,0.7637044768212963,0.5823811698665333,0.003946771529762461,0.00406823615992881,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.008454534855721946, ""gcc_mean_peak_ratio"": 1.744952881211079, ""gcc_minimum_peak_ratio"": 1.668986119878665, ""gcc_total_spectral_energy"": 13913312.152586004, ""gcc_valid_pair_count"": 6}"
