study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,invalid_fraction,boundary_hit_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,mean_runtime_per_estimate_s,median_runtime_per_estimate_s,p95_runtime_per_estimate_s,metric_conditioning,equal_pair_weights,gcc_confidence_used_by_srp
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.010954867566526038,-0.013608385180320747,0.01722642606838275,0.46860957371088136,0.392680811804998,0.7981749957134464,1.0106262492105142,1.217991466442776,1.0106262492105142,1.217991466442776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002933539199177176,0.0028534000157378614,0.004034180095186457,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,all_6_calibrated_gcc_wls,not_applicable,True,987,13,0.987,-0.0036554972133346856,-0.02498211698766797,0.025046526845054495,0.4998078435672333,0.415836747088007,0.8613811095197881,1.0989327939687432,1.2970909455308022,1.0989327939687432,1.2970909455308022,0.0,0.0,0.0,0.987,0.013000000000000012,0.0,0.0,0.013,0.0,0.003301246001501568,0.0032373499707318842,0.004552159970626235,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,1004010425,771946449,771946449,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.011145712667664976,-0.013860746033064078,0.017542369751058308,0.4669954581459509,0.38985383292612774,0.7897477746001043,1.0027668594974006,1.1819897575460903,1.0027668594974006,1.1819897575460903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006449067500303499,0.005901949945837259,0.009837090043583884,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,reference_3,500,1000,865992806,573326211,573326211,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.008161237387890277,-0.00510557920880546,0.009423860273770979,0.46834003390837237,0.38527618669480446,0.7920688602023955,1.001169745019646,1.280671621548306,1.001169745019646,1.280671621548306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029276077015092596,0.00286014995072037,0.003945279895560816,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.011232490780914631,-0.00968424026074809,0.014641299304130299,0.3555825279557663,0.2951685163825363,0.6085815959910201,0.7882687322412378,0.9906224599162365,0.7882687322412378,0.9906224599162365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002944331897888333,0.002868149953428656,0.003961125004570931,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,all_6_calibrated_gcc_wls,not_applicable,True,989,11,0.989,-0.020179222368719146,-0.01994369524738127,0.028073131672067198,0.3793382101182358,0.3225998040193021,0.6341000534792589,0.8024012484224341,0.9821054981732091,0.8024012484224341,0.9821054981732091,0.0,0.0,0.0,0.989,0.01100000000000001,0.0,0.0,0.011,0.0,0.003316441201721318,0.0032566499430686235,0.004372404998866841,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,865992806,573326211,573326211,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.010068151042274381,-0.009762578132231817,0.013849477124390623,0.35520242467692265,0.2915800424976414,0.6066735964817511,0.7876709375063282,0.9743544367307467,0.7876709375063282,0.9743544367307467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006434503901400604,0.005918750015553087,0.009494429873302576,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,reference_3,500,1000,3859568364,2328278400,2328278400,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.007748674760603622,-0.015212050351215674,0.01694166931934672,0.3429233512506791,0.2820758591978157,0.5918111042560837,0.7358472663330002,0.9019940779466353,0.7358472663330002,0.9019940779466353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002870489800698124,0.0027665499947033823,0.003941854875301942,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.002635700009635435,-0.01223986926259924,0.012459976069547388,0.2612675228042385,0.21558783317041497,0.4596148423881261,0.5382030428445611,0.6989105238274266,0.5382030428445611,0.6989105238274266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002883534202235751,0.002755700028501451,0.003929454996250569,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,all_6_calibrated_gcc_wls,not_applicable,True,991,9,0.991,0.0066951255802903216,-0.015037123044813435,0.01636846628379391,0.27764371656708137,0.2327540063274078,0.47688223657278966,0.575469658555138,0.718535372763334,0.575469658555138,0.718535372763334,0.0,0.0,0.0,0.991,0.009000000000000008,0.0,0.0,0.009,0.0,0.00325474499957636,0.003162850101944059,0.004456509940791874,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,3859568364,2328278400,2328278400,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.00232058683551656,-0.011889708738721277,0.012055061452476428,0.26082845281439293,0.21467306135304362,0.4600851817654798,0.5369989696476711,0.7024410486547362,0.5369989696476711,0.7024410486547362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006369874102529138,0.0058379999827593565,0.009287250024499368,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,reference_3,500,1000,2454716712,1795590121,1795590121,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.006811655600403805,0.0011663589360982377,0.00681780682336998,0.2629882540744337,0.2201429155659531,0.4560365753036555,0.5498961620388062,0.6013512507474837,0.5498961620388062,0.6013512507474837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002846938001108356,0.0027746499981731176,0.0037721350789070122,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.01275643577077363,-0.0012928756872341621,0.012626813747334667,0.20989410612132625,0.18053298124814396,0.35335308779745805,0.4318161104827908,0.5610042008264382,0.4318161104827908,0.5610042008264382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028545740988338364,0.0027842498966492712,0.0037291948799975214,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,0.003449619910062075,-0.0007423787627058735,0.0034761948389495484,0.22096355851839466,0.1861656178902993,0.3858249088614022,0.46090487006629494,0.5369076607038328,0.46090487006629494,0.5369076607038328,0.0,0.0,0.0,0.992,0.008000000000000007,0.0,0.0,0.008,0.0,0.0032209326025331394,0.003130250028334558,0.004212194937281309,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2454716712,1795590121,1795590121,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.01286370491415246,-0.0007225629415523307,0.01268783553262164,0.20952247632890286,0.1798623447580742,0.3549759458076144,0.43249286618107396,0.5653170870928502,0.43249286618107396,0.5653170870928502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0064258713000454005,0.00594130001263693,0.009479604871012267,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,reference_3,500,1000,3795193239,3542298521,3542298521,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0024182350089917283,-0.002230733540237518,0.003236377746242298,0.21319065863902842,0.17961136459099283,0.35879580695555435,0.4582886341425403,0.6420304256947037,0.4582886341425403,0.6420304256947037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028977767013711854,0.002800150017719716,0.0039038599235936998,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.0010960941844272705,-0.0005326072806338763,0.0011922718941165388,0.17412753824177388,0.14809544495113966,0.2935568577091819,0.3557098411801897,0.4524093580652757,0.3557098411801897,0.4524093580652757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002902898699161597,0.002802250033710152,0.003987339971354231,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,all_6_calibrated_gcc_wls,not_applicable,True,995,5,0.995,-0.0011097107472336108,0.005558788820200052,0.005690511517880796,0.1830905608484503,0.15450374125678493,0.3061538533976349,0.40607471649849897,0.4768709302735932,0.40607471649849897,0.4768709302735932,0.0,0.0,0.0,0.995,0.0050000000000000044,0.0,0.0,0.005,0.0,0.0033021847986383366,0.0032191499485634267,0.0044256099383346735,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3795193239,3542298521,3542298521,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0011941511433305554,0.00010038020117358843,0.0011806244876707667,0.17383665331250697,0.1478706614667533,0.2949938470944946,0.35653505057566787,0.4521130225428098,0.35653505057566787,0.4521130225428098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006354970198590309,0.005767500086221844,0.009385210071923208,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,reference_3,500,1000,3713970797,1053198016,1053198016,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.006920958705536948,-0.010065365312635268,0.012143399103465184,0.1488836604339351,0.12396387238582561,0.25756096612071977,0.3249648531727472,0.38952047695958714,0.3249648531727472,0.38952047695958714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028515133009059355,0.00269649998517707,0.0038837699976284057,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.000772236928770708,-0.006224673189227987,0.006258639705449253,0.12523780750116717,0.10341986676612933,0.21456601925817584,0.2794727227631526,0.32644563522892167,0.2794727227631526,0.32644563522892167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028594928013626485,0.002707949955947697,0.0038829349970910696,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,all_6_calibrated_gcc_wls,not_applicable,True,994,6,0.994,-0.0008609582116769885,0.0005390820437929681,0.00101143137405652,0.1348527778743642,0.11003399934347964,0.23155408725150914,0.2917686639678065,0.362952922231283,0.2917686639678065,0.362952922231283,0.0,0.0,0.0,0.994,0.006000000000000005,0.0,0.0,0.006,0.0,0.0032404703015927227,0.003106500022113323,0.004337044962448999,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,3713970797,1053198016,1053198016,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.000841735446495644,-0.005440123015296657,0.00549069339589172,0.12490857062416603,0.1030944472394815,0.2134810122130863,0.27687008965376275,0.3257974392313218,0.27687008965376275,0.3257974392313218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006456698002875782,0.006044100038707256,0.009475949854822828,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,reference_3,500,1000,3491958054,4191446759,4191446759,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.005135340493910125,-0.003630226334249149,0.006222882836111018,0.09379735035469959,0.07752514851635424,0.16316447980472149,0.1959174322103631,0.22622416062260564,0.1959174322103631,0.22622416062260564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00281870289624203,0.002674399991519749,0.003803015081211924,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.002600667489236262,-0.0015829986154320677,0.0030080286098069574,0.07999961972361566,0.06683699135400137,0.13623182104113343,0.17403018433784212,0.20755207870521408,0.17403018433784212,0.20755207870521408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028226207991829144,0.002694399969186634,0.003813039936358109,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,all_6_calibrated_gcc_wls,not_applicable,True,991,9,0.991,-0.00406159685810681,0.002579639239192394,0.0047621975613384064,0.08711645497488016,0.07135946544220519,0.15229710054939788,0.19049246403242254,0.23038988889116635,0.19049246403242254,0.23038988889116635,0.0,0.0,0.0,0.991,0.009000000000000008,0.0,0.0,0.009,0.0,0.003181396098691039,0.0030145999626256526,0.004281229886692017,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,3491958054,4191446759,4191446759,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0025488316769868933,-0.0007267577937273901,0.0026116437638908766,0.07974319334618746,0.06683674067953563,0.13504232583031922,0.1752510288989328,0.20672169056173662,0.1752510288989328,0.20672169056173662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006500989298336208,0.006120550096966326,0.00946176509023644,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,reference_3,500,1000,726132426,3394749045,3394749045,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.0038829724487237064,-0.0053024854953911986,0.006537298037482941,0.045689164339949746,0.03570164824619824,0.08290048536808477,0.10671853580449346,0.14697606235303856,0.10671853580449346,0.14697606235303856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029014089021366088,0.0028141499496996403,0.0039097249682527035,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-6.426401691890893e-05,-0.002627374340499432,0.0026272759849135597,0.03400555492467535,0.029010199582428158,0.05731849195260086,0.06831282504382426,0.08081719036526205,0.06831282504382426,0.08081719036526205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029194088014774023,0.00283279997529462,0.003923840069910511,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,-0.003222602476267496,-0.00017979611214393978,0.003179179995654636,0.041782577026045695,0.03265750362629248,0.07467801275159516,0.09575083411241095,0.14063168866109313,0.09575083411241095,0.14063168866109313,0.0,0.0,0.0,0.992,0.008000000000000007,0.0,0.0,0.008,0.0,0.0033163333018310366,0.0032537500374019146,0.004465510015143081,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,726132426,3394749045,3394749045,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-2.64651294904977e-06,-0.0018323783279921616,0.0018315162130381883,0.033836052145110075,0.029057015465435647,0.056909592799169066,0.06809988435993045,0.08144987680536882,0.06809988435993045,0.08144987680536882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006415686603402719,0.00589090003632009,0.009479684947291381,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,reference_3,500,1000,653758719,790939732,790939732,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.0036862847615341896,-0.005251130371896643,0.006383917561306741,0.03462083334721942,0.026280583027888955,0.06361117523080229,0.08726093232606597,0.09696148710022648,0.08726093232606597,0.09696148710022648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029006646975176407,0.0027959499857388437,0.0039878100855275985,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0001562413930045387,-0.002016412267660128,0.002021908147958968,0.02275783354793509,0.018155630555705668,0.04157202204737835,0.053414739064142736,0.0642715996428664,0.053414739064142736,0.0642715996428664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029131857987958936,0.002807500015478581,0.003927229985129088,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,-0.0017608097566863263,0.0019104225960559326,0.0025809811740841724,0.029514268220929313,0.019682932371471423,0.0606912153517034,0.08331779569060563,0.09856729904218453,0.08331779569060563,0.09856729904218453,0.0,0.0,0.0,0.992,0.008000000000000007,0.0,0.0,0.008,0.0,0.0033499294981593265,0.003248700115364045,0.004563834943110122,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,653758719,790939732,790939732,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.00011257001754971814,-0.0012119845649852458,0.0012166864597311046,0.02262331668561531,0.017993859029285696,0.041384844863019354,0.052511744335509494,0.06324821571854833,0.052511744335509494,0.06324821571854833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00628472839971073,0.005806750035844743,0.009219004987971856,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,reference_3,500,1000,1866542048,112176377,112176377,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-3.9226848288146305,8.053144910169445,16.902331727262418,59.043283252699176,31.504438598432383,112.34992189913496,146.93476556085298,156.87869976521287,146.93476556085298,156.87869976521287,0.882,0.773,0.508,1.0,0.0,0.0,0.056,0.0,0.508,0.0027449097994249314,0.002598299994133413,0.0036179149523377415,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-2.518533871597326,4.243162976061204,7.250313915580739,42.9544884245531,23.290577406990906,94.87908879462184,135.56926198552014,168.9813579300771,135.56926198552014,168.9813579300771,0.931,0.812,0.375,1.0,0.0,0.0,0.056,0.0,0.375,0.00273921169876121,0.002600700012408197,0.0036221549904439593,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,all_6_calibrated_gcc_wls,not_applicable,True,985,15,0.985,-1.0954072012489953,2.667270092173554,3.6100610844052246,27.619580422048553,15.445167772255898,49.7699696203835,103.25774412780503,154.3283951133617,103.25774412780503,154.3283951133617,0.884263959390863,0.7208121827411168,0.20304568527918782,0.985,0.015000000000000013,0.0,0.056,0.015,0.20304568527918782,0.003069519996875897,0.002924649976193905,0.0040093999123200766,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,1866542048,112176377,112176377,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.28068823293347384,3.3248245645783014,3.7961449979936472,23.461702962936545,6.360529269172648,52.995432230543415,97.81174434455814,149.32351433322904,97.81174434455814,149.32351433322904,0.607,0.344,0.099,1.0,0.0,0.0,0.04,0.0,0.099,0.006364666695939377,0.005878850060980767,0.009273204929195342,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,reference_3,500,1000,3757738521,1560214751,1560214751,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-1.1389626577414378,4.681155772221343,7.996831860523771,43.19972423677634,13.196481514317421,97.08192844356053,117.46634603617385,151.69712908136242,117.46634603617385,151.69712908136242,0.77,0.58,0.32,1.0,0.0,0.0,0.046,0.0,0.32,0.002882230899645947,0.002844400063622743,0.003697484981967136,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.5450454195208206,3.171038259863638,4.135889890646299,29.280748457575815,11.823412645357362,60.83573835254269,99.58660467784215,164.5057727491341,99.58660467784215,164.5057727491341,0.782,0.589,0.2,1.0,0.0,0.0,0.046,0.0,0.2,0.0028882930035470052,0.0028551999712362885,0.0036644400795921685,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,all_6_calibrated_gcc_wls,not_applicable,True,972,28,0.972,-0.3008843859310334,2.137660017838762,2.6484247445926252,22.20931835528096,8.411060557251073,44.399164586943954,79.29285333428207,156.37420955083962,79.29285333428207,156.37420955083962,0.6831275720164609,0.44753086419753085,0.1286008230452675,0.972,0.028000000000000025,0.0,0.046,0.028,0.1286008230452675,0.0031759202025132254,0.0031495500006712973,0.004048844979843124,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,3757738521,1560214751,1560214751,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.5032792884678905,0.9707244574057039,1.0849995871153282,10.685467275922846,3.8266169308455895,14.820358391041555,41.51951110444505,83.59337066370925,41.51951110444505,83.59337066370925,0.352,0.115,0.022,1.0,0.0,0.0,0.015,0.0,0.022,0.007105549800908193,0.0067814000067301095,0.01016723988577722,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,reference_3,500,1000,2215231481,2868516760,2868516760,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-2.3087034603326173,3.1408342593104295,4.04234508461401,30.288286946731727,5.211070267961712,85.14017444677118,100.6021252261327,123.90757134582203,100.6021252261327,123.90757134582203,0.524,0.313,0.16,1.0,0.0,0.0,0.017,0.0,0.16,0.002457535704714246,0.002338850114028901,0.0031050250050611793,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.906433423720028,0.9671704124669611,1.3660801046018662,16.314458368049348,4.514113395648138,35.53038724721458,59.60269828454047,82.65592927065576,59.60269828454047,82.65592927065576,0.467,0.305,0.075,1.0,0.0,0.0,0.017,0.0,0.075,0.0024552224025828763,0.0023405998945236206,0.0031201050034724174,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,all_6_calibrated_gcc_wls,not_applicable,True,974,26,0.974,0.30249422594701547,0.6191862935232467,0.8351258254839103,12.0762024464526,3.2407700137478925,23.083105941606902,45.0951759185607,113.82077404332898,45.0951759185607,113.82077404332898,0.3182751540041068,0.15503080082135523,0.030800821355236138,0.974,0.026000000000000023,0.0,0.017,0.026,0.030800821355236138,0.0027624267040519046,0.0026329500251449645,0.0036015400604810567,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2215231481,2868516760,2868516760,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.07377096388544671,0.14814892254343476,0.19782533984036538,4.981733272099013,2.6829097251888316,7.222733653635581,13.581029993133308,35.12674108880593,13.581029993133308,35.12674108880593,0.166,0.021,0.003,1.0,0.0,0.0,0.002,0.0,0.003,0.005290605604997836,0.00493669998832047,0.008050770056433974,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,reference_3,500,1000,328214490,2419810144,2419810144,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.07613051367365893,0.7015249049465359,0.9388781588149405,12.966876061252275,3.0478174477918927,21.241347143511746,69.27312904044483,100.31233616292315,69.27312904044483,100.31233616292315,0.238,0.09,0.034,1.0,0.0,0.0,0.003,0.0,0.034,0.003070757297100499,0.00304050010163337,0.004081914998823776,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,328214490,2419810144,2419810144,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.07199353885173213,0.1996765316421069,0.2504008323345341,6.586491248580187,2.105653066155576,12.765324396065767,28.794952549684073,46.182766941857125,28.794952549684073,46.182766941857125,0.151,0.073,0.01,1.0,0.0,0.0,0.003,0.0,0.01,0.003080040200613439,0.00303419993724674,0.0040447849489282815,successful_trials_only,False,False
