geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_sequence_pre_update_nis,sequence_pre_update_nis_count,pre_update_nis_dof,paired_valid_fraction_difference_vs_nominal,paired_valid_fraction_difference_ci95_low,paired_valid_fraction_difference_ci95_high,paired_unconditional_coverage_difference_vs_nominal,paired_unconditional_coverage_difference_ci95_low,paired_unconditional_coverage_difference_ci95_high,paired_bootstrap_resample_count,paired_bootstrap_unit,profiles_within_base_block_are_paired,observation_model_is_gaussian
informative,long_delay,initial_batch_no_updates,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},12.588969996749986,15.62221355960774,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,long_delay,initial_batch_no_updates,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},14.756432340723206,18.291335672029362,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,long_delay,offline_full_record_noncausal,False,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7465477148938245,0.9242297438631053,0.07347383960302935,0.09404969338760485,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,long_delay,retarded_ekf,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6600849789421049,0.766751073312104,0.07547540368112178,0.09665047001773397,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,2.1705758385686433,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,long_delay,retarded_ekf,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7507510956121374,0.9269407629863484,0.07354236707784662,0.09403541259628556,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,2.1705758385686433,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,mixed,causal_prefix_batch,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.7004896185146836,2.1543799572088633,0.16177969214510524,0.19696995801898487,2,2,0.5,0.09453120573423074,0.9054687942657693,0.5,0.09453120573423074,0.9054687942657693,1,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.5,-1.0,0.0,2000,whole_base_sequence,True,False
informative,mixed,causal_prefix_batch,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.574545616834698,1.7778335379748267,0.14477166713664372,0.1643729645233953,2,2,0.5,0.09453120573423074,0.9054687942657693,0.5,0.09453120573423074,0.9054687942657693,1,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.5,-1.0,0.0,2000,whole_base_sequence,True,False
informative,mixed,initial_batch_no_updates,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},8.636218136932014,11.027384399901221,0.773295794842246,0.9930831190759165,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,False
informative,mixed,initial_batch_no_updates,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},10.181776354002498,13.012953399359564,0.773295794842246,0.9930831190759165,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,False
informative,mixed,offline_full_record_noncausal,False,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.574545616834698,1.7778335379748267,0.14477166713664372,0.1643729645233953,2,2,0.5,0.09453120573423074,0.9054687942657693,0.5,0.09453120573423074,0.9054687942657693,1,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.5,-1.0,0.0,2000,whole_base_sequence,True,False
