geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_state_nees,state_nees_p95,state_nees_dof,pre_update_nis_defined_count,pre_update_nis_undefined_count,mean_pre_update_nis,pre_update_nis_p95,pre_update_nis_95_coverage_fraction,pre_update_nis_dof,nis_samples_within_sequence_are_dependent,mean_total_runtime_s,mean_measurement_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue,median_covariance_condition_number,maximum_covariance_condition_number,maximum_available_timestamp_used_s,epochs_within_sequence_are_dependent,profiles_within_base_block_are_paired,observation_model_is_gaussian,mean_potential_event_count,minimum_potential_event_count,maximum_potential_event_count,mean_profile_delivered_event_count,minimum_profile_delivered_event_count,maximum_profile_delivered_event_count,mean_profile_lost_event_count,minimum_profile_lost_event_count,maximum_profile_lost_event_count,mean_causally_available_event_count,minimum_causally_available_event_count,maximum_causally_available_event_count,mean_method_used_event_count,minimum_method_used_event_count,maximum_method_used_event_count,mean_method_initialization_event_count,minimum_method_initialization_event_count,maximum_method_initialization_event_count,mean_method_update_event_count,minimum_method_update_event_count,maximum_method_update_event_count,mean_method_rejected_event_count,minimum_method_rejected_event_count,maximum_method_rejected_event_count,mean_stream_quarantined_event_count,minimum_stream_quarantined_event_count,maximum_stream_quarantined_event_count,mean_method_remaining_unprocessed_available_count,minimum_method_remaining_unprocessed_available_count,maximum_method_remaining_unprocessed_available_count
informative,dropout_50,retarded_ekf,True,8.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6569660004337563,0.6969644816076899,0.11994088621582392,0.1385715928855369,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.857073771627128,4.407142840117679,6,3,0,1.6586642984968307,3.5495191127505588,1.0,2,True,0.0017621000006329268,0.0008860000089043751,0.0,0.0005681368055505418,994.0771817759701,1278.4910398101322,8.472755136575147,True,True,True,45.0,45,45,24.5,24,25,20.5,20,21,15.5,14,17,15.5,14,17,6.0,6,6,9.5,8,11,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,9.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8865264051398773,1.1880992487384012,0.1346598647628771,0.1673909721283192,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.245012629276308,6.532732660791559,6,3,0,2.2110679877278945,4.384030808920234,1.0,2,True,0.002683049999177456,0.0012419499980751425,0.0,0.0004885790295470341,946.7672437975863,1064.6982722956513,8.835771165437594,True,True,True,45.0,45,45,24.5,24,25,20.5,20,21,17.0,16,18,17.0,16,18,6.0,6,6,11.0,10,12,0.0,0,0,0.0,0,0,0.0,0,0
informative,dropout_50,retarded_ekf,True,9.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8736962263660265,1.166607120046681,0.13470264566465462,0.16745464957642361,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.6756877724135855,5.45101543275267,6,2,0,6.02894477951277,7.233417244258834,0.5,2,True,0.0019636500073829666,0.0008130499918479472,0.0,0.0004240763059854066,1135.5313380789376,1414.4136473276135,9.312732259279388,True,True,True,45.0,45,45,24.5,24,25,20.5,20,21,18.0,16,20,18.0,16,20,6.0,6,6,12.0,10,14,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,0.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.9349994040094316e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,0.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.915001823566854e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,1.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.8599999495781958e-05,0.0,nan,nan,nan,nan,0.9184064185530515,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.5,0,1,0.5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,1.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.255000046920031e-05,0.0,nan,nan,nan,nan,1.0683280372006656,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,1.5,1,2,1.5,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,10.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5812757001491204,0.6768247260892649,0.08354830809355926,0.09342348760702265,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.911235280332997,8.137629654582001,6,0,0,nan,nan,nan,2,True,0.2539249999972526,0.0,0.0,0.0002246720769798159,1384.996603339748,1391.0727535263195,9.929869857430996,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,32.5,32,33,32.5,32,33,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,10.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.4822267245251236,0.5292458961246017,0.06239281172790391,0.06627259971136236,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.319165853722787,8.343170990420205,6,0,0,nan,nan,nan,2,True,0.2504079500067746,0.0,0.0,0.00019585637196562302,1695.9400484519983,1726.894125075742,10.234484860086098,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,33.5,33,34,33.5,33,34,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,11.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6810919880636168,0.8421343234439924,0.10117652512024014,0.11855366573087872,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.8211837597483465,6.921062467703282,6,0,0,nan,nan,nan,2,True,0.28028554999036714,0.0,0.0,0.0001715238642258838,1724.2009760893586,1755.5920757372603,10.920733453748388,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,36.0,36,36,36.0,36,36,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,11.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5290822097904136,0.6911260668952598,0.07938527734653592,0.09872704048523222,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.684246008554176,6.040912112888804,6,0,0,nan,nan,nan,2,True,0.2458620499819517,0.0,0.0,0.00015128852950500204,1865.8882748341387,1898.55671027251,11.439137396739007,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,38.0,38,38,38.0,38,38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,12.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5445573392481587,0.70433990294084,0.07352086891520346,0.09625097107616855,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.840558603267883,6.389851101263651,6,0,0,nan,nan,nan,2,True,0.29937010000867303,0.0,0.0,0.00013437793293154273,2098.389529353419,2207.617968404345,11.950032074591272,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,40.5,40,41,40.5,40,41,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6550551028195715,0.7636845475215671,0.07537381324419892,0.09666430579948862,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.508967724084162,6.56124343460235,6,0,0,nan,nan,nan,2,True,0.34751790000882465,0.0,0.0,0.00012006529203710612,2488.516705246344,2499.328069830188,12.053477671922272,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,41.0,41,41,41.0,41,41,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7465477148938245,0.9242297438631053,0.07347383960302935,0.09404969338760485,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.348587668719421,6.646202738838213,6,0,0,nan,nan,nan,2,True,0.2950070499937283,0.0,0.0,8.001405676098759e-05,4317.9599865142145,4346.955946885434,14.071452411118036,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,2.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.920000744983554e-05,0.0,nan,nan,nan,nan,1.6185951750071994,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,2.0,2,2,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,2.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},4.839906739798385,6.4555992523643,2.6281837078886334,3.473228645172237,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.033332692545616,5.254426838451763,6,0,0,nan,nan,nan,2,True,0.05035184998996556,0.0,0.0,0.016199418671949895,7097.026075009304,13822.114158709544,2.402658202035398,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,4.5,4,5,4.5,4,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,3.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},2.2938422528786777,2.955048083479844,1.0574468810680986,1.3304504107144,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.859976069090875,5.113632687788676,6,0,0,nan,nan,nan,2,True,0.05632955000328366,0.0,0.0,0.008254183956134347,571.868234569634,1052.8459028514121,2.869233918993059,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,6.5,6,7,6.5,6,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,3.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.8439602717227763,2.195877532569249,0.73366329691904,0.846085314877621,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.433474603817372,4.566051224033854,6,0,0,nan,nan,nan,2,True,0.061631949996808544,0.0,0.0,0.0048126634941513735,608.5886808653418,956.7435190101045,3.411539462064961,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,8.0,7,9,8.0,7,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,4.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6849637608482689,0.8283673647630589,0.16775698291760846,0.21336261315078575,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.0000640873966393,3.2217233509746768,6,0,0,nan,nan,nan,2,True,0.08987009999691509,0.0,0.0,0.0032545481359391526,315.3172466218027,333.5270608323395,3.924462215075208,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,10.5,10,11,10.5,10,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,4.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6848528915758054,0.8137359627280154,0.22274955527151255,0.29151618857478756,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.380193273295557,3.9439687804827366,6,0,0,nan,nan,nan,2,True,0.06971864998922683,0.0,0.0,0.002323860034611603,463.71047936782134,549.352765503957,4.26915252075562,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,11.5,11,12,11.5,11,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,5.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.115744968817848,1.3827492952736762,0.29047753102342444,0.3861473667108761,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.134536364697292,6.24830967355187,6,0,0,nan,nan,nan,2,True,0.10481140000047162,0.0,0.0,0.0017047388010059997,550.1881185392344,594.8523331659778,4.9867559410100135,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,13.0,13,13,13.0,13,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,5.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7899268443922018,0.8926998236473523,0.17391449995320296,0.22457929872774526,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.0667436902116165,5.516775923872128,6,0,0,nan,nan,nan,2,True,0.1181314499990549,0.0,0.0,0.0012744235403379862,424.88652006407636,471.9652124992759,5.358490514213985,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,16.0,15,17,16.0,15,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,6.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.0218553857092956,1.239353952785691,0.2303966052040673,0.3038087649177743,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.476909003218017,8.196090018583607,6,0,0,nan,nan,nan,2,True,0.12893600000825245,0.0,0.0,0.000996242677430125,502.97156972023663,610.339527308782,5.889471910152518,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,17.5,17,18,17.5,17,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,6.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.01742817618921,1.2358922856207837,0.21181691973848407,0.2784055525859352,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.524564494232063,7.3424144910695475,6,0,0,nan,nan,nan,2,True,0.17255490001116414,0.0,0.0,0.0007891546721435652,733.891203364212,897.5099175185609,6.067670559662038,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,18.5,18,19,18.5,18,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,7.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.2095699847799761,1.4653833114881736,0.22797695832884682,0.2964744836306617,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,9.440214100592108,9.608892420395295,6,0,0,nan,nan,nan,2,True,0.14868095000565518,0.0,0.0,0.0006307047767445154,621.9382952734862,714.9099006200148,6.996862735900991,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,21.0,20,22,21.0,20,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,7.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8066923372183045,0.8642265404573845,0.12509831831635776,0.14431961851146485,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,7.326462966933569,9.397517300866062,6,0,0,nan,nan,nan,2,True,0.16472425000392832,0.0,0.0,0.0005186064459990515,818.1701597491531,859.7588719493884,7.4427746839043465,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,22.0,22,22,22.0,22,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,8.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.507506661314266,0.5544981621670524,0.09010701988337952,0.1086411636119037,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.848440193762591,7.3532735136441305,6,0,0,nan,nan,nan,2,True,0.200821749996976,0.0,0.0,0.00042614960087874955,714.1654615008932,780.1527819580506,7.986874546412868,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,26.0,25,27,26.0,25,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,8.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.3454195444577277,0.45125427483160585,0.047809068394674165,0.06063404488512582,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.543387104568725,7.3227682074403955,6,0,0,nan,nan,nan,2,True,0.1959826500096824,0.0,0.0,0.00035816323191129637,919.1366181565613,928.4704090730402,8.359428224843711,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,27.5,27,28,27.5,27,28,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,9.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5365435329754192,0.5767247200846378,0.07905036190406518,0.09120340698173197,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.274997180959328,7.395929212363735,6,0,0,nan,nan,nan,2,True,0.252763500000583,0.0,0.0,0.0003044809587285784,1116.695147809637,1248.6578184301538,8.768650246117499,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,28.5,27,30,28.5,27,30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,causal_prefix_batch,True,9.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5990431647255821,0.6917277211224752,0.07932399904988685,0.10009856446374236,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.401050270940018,7.072765109986521,6,0,0,nan,nan,nan,2,True,0.25137585001357365,0.0,0.0,0.00026093326343550006,1218.5177389777773,1275.6202044715073,9.333750254095143,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,30.5,30,31,30.5,30,31,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,0.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.8999999156221747e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,0.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.7499987734481692e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,long_delay,initial_batch_no_updates,True,1.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.5500118024647236e-06,0.0,nan,nan,nan,nan,0.9184064185530515,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,0.5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5,0,1
informative,long_delay,initial_batch_no_updates,True,1.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.6500125639140606e-06,0.0,nan,nan,nan,nan,1.0683280372006656,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,1.5,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.5,1,2
informative,long_delay,initial_batch_no_updates,True,10.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},9.88024305195047,12.286205685282315,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.630131098279215,4.676927240810633,6,0,0,nan,nan,nan,2,True,0.00011404999531805515,0.0,0.0,0.0004667648101284484,151671.60595931232,255197.42556684348,9.929869857430996,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,32.5,32,33,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,26.5,26,27
informative,long_delay,initial_batch_no_updates,True,10.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},10.421912803523671,12.95335767356762,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.63013109827914,4.67692724081058,6,0,0,nan,nan,nan,2,True,0.0001007999962894246,0.0,0.0,0.00041846725216375543,187691.6038653512,315676.8403484623,10.234484860086098,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,33.5,33,34,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,27.5,27,28
informative,long_delay,initial_batch_no_updates,True,11.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},10.96362597979854,13.620538107433026,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.630131098278955,4.676927240810439,6,0,0,nan,nan,nan,2,True,0.00011770000855904073,0.0,0.0,0.00037726166580920686,229809.21743440197,386371.73754871055,10.920733453748388,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,36.0,36,36,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,30.0,30,30
informative,long_delay,initial_batch_no_updates,True,11.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},11.505376447018357,14.287742992702338,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.630131098279138,4.676927240810507,6,0,0,nan,nan,nan,2,True,0.00014335000014398247,0.0,0.0,0.00034183036404181525,278679.8306562224,468377.5211717851,11.439137396739007,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,38.0,38,38,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,32.0,32,32
informative,long_delay,initial_batch_no_updates,True,12.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},12.047159174358244,14.95496904954362,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.630131098279265,4.676927240810518,6,0,0,nan,nan,nan,2,True,0.000142250006319955,0.0,0.0,0.00031114688131433617,334992.4378560687,562845.6327080153,11.950032074591272,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,40.5,40,41,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,34.5,34,35
informative,long_delay,initial_batch_no_updates,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},12.588969996749986,15.62221355960774,1.0842180795652747,1.3348832688520447,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.630131098278922,4.676927240810374,6,0,0,nan,nan,nan,2,True,0.0001430500124115497,0.0,0.0,0.00028440229568224616,399469.64373726596,670983.5512137731,12.053477671922272,True,True,True,45.0,45,45,45.0,45,45,0.0,0,0,41.0,41,41,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,35.0,35,35
